,artist_name,song_name,lyric
0,이문세,그녀의 웃음소리뿐,"나의 마음속에
항상 들려오는
그대와 같이 걷던
그 길가에 빗소리
하늘은 맑아있고
햇살은 따스한데
담배 연기는 한숨되어
하루를 너의 생각하면서
걷다가 바라본 하늘엔
흰구름 말이 없이 흐르고 푸르름 변함이 없건만
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흘러 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흩어 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흩어 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흘러 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흘러 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흘러 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이 흘러 가는걸
이대로 떠나야만 하는가
너는 무슨 말을 했던가
어떤 의미도
어떤 미소도
세월이
흘러 가는걸"
1,이소라,처음 느낌 그대로,"남다른 길을 가는 내게 넌 아무말하지 않았지
기다림에 지쳐가는 것 다 알고 있어
아직 더 가야 하는 내게 넌 기대할 수도 없겠지
그 마음이 식어가는 것
난 너무 두려워
어제 널 보았을 때 눈돌리던 날 잊어줘
내가 사랑하면 사랑한단 말 대신 차갑게 대하는걸 알잖아
오늘 널 멀리하며 혼자 있는 날 믿어줘
내가 차마 네게 할 수 없는 말 그건
사랑해 처음 느낌 그대로
처음 느낌 그대로"
2,윤상,결국... 흔해 빠진 사랑얘기,"며칠째 귓가를 떠나지 않는
낯익은 멜로디는
또 누구와 누가 헤어졌다는
그 흔해빠진 이별 노래
거짓말처럼 만났다가
결국은 헤어져 버린 얘기

죽도록 사랑했다고
내가 제일 슬프다고
모두 앞다투어 외치고 있는
결국 똑같은 사랑 노래
떠나가야 하는 한 사람
남겨진 한 사람

어쩌면 여전히 너는
이 노래를 비웃고 있을까
때늦어 버린 눈물이 필요한 건
한심한 바보들 뿐이라고

널 코웃음 치게 했던
그런 바보가 되버린 내게
내일마저 알 수 없는 사랑이란
풀지 못한 미스테리

죽도록 사랑했다고
내가 제일 슬프다고
저다마 애타게 하소연 하는
결국 똑같은 사랑 노래
떠나가야 하는 한 사람
그리고 남겨진 또 한 사람

남몰래 따라 부르는
서글픈 멜로디는
결국 너와 내가 헤어졌다는
그 흔해 빠진 이별 노래
우리의 짧았던 날들이
끝나버린 얘기

어쩌면 여전히 너는
이 노래를 비웃고 있을까
때늦어 버린 눈물이 필요한 건
한심한 바보들 뿐이라고

널 코웃음 치게 했던
그런 바보가 되버린 내게
내일마저 알 수 없는 사랑이란
풀지 못한 미스테리 -"
3,SHINee (샤이니),그녀가 헤어졌다 (One For Me),"방금 그녀 전화를 받고
생각이 참 많아졌어
어제 사랑하던 애인에게
버림받았대
지금 울먹이던 그녈
달래주러 가지만 난
내심 기뻐지는 마음을
참을 수가 없는데
난 이날을 기다렸어
내 어깨를 빌려주며
눈물을 닦아주고
그녀의 옆에 영원히 곁에
내 자릴 만들어 놓고서
친구 아닌 남자로 변해
슬픔은 없도록 지켜줄 거라고
안아주며 말할거야

저기 두 무릎에
고갤 파묻고서 우는 그녀
먼저 주머니의 손수건
꺼내 건네주고서
잊어 잊혀 질 거야 날 믿어
그렇게 위로를 해주고
이제 너만을 바라봐줄 사람
만나라 했어
안쓰러운 그녀지만
그게 더욱 예뻐 보여
기어코 오늘은
그녀의 옆에 영원히 곁에
내 자릴 만들어 놓고서
친구 아닌 남자로 변해
슬픔은 없도록 지켜줄 거라고
안아주며 말할거야
그토록 그려온 시간
그녀 내 품에 기대 울고 있지만
이 순간 나는 그녈 위한
좋은 쉴 자리가 됐어
보면서 믿음을 지워버릴 수 있게
듬직한 남자 될거야
You are the one for me
내 자릴 만들어 놓고서
친구 아닌 남자로 변해
슬픔은 없도록 지켜줄 거라고
안아주며 말할거야
그녀 맘속에 집을 지을래
누구도 부술 수 없도록 사랑으로
아픔이 불고 눈물이 새어도
무너지지 않는
아주 튼튼한 안식처를
Oh 두 번 다시는
놓지 않아 헤어진 후
그녀가 나를 찾아
기다려 왔던 그녀잖아
품에 안겨 그대를 맡겨 나만 믿어
그 사람이 니 가슴에 남긴
사랑의 상처
미처 잊지 못할 추억을
지워가 사랑은
사랑으로 잊혀 져 가
자 이제 너의 옆의 나를 봐"
4,동방신기 (TVXQ!),소원 (Wish),"이젠 내 안에 그 소원 담아서
그대 힘들어 지면
작은 손 잡아 줄게요
그대의 마음엔 내가 없죠
험한 세상이 원하듯이 또 혼자라 믿죠
So easily 맘놓아 시린 가슴 보이면
위로가 돼 줄게요 괜찮나요
두렵진 않게
Oh love is strong
놀라진 마요 믿어요 어느새
말도 못할 세상이 다가오는데
너를 버려둔 그 어두운 길 속에
헤매다 이겨 낸다면
조금씩 그대 삶은 또 달라지겠죠
때론 지쳐 쓰러져가도
언제나 머물 수 있게
앞에 서 있는 내가 보이나요
You do not cry anymore
거센 빗속에 사라진 그대 아침도
그대 괜찮을 테죠
빠져 버렸던 그 절망도
그댈 위한 삶의 약인걸요
So easily
돌아 갈 수 없는 길 Far away
두렵긴 해도 둘이선 다 할 수 있죠
눈이 멀어도
너를 버려둔 그 어두운 길 속에
헤매다 이겨 낸다면
조금씩 그대 삶은 또 달라지겠죠
때론 지쳐 쓰러져가도
언제나 머물 수 있게
곁에 서 있는 내가 보이나요
기억 속에 그 마음 안에
그대 어린 꿈속에
미로 속에 빠져 버려도 날개 펼쳤던 꿈
느낀 이 세상 상처도
울기도 했던 시간도
가슴에 담아둬 참아
언젠간 웃어줘 버리면 돼
잘 할거라 난 믿었었죠
지울 수도 없는 바램인걸요
손 잡아요 밝게 빛날 수 있게
닫혀진 그 어두운 길 속에
헤매다 이겨 낸다면
조금씩 그대 삶은 또 달라지겠죠
때론 지쳐 쓰러져 가도
언제나 머물 수 있게
앞에 서 있는 날 볼 수 있나요"
5,"일 락, 함지민",남자가…웁니다 (일락 Ver.),"남자가 웁니다
아주 서럽게 웁니다
이유를 묻습니다
아직 사랑한다 합니다
아무렇지 않게도
난 괜찮아질 거라 합니다
난 죽을 것 만 같은 가슴이
날 보며 울고 웁니다
여자가 또 웁니다
너무 사랑했다 합니다
많이 기다렸다고 고마웠다고
내가 가진 게 없어
그대를 잡을 수가 없어
아무런 말 못하고
그냥 그녈 보내주려 합니다
내가 그리워 내가 너무 그리워서
다른 사람 힘들게 마요
나보다 더 그댈 사랑할 수 있게
나보다 아파하지 않게
가진 게 없어 그대를 잡을 수가 없어
아무런 말 못하고
그냥 그녈 보내주려 합니다
너무 사랑한 나여서
그대를 잊을 수 없어
이렇게 혼자서 이렇게
아파 울고 웁니다
멈춰진 가슴은 아직 울고 웁니다"
6,2PM,영화처럼,"오래된 영화 속에 우리가 있어
그 안에 우린 너무 행복해 보여
기억도 나지 않던 낯선 곳에서
우리 추억들을 찾고 있었어
눈물이 났어 아니
눈물이 나 지금도
널 생각하면 널 보고 있으면
되감아 봐도
다시 보고 또 봐도
I miss you more and more
널 잊을 수가 없어
다신 누굴 사랑하지 않을 걸 알아
Cause I don't wanna let you go
내 기억 속에서
내가 보는 영화 속의 주인공처럼
날 사랑하던 그 때로 돌아와 줘
아무도 모르게
다시 내 곁으로
오래된 영화 속에
우리가 있어 이제 기억이 나
그 때 우리는 너무 어렸었지만
다시 기억이 나
시간은 내가 잠시 멈춘 곳에서
우리 사랑마저 멈춰 버렸어
기억이 났어 그래
기억이 나 그때
널 보내야 했던
널 놓아야 했던
되감아 봐도
자꾸 지우려 해도
I miss you more and more
널 잊을 수가 없어
다신 누굴 사랑하지 않을 걸 알아
Cause I don't wanna let you go
내 기억 속에서
내가 보는 영화 속의 주인공처럼
날 사랑하던 그 때로 돌아와 줘
내 말이 들린다면
우리는 때론
two lovers like
romantic comedy
화면 속의 left right
그저 난 가만히
다시 playback
기억은 하는지
우리가 찍어 왔던
백만 번의 kiss scene
서로 발길 엇갈리는 주인공처럼
다른 길을 가다
우연히 널 만난 것처럼 babe
Drama 같은 drama보다
훨씬 더욱 dramatic하게
내게 돌아와
you know I need you back
다신 누굴 사랑하지 않을 걸 알아
Cause I don't wanna let you go
내 기억 속에서
내가 보는 영화 속의 주인공처럼
날 사랑하던 그 때로 돌아와 줘
아무도 모르게
오래된 영화 속에
우리가 있어
그 안에 우린 너무
행복해 보여"
7,써니사이드,Rain Love (Feat. 가비앤제이),"어떡하죠 어떡하죠
어떡하죠 어떡하죠
이렇게 흘린 눈물
그대는 내 맘 알까요
어떡하죠 어떡하죠
어떡하죠 어떡하죠
다시 널 볼 수 없단 생각에
맘이 아파요
떨어지는 빗소리가 너무 좋아
그냥 길을 걸었었죠
이보다 더 우산 안에 그대여서
정말 행복했었죠
내 작은 어깨를 감싸고
내 옷이 다 젖어도
그런 것쯤은 아무 상관없어요
가슴은 벌써 네게 물들었으니까
눈물이 비가 되어 내린다
지나간 시간들을 적신다
간절한 그리움에
널 불러봐도 보이질 않아
떨어지는 슬픈 빗줄기에
이유없이 목이 메인 매일
멈춘 시간 지난 기억 저 편에
니가 있기 때문인가
눈물이 눈물이
눈물이 눈물이
내 발등을 적시고
사람이 사람이
사랑이 사랑이
나를 아프게 하네
너 때문에 미치겠어
자꾸만 내 맘을 두드리잖아
너 때문에 미치겠어
젖은 기억이 또 다시 밀려와 어떡해
you are my everything
기억나
everyday
지우려 노력하면
no no no no no no no
you are my everything
우리 둘만의 추억이
너 없는 시간이 흘러
빗물에 실어
그리움을 찾는다고
잊을 수 없겠지
널 잊으려 할수록
힘이 들겠지 더
비에 젖은 이 거리를 힘껏 달려
널 잊어보려 나만 힘껏 달려
흐르는 눈물은 모두 말라버렸죠
내리는 빗물도 역시 끝나버렸죠
어떻게 내가 그댈 잊어요
내 가슴은 그대로인데
눈물이 눈물이
눈물이 눈물이
내 발등을 적시고
사람이 사람이
사랑이 사랑이
나를 아프게 하네
너 때문에 미치겠어
자꾸만 내 맘을 두드리잖아
너 때문에 미치겠어
젖은 기억이
또 다시 밀려와 어떡해
you are my everything
어떡하죠 어떡하죠
어떡하죠 어떡하죠
이렇게 흘린 눈물 그대는
어떡하죠 어떡하죠
어떡하죠 어떡하죠
다시 널 볼 수 없단 생각에
너 때문에 미치겠어
자꾸만 내 맘을 두드리잖아
너 때문에 미치겠어
젖은 기억이
또 다시 밀려와 어떡해"
8,"알리 (ALi), C-CLOWN",그땐 그랬지,"항상 버릇처럼 네게 말했었던
작은 반지 근사한 생일선물
시간이 지나면 다 해줄 수
있다고
조금만 더 기다려 달라고
니가 원하던 신발에 가격표
몰래 숫자를 세
하나 둘 셋 끝이 없는 0에
한숨만 쉬고 또 다시 내려놔
다음날 편지를 들고 널 찾아
갔었지
미안 했었지 하지만 너는
이것도 충분하다면서 울었지
생일 하나 못 챙겨 줬던 나
밤마다 우는 너를 눕히고
집에 가
그땐 그랬지
바래다주던 버스 안에서 함께
듣던 노래가 생각나
그땐 그랬지
매일 같이 손 꼭 잡고 걷던
그 길이
오늘따라 자꾸 날 울게 해
Do you remember Yes
I remember
‘그땐 그랬지’하며 그대도
지금 웃음 짓고 있나요
Do you remember Yes
I remember
‘그땐 그랬지’라며 아무것도
해줄 수가 없었던 그 때 oh
미안했었다고 그땐 너무나
어려 아무것도 몰랐어
I didn't know
사주고 싶은 반지 얼마나
하는 건지
감당이 되질 않아 네게
사주지 못했어
잘못했어 기념일 선물도
못 챙겨서
‘아껴 써’란 말만 입에 베어서
항상 나중에 사준단 쓰디
쓴 소리 티 내지 않지만
깊어져만 갔네 골이
다신 돌아갈 수 없는
힘들었던 그 때의 수많은 기억
잘해주지 못한 내 미련
미안한 마음에 매번 맘에
없는 소리만 내뱉던 그때의 우리
이제 돌아갈 수 없겠지
Don't think about it baby
그땐 그랬지
바래다주던 버스 안에서
함께 듣던 노래가 생각나
그땐 그랬지
매일 같이 손 꼭 잡고 걷던 그 길이
오늘따라 자꾸 날 울게 해
Excuse me
한 때 우산 없이 비를 맞던 우린
손만 잡고 뛰어가던 날들이
이불 대신 덮어줬던 내 옷들이
이젠 추억으로 bye bye
Excuse me
한 때 우산 없이 비를 맞던 우린
손만 잡고 뛰어가던 날들이
이불 대신 덮어줬던 내 옷들이
이젠 추억으로 bye bye
그땐 그랬지
바래다주던 버스 안에서 함께
듣던 노래가 생각나
그땐 그랬지
매일 같이 손 꼭 잡고 걷던 그 길이
오늘따라 자꾸 날 울게 해"
9,2BIC(투빅),원해요,"사랑입니다 오직 그대 하나만
운명입니다 세상 끝날 때까지
영원한 사랑을 감히 약속합니다
시작도 그대와 삶의
마지막도 함께 할 겁니다
내 맘이 그댈 원합니다
항상 원합니다
눈물이 그댈 비켜갈 수 있도록
우리 사랑의 뒷면에
많은 눈물들이 숨어 기다릴지라도
안됩니다 그대 없인 하루도
내가 좀 더 노력을 할 겁니다
소중한 그대를 지켜 내기 위해서
불편한 세상에 그대
하나만은 편히 쉴 수 있게
내 맘이 그댈 원합니다
항상 원합니다
눈물이 그댈 비켜갈 수 있도록
우리 사랑의 뒷면에
많은 눈물들이 숨어 기다릴지라도
나로 인해 웃진 않아도
나로 인해 울지 않기를
나는 바래봅니다
겨울 안에 머물러 움츠리던
내 삶에 따뜻함을
알려준 그대만을 원해요
내 사랑입니다 내 운명입니다
눈물이 그댈 비켜갈 수 있도록
우리 사랑의 뒷면에 많은
눈물들이 숨어 기다릴지라도
I want to spend my life with you
세상이 끝날 때까지"
