,artist_name,song_name,lyric
0,재연,Dream,"How could I resist destiny
Drawn into your gaze moonlit eyes
And since the day I met you
everyday you grow
More and more in my heart
I fall in love with you again
and all over again
As the season passes by with you
I don’t wanna hesitate no more
give my all to you
‘Cause you are my only one
I wish this time we have
could last forever more
Never let you be alone
I promise til the end of time
Don’t you fade away
without me knowing
I’m gonna lose my mind
I dream and dream again
you and I
An empty heart without you
I can’t breathe
An empty world without you dear
I can’t stand it
All my days without you
just means nothing at all
Because you’re my only one
you’re my all
I wish this time we have
could last forever more
Never let you be alone
I promise til the end of time
Don’t you fade away
without me knowing
I’m gonna lose my mind
I dream of you
I just can’t stop you from my heart
I’m all for you
I’m asking just for you
My heart keeps going
straight to you with all its love
Don’t be scared
cause I made my mind just
love you the way you are
So here I stand for you
Just take my hand
I wish this time we have
could last forever more
Never let you be alone
I promise til the end of time
Don’t you fade away
without me knowing
I’m gonna lose my mind
I dream and dream again you and I"
1,지 프로젝트,홍대 삼거리에 서있어,"홍대 삼거리에 서있어
우리 처음 걸었던 그 길
그때 마주보며 웃던 우리가
다시 바보처럼 떠오르잖아
시간아 조금만 더 빨리 가주라
아직은 내 마음이 너무 힘들어
시간아 조금만 더 빨리 가주라
아무일 없던 듯이
다시 니 모습 볼 수 있게
홍대 삼거리에 서있어
반쯤 미쳐 있어었나봐
지금 아무도 없는 내 옆에
아직 니가 오길 기다리잖아
시간아 조금만 더 빨리 가주라
아직은 내 마음이 너무 힘들어
시간아 조금만 더 빨리 가주라
아무일 없던 듯이
다시 니 모습 볼 수 있게
시간아 이렇게 더 흘러가주라
조금은 내 마음도 흐를 수 있게
시간아 그렇게 더 지나가주라
멈춘 내 마음마저
다시 괜찮아 질 수 있게"
2,한가빈,우리 함께 행복했던 순간이,"아침이 오면 나아지겠죠
자고 나면 잊혀질 흔한 이별이겠죠
오늘 하루는 유난히 길었었는데
사실은 붙잡아 두고 싶어
우리 함께 행복했던 순간이
너무나도 사랑했던 순간이
너무 생각나 잡지 못하게 되면
오늘 그대를 붙잡지 못한
나 후회하게 될까봐
아침이면 꼭 작은 창가에
나를 봐주던 니가 있었었는데
이제 혼자서 모든 걸 해야하나 봐
조금도 자신이 없는 나야
우리 함께 행복했던 순간이
너무나도 사랑했던 순간이
너무 생각나 잡지 못하게 되면
오늘 그대를 붙잡지 못한 나
후회하게 될까봐
돌아보면 아름다운 기억
그냥 두고서 갈 수 있겠니
너에게는 아무것도 아닌가봐
찬란하게 빛이나던 그때가
너무 사랑했던 그날이 생각이 나서
처음 그대를 사랑했던
나를 후회했음 좋겠어"
3,백지웅,아직 다른 사랑하지마,"니가 없는 내 삶도 꽤나 익숙해졌어
밥도 잘 먹고 울지도 않아
내가 없는 넌 지금
생각할 수가 없어 미안해 내 잘못이 커
여기서 널 보내면
난 또 평생을 눈물로 살겠지
아직 다른 사랑 하지마
다른 사람 사랑 하지마
시간을 돌려줘
내가 아닌 사랑 하지마
눈뜨고 볼 자신이 없어
아파도 조금만 더 견뎌줘
시간의 조각들이 더욱 선명해졌어
어제 일 처럼 지워지지가 않아
첨 널 본 그때부터 어제의 순간까지
네가 했던 말 마지막 니 표정도
내가 어리석었어
내 욕심때문에 널 잡지 못했어
아직 다른 사랑 하지마
다른 사람 사랑 하지마
시간을 돌려줘
내가 아닌 사랑 하지마
눈뜨고 볼 자신 없어 아파도
조금만 더 견뎌줘
이렇게 아플줄은 상상도 못했어
감당 못하겠어
다른사람은 안 들어와
너아니면 안되겠다고 됐다고
시간을 돌려줘 너가 마지막이 되어줘
나의 마지막이 되어줘 그래줘
내가 좀더 잘할게"
4,서빈,Schaden flower : 고통꽃,"벚꽃을 닮아
봄 지나면
힘을 잃어
민들레 닮아
바람 불면
멀리 떠나가
목련을 닮아
처렴한 이 몸
금방 시들어져도
그래도 난 해바라기인 걸
그래난 너만 바라보는 걸
그러니 내게 너의 전부를 버려도 돼
널 위해 핀 schaden flower
그대는 나를
꽃피우고
모진 내가
소려해져
그 꽃은 매일
기대해
부풀고
커다래졌어
그대는 마음이
다 자란 그 꽃을 꺾어
다른 이에게 바쳐
안돼요 날 두고 가지 말아요"
5,샵,내 입술 따뜻한 커피처럼,"If you've ever
been in love before
I know you feel this beat
If you know it
Don't be shy and sing along
울지마 이미 지난일이야
삶의 반칙선위에 점일뿐이야
살아가면서
누구나 겪는 일이야
어른이 되는
단지 과정일뿐야
Yo 단지 과정일뿐야
제발 이러지말아요
끝이라는 얘기
나는 항상 시작인걸요
그댈 사랑하는 마음
점점 커져가고 있는 날
잘 알잖아요
네가 밟고 걷는
땅이 되고 싶던 난
잠시라도 네 입술
따뜻하게 데워준
커피가 되어주고 싶었었던 난
아직도 널 울리고 있을거야
아마도 난
사랑해 사랑하는 마음 말고 왜
이렇게도 너무 필요한게
많은건지 왜
지금 너를 만나지 않아도 널
울리고 있을 내가
나는 왜이리도 싫은건지
나를 많이 알잖아요
그댈 사랑하며
나를 모두 버렸다는걸
혼자 울며 걷는 나를
모르나요
그러니 제발
이러지마요
Hey girl
Can you please tell me why
No
You don't have to lie
And it hurts me inside
But i want you to know
haha
그래 어느 하늘아래 안에
작은 내 사랑
이젠 나의 사랑한단 말도
의미도 잠시
우리의 힘들었던
지나간 나의 넌 기리 위리
우리의 히리 위리
돌릴수 없는 우리
I Know
이제는 돌리지 못할거란걸
You Know
아니 너를 사랑한단걸
오래전 노래처럼
오래 오래 널 간직할래 그래
너만을 위한 나의 사랑은 이래
Remmember I miss you
난 하지만 행복해
이젠 넌 잘 할수 있을테니깐
연습이 힘들었던만큼
다음엔 꼭
나 같은 남자는 피해갈테니
자상하고 부드럽고
따뜻한 남자였음 좋겠어
너의 부모님 마음
충분히 만족시켜드리고
편하게 해드릴수 있는
단 한방울의 눈물없이
단 한번의 아픔없이
상처없이 너무 편안한
사랑을 했음 좋겠어
꿈에서라도 싫어요
떠나지 말아요
나는 죽을지도 몰라요
이대로 행복한걸요 모르겠나요
아무것도 바라지 않아
지나간 사랑으로 날
그대의 추억속에서
살게할건가요
사랑은 계속 커져갈텐데
이대로 나를 정말 보낼건가요
울지마 이미 지난일이야
버틸수 없을만큼 힘들겠지만
삶은 반칙선위에 점일뿐이야
어느때보다도 긴 시간이겠지만
살아가면서 누구나 겪는일이야
쉽게 받아 들일수는 없겠지만
어른이 되는 단지 과정일뿐야
YO 단지 과정일뿐야"
6,플라이 투 더 스카이,다시 돌아온 너에게,"미안하다고 자꾸
그렇게 얘기하지 않아도 돼
너 다른 사랑에
두 눈이 가려져
잠시 날 놓친 거니까
돌아오는 길 잊지 않아
준 네가 고마운 나인데
I know because i love you girl
내가 아파했던 만큼
힘겨웠던 널
I know because i love you girl
미안해 하지마
네가 있어 다시 웃는 걸
so fine
거친 숨소리 몰아 내쉬고
서둘지 않은 것처럼
목까지 차오른 그리움 감추고
담담하게 널 보아도
돌아와 준 너 꿈처럼
깨어질까 두려운 나인데
I know because i love you girl
내가 아파했던 만큼
힘겨웠던 널
I know because i love you girl
미안해 하지마
네가 있어 다시 웃는 걸
이젠 더 울지마 예예예
쉽게 널 놓아준 baby
나약했던 나였음을
네가 살았던 맘을 도려내고
아파도 널 보내준
내 탓인걸 잘 알아 오우 예
hold you
널 다시 안으면
깊은 잠이 들것처럼
너무 편한 걸
love you
너 없는 동안을
내가 살았단게
나 조차도 믿기지 않아
I know because i love you girl
내가 아파했던 만큼
힘겨웠던 널
I know because i love you girl
미안해 하지마
네가 있어 다시 웃는 걸
my girl"
7,원더걸스,미안한 마음,"안녕이라고 하면
니 곁을 떠나려 할때마다
울고있을 니모습이 떠오르며 나를 붙잡아
떠나려고 하다가
또 자꾸만 너의 생각의 맘이 아파와
자꾸만 돌아보게 돼
날 떠날 수 없게 해 난 어떻하면 좋아
자꾸 내 맘이 너무 아파서
너를 떠나갈 수가 없어
하지만 이제 정든 니 곁을 떠나려 해
미안한 마음으로 니 곁에
계속 머물러 준다는게
결국엔 너를 위한게 아니기에
나를 위해서라면 각자의 길을 가고 싶은데
너를 생각해보면
나 없이 잘해줄 수 있을지 걱정 되
너를 아직까지도 아끼지만
나에겐 너무 소중하지만
이건 사랑은 아니야 미안한 마음이야
이렇게 지낼 수는 없어
자꾸 내 맘이 너무 아파서
너를 떠나갈 수가 없어
하지만 이제 정든 니 곁을 떠나려 해
미안한 마음으로
니 곁에 계속 머물러 준다는게
그게 결국엔 너를 위한게 아니기에
니가 원하는것도 이런건 아니잖아
그냥 함께있는게 아니라
진짜 사랑인거잖아
가슴이 텅빈 나 원하지는 않잖아
너를 원하는 사람 사랑하는 사람을 만나
행복할 수 있게
자꾸 내 맘이 너무 아파서
너를 떠나갈 수가 없어 떠나갈 수 없어
하지만 이제 정든 니 곁을 떠나려 해
너무나 미안해
미안한 마음으로 니 곁에 계속 머물러 준다는게
곁에있다는게 결국엔
너를 위한게 아니기에
자꾸 내 맘이 너무 아파서
너를 떠나갈 수가 없어
널 떠날 수가 없어 하지만
이젠 잠든 니 곁을 떠나려 해
난 이제 널 떠나가려 해
미안한 마음으로 니 곁에
계속 머물러준다는게
I'm sorry baby
결국엔 너를 위한게 아니기에
다시 행복해지기를 바랄게..."
8,김종국,중독 (Acoustic Ver.),"너 없이 또 살다보면
잊을거라 난 믿었는데
쉽게 끊을 수 없는 커피처럼
눈을 뜨면 또 생각나
어쩌면 이대로
네게 중독된 사람처럼
단 하루라도 널 볼 수 없는 난
살아낼 수 없어
널 사랑했어 후회는 없어
이제와 넌 아니라고 말해도
어떻게 내가 널 잊을런지
그 마음 하나로 눈물이 돼
사랑해 니가 없다면
넌 죽었다면 다른 기대없이
그리움에 너를 원망하는 일
없었을 나일텐데

왜 이리 또 야윈거니
가끔 아프기도 하는지
내게 익숙한 짧은 감기처럼
너를 잊을 순 없겠지
어쩌면 이대로
네게 중독된 사람처럼
단 하루라도 널 볼 수 없는 난
살아낼 수 없어
널 사랑했어 후회는 없어
이제와 넌 아니라고 말해도
어떻게 내가 널 잊을런지
그 마음 하나로 눈물이 돼
사랑해 니가 없다면
넌 죽었다면 다른 기대없이
그리움에 너를 원망하는 일
없었을 나일텐데
내게 이러지마
사랑 이별했다고 없던 일이 되니
제발 내게 다시 돌아와줘 오
널 보고 싶어 널 안고 싶어
너 없이 난 견딜 자신이 없어
차라리 쉽게 널 만났다면
널 조금 덜 사랑했을텐데
잊을께 니가 그랬듯 널 지워볼께
다신 찾지 않아
행복해줘 널 두고 아파하는 날
사랑은 했던거니
Baby never can't see you again
And so I just can't forget of my life"
9,서인국,운명 (바보처럼),"그대 내게 오지마요 더는
그대 사랑할 자신이 없어 난
그댈 떠나려고 해도 더 이상
붙잡지 말아요
나를 놓아주세요
하나둘 그대의 기억들이 눈물에
담겨 멀리 흐려지네요
바보처럼 그댈 사랑만하다가
상처투성이 그대 난 몰랐었나봐
멈출께요 이젠 사랑하는
마음 멈춰볼께요
안녕 이제 날 잊어주세요
그대 제발 울지마요 흐르는
그대의 눈물을 닦아줄수가 없어
우리 사랑했던 모든 걸 다
잊을순 없겠지만
버릴순 없지만
바보처럼 그댈 사랑만하다가
상처투성이 그대 난 몰랐었나봐
멈출께요 이젠 사랑하는
마음 멈춰볼께요
안녕 이젠 날 잊어주세요
내 품에 그댈 감싸면
눈을 감고 그대 새겨
이제 못 보니까 없으니까
끝까지 못 지키니까
내맘 다 사랑한사람 너니까
운명처럼 그댈 착각했었나봐
내껀줄 알았나봐 내가 미쳤었나봐
사랑해요 정말 죽을만큼
그댈 사랑했나봐
안녕 이젠 날 잊어주세요
안녕 이젠 날 잊어주세요"
