,artist_name,song_name,lyric
0,먼데이 키즈 (Monday Kiz),Promise,"한참을 기다리고 생각해도 널 볼 수없어
이대로 나를 떠나 살아가려 하는지
아무리 지우려고 애써봐도 쉽지가 않아
이렇게 혼자 남아 살아가야만 하는지

언제까지 함께하자던 그 말
벌써 다 잊은 거니
난 변한게 없는데 baby

가끔 또 생각나겠지 수 없이 다짐한 얘기
다신 찾을수도 돌릴수도 없을지 모르지만
되돌릴수가 없다면 그저 꿈꾸고 싶어
너 없는 날들을 살 수 있도록 워

한참을 눈을감고 몇 번이고 떠올려봤어
몹시도 지친 나를 감싸주던 목소리
눈뜨면 너는 없고 이젠 모두 잊고싶은데
왜이리 지겹게 너 잊혀지지도 않는지

언제라도 (언제라도)
지켜주겠다던 말(지켜준단 말)
그 약속을 지우고 살아가야만 하니 오우- 노

가끔 또 생각나겠지 수 없이 다짐한 얘기
다신 찾을수도 돌릴수도 없을지 모르지만
되돌릴수가 없다면 그저 꿈꾸고 싶어
너 없는 날들을 살 수있도록

야위어 가는 나의모습처럼
희미해진 약속들
어디에있는지(어디있는지) 
날 다 버린건지(다 버린건지)

애써 웃어보려해도(지워보려해도) 
너의 기억들은 그대로인데
함께하겠다던 말이
지켜주겠던 말이 (그 말이 나에게)
이젠 멀어지려 사라지려
잊혀지는 것 같아

아무 일 없던것처럼 살아가려고 해도
견딜수가 없어 너 없이는 나
아무것도 아냐 너 없이는 나 -"
1,먼데이 키즈 (Monday Kiz),너도 아파봐,"널 떠나고 살아갈 순 없어
너도 알고 있었잖아
흔한 변명따윈 하지말아
그렇게 내가 미웠니

이젠 너를 또 다른 누군갈
날 대신해 준다는걸
나도 알면서도 믿지못해
다시 너를 부르잖아

사랑하잖아 너도 알잖아
아무리 생각을 해봐도
너 없이는 나 못살잖아
제발 내게 돌아와줘

사랑했잖아 그랬었잖아
다시 한 번 생각해줘
나 없이는 너도 힘들잖아
기다리고 있을테니 제발 돌아와

처음부터 잘못된거라는
너를 많이 미워해도
사실은 아닌걸
아직도 널 보낼수가 없는 나야

사랑하잖아 너도 알잖아
아무리 생각을 해봐도
너 없이는 나 못살잖아
제발 내게 돌아와줘

사랑했잖아 그랬었잖아
다시 한 번 생각해줘
나 없이는 너도 힘들잖아
기다리고 있을테니

혹시라도 돌아올 길을 몰라
나를 찾아 헤맬까
언제나 나 같은 자리에
기다리고 있을테니

너도 아파봐 나를 떠나봐
너무 힘든 나를 느껴봐
난 아무것도 할 수없어
너 없는 나는 없기에

사랑하잖아 너도 알잖아
아무리 생각을 해봐도
너 없이는 나 못살잖아
제발 내게 돌아와줘

사랑했잖아 그랬었잖아
다시 한 번 생각해줘
나 없이는 너도 힘들잖아
기다리고 있을테니
제발 돌아와 -"
2,죠앤,사랑하기 좋은 날,"오늘 내게로 사랑이 온다면

나 오늘 아침 유난히도
눈이 부신 햇살속에
다른 하루보다
조금 긴 하루를
시작하게 되었죠
창문을 열어 불어오는
바람결에 인사하고
아무 생각없이
이런 내 맘을 만난거죠
잠이 깬 세상으로 찾아온
창가에 걸린 햇살처럼
포근한 목소리로 인사해줄
누군가 있다면
오늘 내게로 사랑이 온다면
살며시 내곁에 온다면
손잡고 거리를 걸으며
온종일 얘기할텐데
이런 그대가 너무나 좋다고
미소가 따뜻한 그대가
오늘 나에게 사랑이 온다면
오늘 그대가 느낀 왠지 모를
너무 다른 기다림
그대 맘 가득히 찬
허전함으로 나를 기다린
그대 그 가슴속 바램의 낮은
속삭임이 모두 느껴지네
그저 기대들일 분이라고
웃어질 때 그 무엇이 대신할 수
없는 행복들을 다 안겨줄께
더 남겨둘게 없이 간직한
내 모든 사랑을 나눠줄께
그때는 웃으며 나를 반겨줄래
밤새워 나의 꿈을 지켜준
내방에 걸린 시계처럼
반가운 목소리로
날 깨워줄 누군가 있다면
오늘 내게로 사랑이 온다면
살며시 내곁에 온다면
손잡고 거리를 걸으며
온종일 얘기할텐데
이런 그대가 너무나 좋다고
미소가 따뜻한 그대가
오늘 나에게 사랑이 온다면
이런 하루 다시 온다면
그런 사랑 내게 온다면
이런 그대가 너무나 좋다고
미소가 따뜻한 그대가
오늘 나에게 사랑이 온다면
오우 baby no yeah"
3,조관우,영원,"힘없이 내 품에 안긴채
그렇게 날 떠났지
어느 하늘을 보고 울어야
가슴에 묻힌 널 만날까
때론 잊으려 했지
너의 바램도 그럴테니
하지만 이길 수 없는 아픔을
먼저 떠나간 니가 알리 없잖아
미안해 이젠 갈께 너를 따라서
더 이상의 인연 없는
비틀린 세상 등지고
받아줘 너를 잃곤 살 수 없는 난
처음부터 내 인생에
넌 마지막 연인이니까
너를 사랑하는 길
그건 잊어주는 거라고
하지만 감추지 못해 흐르던
너의 눈물까지 잊을수는 없잖아
미안해 이젠 갈께 너를 따라서
더 이상의 인연 없는
비틀린 세상 등지고
받아줘 너를 잃곤 살 수 없는 난
처음부터 내 인생에
넌 마지막 연인이니까"
4,양파,My Song,"Everytime I feel
your heart my love
깨기 싫은 아침
그대 위해 말끔히 세수하죠
잠이 오지 않는 밤에도
내게 들려주던
그대 노래를 부르죠
그대 하고픈 공부는
잘되어 가는지
늘 볼 수 없다고
얼굴 잊지 않을께요
그대는 오늘도
머리맡에 놓아둔
내 사진에 웃으며
하룰 시작할테죠
그대 많이 그리운 건요
다 참을 수 있죠
cuz I believe that your mine
this song's for u

이유없이 다퉜던 날도
눈물로 샌 날도
이젠 다 웃을 수 있어
밥은 잘 먹는지 아프진 않은지
늘 멀리 있어도
그대는 내 사랑이죠
나는요 그대의
머리에서 발끝까지
너무나 그리워
한 숨도 잘수 없는걸
그대 많이 그리운 건요
다 참을 수 있죠
cuz I believe that your mine
this songs for you
그댈 만날 날 너무 기대되는걸
어떻게 변했을까 넌
나는요 그대의
머리에서 발끝까지
너무나 그리워
한 숨도 잘수 없는걸
그대 많이 그리운 건요
다 참을 수 있죠
cuz I believe that u'r mine
this song's for u

그대 많이 그리운 건
다 참을 수 있죠
cuz I believe that u'r mine
this song's for u"
5,쿨 (COOL),헤어지자,"목소리 왜 그러냐고
무슨 일 있는거냐고
내가 잼있게 해줄께
기분풀라며 애써 웃어보죠
평소와 많이 다르죠
자꾸 불안해 보여
내 직감은 맞은 적이 없었죠
날 위로하며 난 중얼대죠
변하지마 변하지마 변하지마
제발 그것만 안돼
말 한마디 못하고
그래 나를 알잖아
그대 우는 모습을
처음 보고 있네요

헤어지자 헤어지자 헤어지자
내게 말을 하죠
믿을 수 없는 이야기
내가 싫어졌다고
다른 사람과 다른 사랑을
이제 하고 싶다며
내게 할 수 없는 얘기들
내가 싫다고 하죠
헤어지자 헤어지자 헤어지자

죽을만큼 싫은 얘기
헤어지자 헤어지자 헤어지자
내게 말을 하죠
믿을 수 없는 이야기
내가 싫어졌다고
그댄 내가 싫어졌다고
헤어지자 우리"
6,성시경,그 이름 모른다고,"왜 널 바라보는지
이유도 모른체
습관처럼 오늘도
왜 널 기다리는지
오지 않을 너

왜 난 사랑하는지
아무리 울어도
들어줄리 없는데
왜 난 사랑한다고
말하면 안돼니
아름다운 너의 이름
입에 머금고서 지내
널 부르는게 너무 좋지만
넌 아닐테니까
니가 원치 않은
사랑을 키우게 되어서
널 힘들게 해서

미안하게 생각해

난 헤매어 봤지만
너에게 가는 길
찾을 수가 없어서
더 발돋움 했지만
눈물만 흘러

아름다운 너의 모습
맘에 담아두고 지내
널 보면 나는 행복하지만
넌 아닐테니까
니가 원치 않은
사랑을 키우게 되어서
널 힘들게 해서
널 아프게 해서

아름다운 너의 이름
가슴 터질듯 아파도
한번도 들어본적 없다고
난 말할테니까
니가 바라보는 사랑도
불편하지 않게
난 괜찮으니까
미안하지만

미안하지만"
7,보이스원,사랑 얘기,"그댈 알고 있나요
그대를 사랑하는 내 마음을
왜 나를 두고서
버리려고 하나요 내 사랑을
그대 나보다 더 나은
그 사람의 품에서 행복하세요
사랑하면 안되요 나란 사람은
우리 사랑 얘기 가슴 아파
더 이상 말할 수 없는 얘기
하늘도 이 사랑 허락 못 한다면
어떡해야 하나요

내 맘 나도 모르죠
이러면 안되는데 흔들려요
왜 나의 곁에서
내가 아닌 사람을 보는 거죠
항상 불안했던 나를 위태로운
내 삶을 알고 있나요
사랑하지 말아요 나란 사람은
우리 사랑 얘기 가슴 아파
더 이상 말할 수 없는 얘기
하늘도 이 사랑 허락 못 한다면
어떡해야 하나요
지금보다 더 서둘러서
그대를 만날께요
우리 다시 눈 뜨는 그 날
내 맘엔 그대가 있던
흔적만 남았겠죠
처음이자 마지막 입맞춤도 없겠죠
우리 사랑 얘기 떠오르면
언제나 눈물이 나는 얘기
누구도 이 사랑 알 수 없도록
가슴 깊이 묻어요 슬픈 우리 얘기"
8,동방신기 (TVXQ!),내가 그대 없이(When We'll Be Together),"Oh 그대를 떠나보내고
뒤돌아설 때
나의 어깨위로 떨어진
하얀 눈이 너무 슬퍼 보였어
멀어지는 모습이
자꾸만 흐려질수록
너무도 선명해지는걸
흐려진 눈동자에 비친
추억이 너무 아파서
두 눈을 감아 보지만 소용없네요
I can't let you go
보낼 수가 없어요
또 다른 사랑 원치 않아요
어제 같은 날이 시작되고
난 그대없이 웃고
그대없이 사는건가요
오늘같은 밤 곁에 있는 듯해
바보처럼 또 한번 불러보네요
불러보네요
When we'll be together
행복할 수 있도록
내가 다 준비할테니
예전 모습 그대로
내게 와서 쉬어요
When we'll be together

어제 같은 날이 시작되고
다시 시작되나요
난 그대 없이 웃고
그대 없이 사는건가요
오늘같은 밤 곁에 있는 듯해
바보처럼 또 한번 불러보네요
불러보네요
언젠가 또 다시
그대 내게 오는 날
여기서 기다릴게요
예전 모습 그대로
아직 남은 날들
모두 다 드리고 싶어요
이 마음이 닿는 곳 어디라도 그대

오늘 같은 밤 곁에 있는 듯해
바보처럼 또 한번 불러보네요
When we'll be together
행복할 수 있도록
내가 다 준비할테니
예전 모습 그대로
내게 와서 쉬어요"
9,나리,소녀지몽,"다가설 용기가 왜 내겐 없는지
그대가 오길 기다리는 내맘 아는지
어쩌면 그대가 날 알고 있을까
하지만 그저 스치듯이 지나치잖아
가지마요 나를봐요
나 여기 기다려요
돌아봐요 나 여기잖아요
나의 눈을 바라봐요
오세요 내게
너무 많이 기다렸어요
오늘이 오기를 난
그대 맘을 두드리려 준비했어요
눈을 보아요
뭘 말하는지도
오늘은 나 그대에게 나의
맘을 들려줄래요

조금만 가만히 날 기다려줘요
매일 연습한 말들을 다 잊었잖아요
가지마요 나를 봐요
나 여기 기다려요
돌아봐요 나 여기잖아요
그댈 향해 말할께요
오세요 내게
아직까지 모르겠나요
제 말의 의미를
오랫동안 준배해온 작은 마음을
받아주세요 소녀의 마음을
어리다고 보진마요 내겐
정말 어려웠어요
그동안 모진시련에
혼자 힘겨워 했었죠
약해지지마요 내 손을 잡아요
나에게는 나에게만은
기대도 괜찮아요
너무많이 기다렸어요
오늘이 오기를 난
그대 맘을 두드리려 준비햇어요
눈을 보아요
뭘 말하는지도
오늘은 나 그대에게 나의
맘을 들려줄래요
그대의 마음을 말해주세요"
