,artist_name,song_name,lyric
0,성시경,어떤 그리움,"그대를 바라보면
포근함을 느꼈지
아직도 나에게
남아있는 그대의 모습
나의 마음
고요하게 해
지나간 기억속에
그대 모습 생각나
견딜수가 없는
혼자만의 외로움들이
나의 마음
허무하게 해
언젠가 그대는
눈물을 흘리며
내게 말했었지
사랑은 슬픈 이별보다
아픈거라고
하지만 내님 떠나고
이젠 나홀로 남아
그대의 앞길을 비추네
지나간 기억속에
그대모습 생각나
견딜수가 없는
혼자만의 외로움들이
나의 마음
허무하게 해
언젠가 그대는
눈물을 흘리며
내게 말했었지
사랑은 슬픈 이별보다
아픈거라고
하지만 내님 떠나고
이젠 나홀로 남아
그대의 앞길을 비추네
언젠가 그대는
눈물을 흘리며
내게 말했었지
사랑은 슬픈 이별보다
아픈거라고
하지만 내님 떠나고
이젠 나홀로 남아
그대의 앞길을 비추네"
1,유리상자,사람찾기,"네모난 작은 창안에
니 이름 석자 채우고 한참 망설이지
별다른 뜻은 없는데 그냥 좀 궁금한건데
가슴은 왜 뛰는지
여전한건 너의 깜찍한 말투
모두를 즐겁게 해주던 니 귀여운 표정
어색한건 그래도 설마 했었던 두 달 조금 넘은
너의 웨딩 사진
그래 행복해보여 다행이야
니 옆에 그 사람 좋아보여
마음으로 나 남긴 행복하란말
너는 들었었나봐

우리 둘과 작은 추억을 나눈
조금 의심스럽게 예뻐진 너의 친구들
우리 둘이 결국엔 지키지 못한
그 약속의 끝에 날 대신한 사람
그래 행복해보여 다행이야
넉넉한 그 사람 좋아보여
마음으로 나 남긴 행복하란말
너는 들었었나봐
아주 가끔씩 내가 떠오르면
너 역시 좋은 기억이기를
아주 가끔씩 니가 궁금해지면
찾아 와도 되는지"
2,왁스,욕하지마요,"비오는 거리를 한참을 걸었어
내리는 이 비가 어쩐지 좋았어
사랑이 머물던 내 가슴을 지워줘
남김없이 모두 다 지워줘
날 떠난 그대를 모두가 욕해요
순진한 여자를 다 버려놨다고
여자만 밝히는 바람기 많은 너와
헤어지길 잘한거래요
욕하지 마요 듣기싫어요
그 사람은 날 정말 사랑했었어
내가 잘못해 떠난거예요
그를 너무 사랑해 사랑해서
너무 귀찮게 해서 떠났죠

그 사람 나에게 참 잘해 줬는데
성격도 안 좋은 날 아껴줬는데
사랑이 무언지 모두 가르쳐줬죠
이제서야 여자가 됐죠
욕하지 마요 듣기 싫어요
그 사람은 날 정말 사랑했었어
내가 잘못해 떠난거예요
그를 너무 사랑해 사랑해서
너무 귀찮게 해서
알고 싶어요 왜 떠났는지
사람들의 말처럼 그런 사람이었니
사랑했는데 사랑했는데
그 누구가 욕해도 밉지 않아
그댈 미워할 수가 없어요"
3,페이지,You & Me,"You and Me 참 오랜만이죠
이젠 웃으며 그댈 부르네요
오늘도 오랜 친구와 사소한 일에
크게 웃어가며 하룰 보냈죠
오 이런 모습이 날 잊으려 한 노력인데
왜 한쪽 가슴이 아파오나요
그러다가 잠시 점심을 먹는
그 짧은 시간
그대 생각에 또 울곤 하죠
I believe You're my everything
그댄 언제까지 내 사랑인거야
우리 마지막이라 하지 말아요
언젠가 다시 우리 또 만날 테니
다시 만나도 그대 낯설지 않게
변하지 않을께요
나 혼자서라도 사랑할 수밖에 없단 걸
그댈 보내고 난 후에야 알았죠
그대가 내게 준 모든 걸
다시 돌려주어야
잊을 수 있단 것도 또 알았죠
I believe You're my everything
그댄 언제까지 내 사랑인거야
우리 마지막이라 하지 말아요
언젠가 다시 우리 또 만날 테니
그대 다시 온다면 그땐 낯설지 않게
이대로 있을테니
우연처럼 돌아와줘요
우리 마지막이라 하지 말아요
언젠가 다시 우리 또 만날 테니
내가 영원히 그댈 놓지 않는 한
그댄 내 사랑이야"
4,Chelsia Chan,인연 (Graduation Tears 번안곡) (Feat. SJ),"그대와 보낸 하루 하루 엮어
마치 실로 짜낸 그리움들을
그대와 내 맘을 잇는 질긴 끈처럼
달아나는 가슴 세워두네요

어딜 가도 그대 생각뿐이죠
또 어딜 가도 그대 뿐인데
추억이 달아놓은 이 눈물처럼
잠시도 끊을 수 없네요

항상 곁에서 그대의 사랑을
그저 당연한 듯 느껴 온거죠
눈 앞에 닿을 수도 없는 것처럼
너무 가까워서 알지 못했죠

어딜 가도 그대 생각 뿐이죠
또 어딜 가도 그대 뿐인데
추억이 달아 놓은 이 눈물처럼
잠시도 끊을 수 없네요

가끔 내 생각이라도 날까요
가끔 그대도 울고 말까요
지겹게 날 묶어놓은 이 그리움에
난 그대만 차오르는데"
5,걸 프렌즈,입술만 깨물죠 (Feat. 빅톤 (Rap메이킹)),"사랑한다는 말을
쉽게 하고 떠나는 너
그런 너에게 나의 모든 걸
내 전부 Mind body and soul
My all 아낌없이 바쳤는데 왜
이렇게 나를 비참하게
날 버려 내버려 둬
내게 마지막으로 한 말
전화길 들고 홀로
눈물을 삼키며 나누는 대화
Where you at할말이 너무 많아
가슴 터질까봐 참고
입술만 깨무네
내가 싫어졌다고
제발 하지 말아요
그댄 내 전부였는데
Cause you clowned me
그댄 모르죠 내 맘
아직 잊지 못한 채
오늘도 입술만 깨물죠
Sayin' good bye
cause I don't
need you in my life
Oh Oh Oh 돌아와 내게로
Oh Oh Oh 그 모습 그대로
Oh Oh Oh 기다려 지금도
Oh Oh Oh Oh 그댄 잊지 못해
Oh Oh Oh 아무 말 못하고
Oh Oh Oh 눈물만 흐르고
Oh Oh Oh 오늘도 말하죠
Oh Oh Oh Oh 다시 돌아와줘
내게 돌아와 다시 돌아와

내게 돌아와 다시 내게로
네가 떠나간 후
내 하루는 Always blue
허나 넌 나 없이도
I guess you all good
눈을 감으면 너의 생각뿐
알기나 하니
매일 밤이 갈 때까지
흐르는 나의 눈물도
Hell no you don't have
No clue don't you
이렇게 난 힘든데
냉정하게 나를 비웃네
Can you tell me
why said bye I need to know
나를 사랑하긴 한거니
or was it for show
내가 싫어졌다고
제발 하지 말아요
그댄 내 전부였는데
Cause you clowned me
그댄 모르죠
내 맘 아직 잊지 못한 채
오늘도 입술만 깨물죠
Sayin' good bye
cause I don't
need you in my life
내가 싫어졌다고
제발 하지 말아요
그댄 내 전부였는데
Cause you clowned me
그댄 모르죠
내 맘 아직 잊지 못한 채
오늘도 입술만 깨물죠
Sayin' good bye cause I don't
need you in my life
Oh Oh Oh 돌아와 내게로
Oh Oh Oh 그 모습 그대로
Oh Oh Oh 기다려 지금도
Oh Oh Oh Oh 그댈 잊지 못해
Oh Oh Oh 아무 말 못하고
Oh Oh Oh 눈물만 흐르고
Oh Oh Oh 오늘도 말하죠
Oh Oh Oh Oh 다시 돌아와줘"
6,간미연,Go,"아무말도 하지마 그냥 가
이렇게 울게 놔둬 정말 괜찮아
내가 니 곁에 있어 몰랐던 것 뿐
외로움에 익숙한 나인데
미안해 하지마 떠나도 돼
또 다시 예전으로 돌아가면 돼
니 맘 편안해 질 수 있게 그 때로
돌아가서 너를 잊어줄게
please tell me
I`ve got to make it
come back to me
I should say don`t leave me
baby to never leave
날 버려서는 안된다고
그래선 안된다고
Deep in my soul
I know that you are my destiny
하지만 너를 붙잡아서는 안돼
혼자서 힘들더라도
널 보내야만 해
걱정도 하지마 모른채
자꾸 니가 그러면 매달리게 돼
눈이 아파 눈물이 고였던 것 뿐
금방 나는 괜찮아 질텐데
please tell me
I`ve got to make it
come back to me
I should say don`t leave me
baby to never leave
날 버려서는 안된다고
그래선 안된다고
Deep in my soul
I know that you are my destiny
하지만 너를 붙잡아서는 안돼
혼자서 힘들더라도
널 보내야만 해
제발 날 떠나지 말라고
널 붙잡고 애원하면서 말 해볼까
Don`t leave me tonight
Don`t leave me tonight
Deep in my soul
I know that you are my destiny
하지만 너를 붙잡아서는 안돼
혼자서 힘들더라도
널 보내야만 해"
7,태원,그렇게 겪고도 모릅니까...,"영화나 볼까 커피는 어때
무슨 말이라도 해야만 했어
너무 겁이 났어 너의 입술이
나를 보며 이별을 꺼낼까봐
사랑했잖아 잘해줬잖아
갑자기 왜 헤어지자 해
이유라도 말해줘 제발
미치기 일보직전에
내 맘을 알기나 해
이제 어떡합니까
난 이제 어떡합니까
그녀가 떠난답니다
제발 보내 달랍니다
니가 없이는 하루도 못 산다고
말해도 날 꼭 떠나겠답니다
이제 어떡합니까
난 이제 어떡합니까
그렇게 나를 겪고도 모릅니까
그대가 없으면 한 순간도
쉬지 않고 아플 나라는 걸
절대로 못해 너를 어떻게 잊어
벌써부터 너무 아픈데
내가 아닌 또 다른 사람
만나서 행복해하는
널 볼 자신이 없어
이제 어떡합니까
난 이제 어떡합니까
그렇게 나를 겪고도 모릅니까
그대가 없으면 한 순간도
쉬지 않고 아플 나라는 걸
니가 뭔데 내 맘 아프게만 해
니가 뭔데 자꾸 나를 울게 해
원망도 해봤지만
미워도 해봤지만
쌓이는 미움만큼 널 사랑해

이제 어떡합니까
난 이제 어떡합니까
그녀가 떠난답니다
제발 보내 달랍니다
니가 없이는 하루도 못 산다고
말해도 날 꼭 떠나겠답니다
이제 어떡합니까
난 이제 어떡합니까
그렇게 나를 겪고도 모릅니까
그대가 없으면 한 순간도
쉬지 않고 아플 나라는 걸
그렇게 겪고도 모릅니까"
8,SUPER JUNIOR (슈퍼주니어),사랑이 떠나다 (She's Gone),"내게서 언제부터 지친걸까
난 네게 무엇을 힘들게 한 걸까
더 이상 아무런 말도
더하지 않는 너에게
이제는 물을수도 없는
내가 돼 버린걸
흔한 투정도 한 번 없이
그저 넌 착한 미소로 웃어주는
그 눈에 스치는
슬픔 놓쳐버린건
무심했던 미련함인걸 미안해
my love
돌아서는 너를 보며
사랑이 걷혀가던
시간이 이제야
내게도 보이고 있지만
이별이란 순간처럼
오는거라 생각했지
내게 이렇게 스며들고
있었다는 걸 몰랐었어
다시 되돌릴 수 있다면
아니 한번만 다시 웃어준다면
혼자서 지친
니 맘을 안지 못한건
어리석은 자존심인걸 미안해
my love
차가워진 너를 보며
이별이 번져가는
순간을 이제는
어쩔수 없음을 난 알지만
사랑이란 이름으로
서서히 물들때처럼
내게 사랑이 떠나가고
있었다는걸 몰랐었어
미안하다는 말조차도
이렇게나 미안한데
이런 내가 무슨말을
어떻게 해야할까
숨조차 쉴 수
없을만큼 어지러워
놓쳐버린 시간속을
서둘러 헤매어봐도
이제와 할 수 있는 건
없다는 것을
돌아서는 너를 보며
사랑이 걷혀가던
시간이 이제야
내게도 보이고 있지만
이별이란 순간처럼
오는거라 생각했지
내게 이렇게 스며들고
있었다는 걸 몰랐었어"
9,성시경,저녁놀,"이 어둠이 오기전에
나를 데려가주오
장미빛 그을린 저 곳으로
나를 대려가주오
깊은 밤이 오기 전에
나를 머물게 해주오
그녀의 하얀볼이
빨갛게 보이니까요
이 세상 모든 행복이
나의 마음 속에서
언제까지나 언제까지나
영원하니까
깊은 밤이 오기 전에
나를 머물게 해주오
그녀의 하얀볼이
빨갛게 보이니까요

이 세상 모든 행복이
나의 마음 속에서
언제까지나 언제까지나
영원하니까
깊은 밤이 오기 전에
나를 머물게 해주오
그녀의 하얀볼이
빨갛게 보이니까요
빨갛게 보이니까요"
