,artist_name,song_name,lyric
0,규현 (KYUHYUN),헤어지는 방법,"아파도 아무렇지 않은 척
눈물이 흘러도 감추는 법
마음한 쪽 그곳에 남겨놓고 아무일
없다는듯이 웃는 법
헤어지는 방법
마음이 이렇게 또 저물죠
수많은 미련들 또 허물죠
다시 지워가겠죠 아득해지겠죠
우리 서로 잊어가겠죠
내 의미없는 하루가
또 지나가겠죠
내 둘도없는 우리사랑 없던일이죠
널 보고싶다 해도 다신 볼수 없겠죠
아파도 참아야겠죠
헤어지는 방법이죠
너없는 하루가 익숙하죠
내일은 조금더 편하겠죠
점점 잊어가겠죠
어쩜 생각나겠죠
좋은 추억들만 남겠죠
내 의미없는 하루가 또 지나가겠죠
내 둘도없는 우리사랑 없던일이죠
널 보고싶다 해도 다신 볼수 없겠죠
아파도 참아야겠죠
아파도 아무렇지 않은 척
눈물이 흘러도 감추는 법
마음한 쪽 그곳에 남겨놓고
아무일 없다는듯이 웃는 법
잊어야 하는데
내 가득고인 눈물만이 널 기억하고
또 행복했던 흔적들이 너무 많아서
나에게 사랑이란 너무 가슴아픈일
아파도 참아야겠죠
그렇게 잊겠죠"
1,서연,Love Is You (Feat. Blue Marble),"너와 눈이 마주칠 때
난 숨이 멎을 것 같애
You know 이런 내 맘 아니
I wanna love you baby
내 이름을 불러줄 때
난 모든 게 꿈만 같애 Love
사랑에 빠졌나봐
I'm in love oh baby
I love you need you
사랑은 이렇게
I want you need you
너무나 달콤하게
내게 다가왔죠 바로 너야
Love is you
사랑을 느낄 때
또 외로워 지칠 때
내 손을 잡아줘요
I will always
Love is you
늘 너만 바라볼게
너에게 약속할게
내 맘을 받아줘요
I will always love is you
너와 둘이 걸어갈 때
하늘을 나는 것 같애
Anybody know
이런 내 맘 아니
I wanna love you baby
내 입술에 입 맞출 때
시간이 멈췄으면 해 난
너에게 미쳤나봐
I'm in love oh baby
I love you need you
사랑은 이렇게
I want you need you
너무나 달콤하게
내게 다가왔죠
바로 너야
Love is you
사랑을 느낄 때
또 외로워 지칠 때
내 손을 잡아줘요
I will always
Love is you
늘 너만 바라볼게
너에게 약속할게
내 맘을 받아줘요
I will always love is you
Cuz you're beautiful my girl my boo
니가 없인 정말루
하루도 버티지도 못하겠다구
Cuz my love is you you
I wanna love you and hold you
and kiss you and squeeze you
너만 바라볼게
너를 꼭 안아줄게
어제보다 오늘 더
내가 너를 사랑할게
너에게 약속해
내 맘에 너 하나뿐이라고
넌 나만의 여자라고
사랑한단 말론 부족해요
더 좋은 말은 없을까요
세상 어떤 말도
내 맘 대신 할 순 없어요
너와 함께 있다면
어디라도 너라면 행복할 것 같아
Please don't leave me
I never let you go yeah
Love is you
사랑을 느낄 때
또 외로워 지칠 때
내 손을 잡아줘요
I will always
Love is you
늘 너만 바라볼게
너에게 약속할게
내 맘을 받아줘요
I will always love is you
girl You know love is true
you know love is you"
2,먼데이 키즈 (Monday Kiz),그리운 사랑아,"알람이 화를내면 난 오늘도 지각인걸
어제 또 울다가 밤을 뒤척여서 이래
일에 막 치일때면
피곤이 막 몰릴때면
괜찮다가도 꼭 집에만
오면 눈물이 나
그리운 내 사랑아 그리운 내 사랑아
잊을만하면 자꾸 떠올라
눈물짓게 하잖아
너를 잊으려 내 하루를 몽땅 써봐도
가슴 아픈 건 그대로니까
어떻게 널 잊겠어 내가
과자나 부스다가 또 TV만 놀리다가
괜히 또 죄 없는 배겔
적시곤 해 혼자
덧셈도 틀릴만큼 난 의외로 멍청한데
왜 너 하나만
니 기억 하나만 또렷한지
그리운 내 사랑아 그리운 내 사랑아
잊을만하면 자꾸 떠올라
눈물짓게 하잖아
너를 잊으려 내 하루를 몽땅 써봐도
가슴 아픈 건 그대로니까 어떻게
널 잊겠어 내가
이별을 얕봤어
너를 잊게 될 줄 알았어
근데 민망하게도 너의 기억하나도
난 치우지 못해
돌아와 내 사랑아 돌아와 내 사랑아
내가 울잖아 너만 찾잖아
기다린다 하잖아
너를 잊는거 나 죽어도
못 할 걸 알아
사랑하는 건 그대로니까 돌아와
날 안아줘 제발 제발"
3,홍경민,비가,"사랑하는 사람의
그 이름을 끝내 부르지 못해
그리움 하나로 잊혀져 가는
내 이름 석자
등을 돌려 내게서
등돌려 가는 사람이여
그대 말없이 떠나라
다신 돌아오지 말아라
바람에 스치우는 그대 그리운 말
이젠 잊으리라
노을 한 자락에도 떨어지는
이 눈물은 씻어지리라
살다 살다 외로워질 때
나보다 더 그대 외로울 때
그 때 그리워지리라
잊혀진 내 이름 석자
바람에 스치우는 그대 그리운 말
이젠 잊으리라
노을 한 자락에도 떨어지는
이 눈물은 씻어지리라
살다 살다 외로워질 때
나보다 더 그대 외로울 때
그 때 그리워지리라
잊혀진 내 이름 석자
잊혀진 내 이름 석자"
4,손동운,In The Cloud,"In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
니가 없는 나의 하루는
생각하고 싶지 않아
너에게는 좋은 것만 줄 거야
언제나 너의 곁에서
너만을 지켜 줄 거야
계속 너의 향기가
코끝에 닿으면
어떡하지 내 맘 터질 것 같아
In The Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
너를 보내는 게 아쉬워
발이 떨어지질 않아
한참 동안 너의 모습 보다가
다시 널 만날 생각에
행복에 잠이 드는걸
이런 나의 모습이
좀 어색하지만
바보 같은 내가 싫지 않은걸
In the Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud"
5,제이레빗(J Rabbit),우리 했던 이야기,"우리했던 이야기
바라만 봐도 좋은
그 시절 아름다운 기억
우리했던 약속들
지키진 못했어도
마냥 행복했던 시간
사랑하는데
그런데 왜
나만 힘이 드냔 말야
이럴 땐 어떡해야 해
그래서 행복하니
No
지난 날 우리 이야기
가슴 한 구석에 새겨진
네 목소리
이제 더 이상 들리지 않아
그저 한숨 섞인 내 노래에
너를 보내네
우리했던 이야기
눈빛만 봐도
뭐든 다 알 수 있다고
힘이 든단 너의 말
이제 조금 이해할 것도 같은데
함께한 시간
이제 어떻게 혼자 버티란 말야
이럴 땐 어떡해야 해
그래서 행복하니
No
지난 날 우리 이야기
가슴 한 구석에
새겨진 네 목소리
이제 더 이상 들리지 않아
그저 한숨 섞인 내 노래에
너를 보내네
지난 날 우리 이야기
가슴 한 구석에
새겨진 네 목소리
이제 더 이상 들리지 않아
그저 한숨 섞인 내 노래에
너를 보내네"
6,BGM,세상에서 제일 멋진 내 남자친구,"세상에서 제일 멋진 내 남자친구죠
하나부터 모든것이 정말 사랑스러워
사랑해요 사랑해요
영원토록 나의 반쪽 되줄래
나의 사랑 모두 그대꺼에요
잘생긴 외모도 근육질 몸매도
스타일도 좋지않은 내 남자죠
그래도 내 눈엔 세상누구보다
세상에서 제일 멋진 남자에요
세상에서 제일 멋진 내 남자친구죠
하나부터 모든것이 정말 사랑스러워
사랑해요 사랑해요
영원토록 나의 반쪽 되줄래
나의 사랑 모두 그대꺼에요
Baby love love love to me
Baby love love love to me
내게 내게 조금 더 다가와
날 웃게 만드는 오직 단 한사람
아침부터 자꾸 생각나는 사람
세상에서 제일 멋진 내 남자친구죠
하나부터 모든것이 정말 사랑스러워
사랑해요 사랑해요
영원토록 나의 반쪽 되줄래
나의 사랑 모두 그대꺼에요
Baby love love love to me
Baby love love love to me
내게 내게 조금 더 다가와
그대만 보여요 정말 사랑해요
너와나 love me
세상에서 제일 멋진 내 남자친구죠
하나부터 모든것이 정말 사랑스러워
사랑해요 사랑해요
영원토록 나의 반쪽 되줄래
나의 사랑 모두 그대 꺼에요
Baby love love love to me
Baby love love love to me
내게 내게 조금 더 다가와"
7,박화요비,난 이렇게 살아,"사람들이 보잖아
너무 안타까워하잖아
너를 잃고 무너진 내 삶을
숨죽여서 보잖아
억지로 널 비우고
겨우 눈만 뜨고 사는데
1분 1초도 널
빼낼 수 없어
거짓말처럼 가지마 제발
마지막처럼 놓치마 나를
사랑하고 있잖아
보고 싶을 거잖아
미친 듯이 니가 생각이 나
이별이 싫어 눈물도 싫어
너 없이 뛰는 하루가 싫어
그 얼굴이 그리워
그 이름도 그리워
그리운 내 사랑아
이럴 수는 없잖아
정말 아프기만 하잖아
유난히 더 빛난 니 사랑이
등돌리고 있잖아
같은 시간 숨쉬고
손에 닿을 곳에 있는데
사랑한 것도 모두 사실인데
거짓말처럼 가지마 제발
마지막처럼 놓치마 나를
사랑하고 있잖아
보고 싶을 거잖아
미친 듯이 니가 생각이 나
이별이 싫어 눈물도 싫어
너 없이 뛰는 하루가 싫어
그 얼굴이 그리워
그 이름도 그리워
그리운 내 사랑아
이런다고 돌아올 게 아닌데
죽을 만큼 소리쳐도
너는 못 들어
절대 못하는 일
내겐 힘겨운 일
너 없이 혼자 하는 말
믿을 수 없어
참을 수 없어
비틀어지는 내 맘이 아파
지울수록 더해져
선명하게 느껴져
멀어질 수록 더 빠르게 흘러
잊을 수 없는 너라는 사람
가슴에 박힌 재가 된 추억
그 손길이 그리워
그 사람이 그리워
그리운 내 사랑아"
8,김태우,내가 나를 봐도 슬퍼..,"걷는다 빗속을 걷는다
웃는다 억지로 웃는다
매일 우는것도 죽기 보다
싫어서 음
멈춰서 몇번을 돌아봐
올까봐 니가또 올까봐
난 바보처럼 너에게로 걸어가
찬 바람 불어도
기댈 곳이 없어도
작아지는 내가 너무 싫어서
괜찮아 나를 달래고
독하게 맘을 먹어도
눈물이 말을 듣질않아
멈추질 않아
내가 나를 봐도 슬퍼서
울고 불고 매달려서라도
너에게 남고 싶은 내가 밉다
사랑해 너없이 못살아
나보다 너를 더 사랑해
내 가슴속의 남은 사람
for you
하지마 위로하려 하지마
괜찮아 금방 지나 갈거야
속으로만 벌써 몇 천번을 말해
찬 바람 불어도
기댈 곳이 없어도
작아지는 내가 너무 싫어서
괜찮아 나를 달래고
독하게 맘을 먹어도
눈물이 말을 듣질않아
멈추질않아
내가 나를 봐도 슬퍼서
울고 불고 매달려서라도
너에게 남고 싶은 내가 밉다
사랑해 너없이 못살아
나보다 너를 더사랑해
내가슴속의 남은 사람
for you
지독하게 걸린 사랑이
나를 괴롭혀 미칠듯이
벗어나려고 발버둥쳐도
그 자리에
내가 나를 봐도 슬퍼서
울고 불고 매달려서라도
너에게 남고 싶은 내가 밉다"
9,어반자카파,No Love,"이제는 나 마음 열 수 없는 걸
다시는 어리석은 사랑하지 않을거야
네게는 다 얘기할 수 없지만
내 맘이 그래 더 이상은
사랑하지 않을거야
가지 말란 말 가야 한단 말
하지 말란 말 어쩔 수 없단 말
모두 듣고도 아직 난
이렇게 놓지 못해
또 니가 내게 다정하게 하던
말투와 그 표정과
온기가 남아있는
나의 여린 어깨와 내 두 손에 또
고이는 추억들 부서져 버린 모든 것
이제는 나 마음 열 수 없는 걸
다시는 어리석은 사랑하지 않을거야
네게는 다 얘기할 수 없지만
내 맘이 그래 더 이상은
사랑하지 않을거야
떠나지 말란 말 미안하단 말
사랑해 달란 말 어쩔 수 없단 말
모두 하고도 나는 이렇게 놓지 못해
또 니가 내게 다정하게 하던
말투와 그 표정과
온기가 남아있는
나의 여린 어깨와 내 두 눈에 또
고이는 미련 부서져 버린
가버린 No Love
이제는 나 마음 열 수 없는 걸
다시는 어리석은 사랑하지 않을거야
네게는 다 얘기할 수 없지만
내 맘이 그래 더 이상은
사랑하지 않을거야
No more
No more
No more
No more
No more
No love"
