,artist_name,song_name,lyric
0,윤현상,술기운 : 20 Blues,"술기운이 날 밟고 올라가
오늘 긴 하루도
이제 끝을 맺으려 하네
거실에 누워 창 밖을 보니
그리웠던 시절 생각나네
나지막한 내 꿈은
분명 이게 아니었는데
아 이제 뒤돌아보니
이제는 이미 늦은 것 같아
겁만 내는 건 아닐까
아름답던 일년이
뭘 했다고 벌써
봄이 가고 겨울이 오는지
봄은 다시 또 오니까
단출 잠궈 옷을 여미고
스무 번째 달력을 넘긴다
아련한 내 맘속에
깊게 담아두었던 추억
져가는 밤하늘 보며
그대 하나로 그저 좋았던
그 때로 돌아가고파
아름답던 일년이
뭘 했다고 벌써
봄이 가고 겨울이 오는지
봄은 다시 또 오니까
단출 잠궈 옷을 여미고
스무 번째 달력을 넘긴다
Oh 그때 우린 어디에"
1,나윤권,사랑하기 때문에,"처음 느낀 그대 눈빛은
혼자만의 오해였던가요
해맑은 미소로 나를
바보로 만들었소
내 곁을 떠나가던 날
가슴에 품었던 분홍빛의
수많은 추억들이
푸르게 바래졌소
어제는 떠난 그대를
잊지 못하는 내가 미웠죠
하지만 이제 깨달아요
그대만의 나였음을
다시 돌아온 그대 위해
내 모든 것 드릴 테요
우리 이대로 영원히
헤어지지 않으리
나 오직 그대만을
사랑하기 때문에
어제는 떠난 추억을
잊지 못하는 내가 미웠죠
하지만 이제 깨달아요
그대만의 나였음을
다시 돌아온 그대 위해
내 모든 것 드릴 테요
우리 이대로 영원히
헤어지지 않으리
나 오직 그대만을
사랑하기 때문에
사랑하기 때문에"
2,EXO,BEAUTIFUL,"Uh 하늘한 머릿결
그 사이로 두 눈
별빛처럼 날 비춰
네가 내려와 지친 하루에
작은 소년의 기도 간절함이 닿아
색깔 향기 소리 없는
내 맘 스며들어 점점
비 갠 후에 투명한 거리의 색
그 싱그러움 닮은 나의 여신
하늘에 뜨는 꽃 대지에 피는 봄
다 막을 수가 없잖아
처음부터 정해진 걸
너에게 끌리는 맘 Love
숨이 닿는 그 순간
네 향기에 물들어가
Beautiful Beautiful
꽃잎을 닮은 그 몸짓
Oh You Beautiful Beautiful
바스러지지 않을까
Oh You Beautiful Beautiful
마음껏 안지 못해 널
Oh You Beautiful Beautiful
눈부신 나의 그대여
Beautiful Beautiful
천국의 문을 열어 줘
문을 열어 줘
Oh You Beautiful Beautiful
환희에 젖어 드는 눈
탄성이 터지고 Oh
Oh You Beautiful Beautiful
시간도 잠도 잊은 채
에덴으로 떠나자
Oh You Beautiful Beautiful
영원히 너란 꿈을 꿔
네 모든 언어가 마치
바람이 되어 맴도는 걸
간지러운 속삭임 회오리처럼
헤집어 놔 내 맘 가라앉지 않아
네 입술에 닿았던 나의 이름
별 의미 없던 내가 특별해져
하늘은 바다 빛 스며든 금귤 빛
봐 언제 올지 모르지
노을 같은 사랑이란
말없이 번져가고 Love
다른 색을 가져도
네 세상에 물들어가
Beautiful Beautiful
꽃잎을 닮은 그 몸짓
꽃잎을 닮은 그 몸짓
Oh You Beautiful Beautiful
바스러지지 않을까
부서질까 겁이나 Tonight
Oh You Beautiful Beautiful
마음껏 안지 못해 널
너 깨질 까봐 My lady
Oh You Beautiful Beautiful
눈부신 나의 그대여
Beautiful Beautiful
천국의 문을 열어 줘
부디 나만 허락해 줘
Oh You Beautiful Beautiful
환희에 젖어 드는 눈
터져 나온 탄성 Be my baby
Oh You Beautiful Beautiful
시간도 잠도 잊은 채
둘이 떠나자
Oh You Beautiful Beautiful
영원히 너란 꿈을 꿔
Oh so Beautiful
Oh you're so beautiful
Oh so Beautiful
so beautiful to me
Oh so Beautiful
and I just gotta let you know girl
to me to me
Beautiful Beautiful
너의 목소린 멜로디 Oh
Oh You Beautiful Beautiful
오묘한 빛을 따라가
Oh You Beautiful Beautiful
신화 속 어느 별보다
어느 별보다 넌
Oh You Beautiful Beautiful
이토록 찬란하다 너
Beautiful Beautiful
천국의 문을 열어 줘
나만 허락해 줘
Oh You Beautiful Beautiful
환희에 젖어 드는 눈
빠져 들어가 네 안에 오롯이
Oh You Beautiful Beautiful
시간도 잠도 잊은 채
나를 잊은 채 Yeah
Oh You Beautiful Beautiful
영원히 너란 꿈을 꿔"
3,나비 (Navi),음악에 미쳐서,"혼자 노랠 들었어
자꾸 그 때 생각이 나서
눈물이 흘렀어 내 얘기 같아서
멈출 수가 없었어
많이 울었던 날도
널 그리워한 날도
자꾸만 생각나
우리 설레던 날 우리 사랑한 날
그 때의 니가 지워지지 않아
음악에 미쳐서 살아
너에게 미쳐서 나 살아
이 노래 속에 니가
내 가슴 속에 니가
아직 사랑한다고 말하잖아
음악에 미쳐서 살아
널 잊지 못해서 더 아파
눈물이 나도 참아
내 귀를 막고 살아
난 그저 노래만 듣잖아
음악에 미쳐서
우연히 이 거리에서
너와 듣던 노랠 들었어
두 눈을 감고서 너를 떠올렸어
한참이나 울었어
우리 헤어진 날도
뒤돌아 울던 날도
다시 또 생각나
많이 아팠던 나 뒤돌아 서던 너
이 가사 속에 니가 살고 있어
음악에 미쳐서 살아
너에게 미쳐서 나 살아
이 노래 속에 니가
내 가슴 속에 니가
아직 사랑한다고 말하잖아
음악에 미쳐서 살아
널 잊지 못해서 더 아파
눈물이 나도 참아
내 귀를 막고 살아
난 그저 노래만 듣잖아
그리워 그리워 그 흔한 노랫말
지울 수 없어서 지우지 못해서
그 자리에 멈춰 서 있어
이 밤이 지나고 나면
조금씩 잊혀져 갈까 봐
널 그리면서 살아
많이 아파도 참아
오늘도 노래만 듣잖아
음악에 미쳐서"
4,박형식,You're my love,"웃음이 멈추지 않아
너를 생각하면 기분 좋아
발길이 멈추지 않아
매일 너에게 난 달려가
Baby You're My Love
너의 사랑에 난 빠졌나 봐
Baby You're My Dream
매일 니 생각 뿐이야
너와 둘이서 커피를 마시고
너와 둘이 같은 영화를 보며
매일 너와 둘이서 함께 있고 싶어
너와 둘이서 두 손을 잡고서
너와 둘이 같은 곳을 보며
매일 너와 둘이서 함께 걷고 싶어
눈길이 멈추질 않아
너를 보고파도 니가 좋아
손길이 멈추질 않아
너를 보면 안아 주고파
Baby You're My Love
너의 사랑에 난 빠졌나 봐
Baby You're My Dream
매일 니 생각 뿐이야
너와 둘이서 두 눈을 맞추고
너와 둘이 같은 표정 지으며
매일 너와 둘이서 닮아가고 싶어
너와 둘이서 같은 노래를 듣고
너와 둘이 같은 노래를 하며
매일 너와 둘이서 꿈을 꾸고 싶어
내 사랑이 너 하나만 원해
너의 손길 눈길 발길이
다 나의 사랑인 걸
너와 둘이서 커피를 마시고
너와 둘이 같은 영화를 보며
매일 너와 둘이서 함께 있고 싶어
너와 둘이서 두 손을 잡고서
너와 둘이 같은 곳을 보며
매일 너와 둘이서 함께 걷고 싶어
너와 둘이서 두 눈을 맞추고
너와 둘이 같은 표정 지으며
매일 너와 둘이서 닮아가고 싶어
너와 둘이서 같은 노래를 듣고
너와 둘이 같은 노래를 하며
매일 너와 둘이서 꿈을 꾸고 싶어"
5,김동률,꿈속에서,"하얀 꿈을 꾸고 있네
어디인지도 모른 채
어둔 세상은 모두 잠들고
나의 숨소리뿐
난 취해 가는데
깨워주는 사람은 없네
몸을 뒤척여 너를 부르네
소리도 없는 나의 슬픈 노래는
까만 허공을 채우고
울먹이는 날 위해 무심한 밤은
다시 나를 재우고
눈물로 젖은 내 술잔 속엔
나의 웃음이 또 한숨이
출렁이는 달빛에 흘러가네
날 깨워줘 네가 없는 꿈속은 난 싫어
아무도 없는 하얀 꿈속에
너를 한없이 부르네
울먹이는 날 위해 무심한 밤은
다시 나를 재우고
눈물로 젖은 내 술잔 속엔
나의 웃음이 또 한숨이
출렁이는 달빛에 흘러가네
날 깨워줘 네가 없는 꿈속은 난 싫어
아무도 없는 하얀 꿈속에
너를 한없이 부르네
하얀 꿈을 꾸고 있네
어디인지도 모른 채
어둔 세상은 모두 잠들고
나의 숨소리뿐"
6,서영은,사랑 그 쓸쓸함에 대하여 (금은방 나비부인),"다시 또 누군가를 만나서
사랑을 하게 될 수 있을까
그럴 수는 없을 것 같아
도무지 알 수 없는 한가지
사람을 사랑하게 되는 일
참 쓸쓸한 일인 것 같아
사랑이 끝나고 난 뒤에는
이 세상도 끝나고
날 위해 빛나던 모든 것도
그 빛을 잃어버려
누구나 사는 동안에 한 번
잊지 못할 사람을 만나고
잊지 못할 이별도 하지
도무지 알 수 없는 한가지
사람을 사랑한다는 그 일
참 쓸쓸한 일인 것 같아
사랑이 끝나고 난 뒤에는
이 세상도 끝나고
날 위해 빛나던 모든 것도
그 빛을 잃어버려
도무지 알 수 없는 한가지
사람을 사랑한다는 그 일
참 쓸쓸한 일인 것 같아
참 쓸쓸한 일인 것 같아"
7,"소피야 (Sophiya), 나윤권",Tell Me Why,"너무나 힘겨워
매일 같은 전쟁만
헤어짐을 다짐해도
돌아설 수가 없어
웃음만 나와요
눈물을 달고 살아도
난 왜 다른 사람을 보면
너와 비교도 안 돼
Tell me why
너만 원해
Tell me why
부인하려 해도 어떡해 소용없어
Baby you're the love of my life
Tell me why
놓지 못해
Tell me why
아무리 떠나 보려 해도
어쩔 수 없어
곁에 머물 수밖에 없잖아
정말 난 바본가 봐
병을 줬다가 약을 주면
기억 속에서 지워 버리는
내가 더 화가 나
하지만 난 어떡해
죽도록 밉다가도
한 마디와 입맞춤에
녹아 버리는 나야
Tell me why
너만 원해
Tell me why
부인하려 해도 어떡해 소용 없어
Baby you're the love of my life
언젠가 화약 같은 네 사랑
잔잔해지는 날이 올까
원하지 않아
내 곁에서만 있어 주면 돼
부인하려 해도 어떡해 소용 없어
Baby you're the love of my life
Tell me why
놓지 못해
Tell me why
아무리 떠나 보려 해도
oh baby
곁에 머물 수밖에 없잖아"
8,려욱 (RYEOWOOK),품 (POOM),"언제였지 기대어 울던 나
기억하지 않아 잊혀진 걸까
매일같이 맘 놓고 웃던 나
사라진 듯이 기억이 나질 않아
꿈속을 걷다 우연히 만났어
그대 품 안에 묻혀
울고 웃던 그때의 나
태양이 날 감싸 듯 품에 꼭 안으면
시간이 멈춘 듯해 깨기 싫어했던
그때의 나와 점점 멀어져 온
지금 내 눈에 비친 그대 품이죠
밥 먹었니 어떻게 지내니
짧은 안부 너머 작은 떨림에
괜찮아 나 괜한 서러움
다 전해질까 겁이 나
눈을 감으면 또 보이는 듯해
그대 품 안에 묻혀
울고 웃던 그때의 나
태양이 날 감싸 듯 품에 꼭 안으면
시간이 멈춘 듯해 깨기 싫어했던
그때의 나와 점점 멀어져 가
지금 내 눈에 비친
그대 품만
너무 커져 버린 나
그대 품 안
철이 없던 모습 그리움만 남아
고마워요 엄마 울지 마요
행복하게 더 웃어줘요 날 위해
언제나 그 자리에
달빛처럼 따뜻해 그 품에 꼭 안기던
시간이 떠오르죠 뒤돌아보면
변함없이 항상 기다려준
지금 내 곁엔 오직 그대뿐이죠"
9,크나큰,마음씨 (Angel Heart),"누구 보다 속이 깊고 포근해
부드럽게 나를 위로해
따뜻하게 안아주면
마냥 어린아이처럼
너에게 기대고 싶어
마음씨가 너무 예뻐 넌
하늘에서 내린 선물인걸
눈이 부신 너는 나만의 착한 Angel
아무 것도 필요 없어
난 너 만을 지켜줄게
넌 나만의 착한 Angel
우리 처음 만났던 날 기억해
가슴 떨려 말도 못했던 Oh Baby
그 누구도 본 적 없는
가장 멋진 모습으로
네게만 다 주고 싶어
마음씨가 너무 예뻐
넌 하늘에서 내린 선물인걸
눈이 부신 너는 나만의 착한 Angel
아무 것도 필요 없어
난 너 만을 지켜줄게
넌 나만의 착한 Angel
내게 말해줘 작은 비밀을
달빛 아래 숨겨온 조용한 속삭임을
내게 기대줘 작은 어깨를
별빛이 쓰다듬던 밤처럼
안아 줄게 널
빠져들어 네 눈빛에
날 흔들어 헤어날 수 없게
나만 바라봐 넌 나의 천사 Angel
너를 원해 나의 심장이
너를 볼 때마다 뛰고 있어
눈이 부신 너는 나만의 착한 Angel
아무 것도 필요 없어
난 너 만을 지켜줄게
넌 나만의 착한 Angel
마음씨가 너무 예뻐
넌 하늘에서 내린 선물인걸
눈이 부신 너는 나만의 착한 Angel
아무 것도 필요 없어
난 너 만을 지켜줄게
넌 나만의 착한 Angel"
