,artist_name,song_name,lyric
0,"이소라, 유희열, 윤도현",Track 3 (샤모니 버스킹 Ver.),"사랑이 그대 마음에
차지 않을 땐 속상해 하지 말아요
미움이 그댈 화나게 해도
짜증내지 마세요
사랑은 언제나 그 곳에
우리가 가야 하는 곳
사랑은 언제나 그 곳에
love is always part of me
몸 아픈 날 혼자일 때면
눈물 없이 그냥 넘기기 힘들죠
모르는 그 누구라도
꼭 손 잡아 준다면
외로움은 분홍 색깔 물들겠죠
사랑은 언제나 그 곳에
우리가 가야 하는 곳
사랑은 언제나 그 곳에
love is always part of me
사랑은 언제나 그 곳에
우리가 가야 하는 곳
사랑은 언제나 그 곳에
love is always part of me
love is always part of me"
1,박화요비,만 19세,"그때 많이 아파서 지금
나 안 울고 다 참을 수 있어
가끔씩 허락된 날에 끝까지
가면 잠깐 동안 어른이
날 울고 웃게 했던 게
사랑 그 사랑에 뭔 나이가 있어
하지만 헤어지는 것엔 연습도 없어
어려도 다 컸다 해도
어릴 때도 사랑을 사랑해 또 사랑해
뜨겁게 다 데어도 울어도 또 사랑해
애를 써도 맘대로 안돼
결국엔 다 내가 해야 돼 널
보고 싶어 입술을 깨무는 그 일
괜찮아질 거라고 거짓말만 늘었어
다 해선 안 될 일과의 전쟁
딱 한 가지 마음이 가는 일
그래서 이별하는 일엔 방법이 없어
그냥 다 다 아프지
눈치 없이 찾아와
그 이별은 꼭 이렇게
멍이 들게 두드려 심장을 내 가슴을
아무래도 안 해야겠어
뻔뻔하게 약속을 해도 늘
그 약속은 깨져버릴 못된 버릇
또 사랑이 날 기다려
눈물도 날 기다려
한 번도 안 했다면 시작도 없다면
세상 누구 하나 없이
방법도 전혀 모르고
사랑하진 않았어
그칠 줄 모를 눈물 덩어리
난 난 몰랐어
어릴 때도 사랑을 사랑해 또 사랑해
뜨겁게 다 데어도 울어도 또 사랑해
애를 써도 맘대로 안돼
결국엔 다 내가 해야 돼 널
보고 싶어 입술을 깨무는 그 일
괜찮아질 거라고 거짓말만 늘었어"
2,최정윤,욕심,"욕심이 많아졌어요
그댈 알아갈수록 난
자꾸 바라는 게 많아져
약해져만 가네요
눈물이 많아졌어요
욕심이 늘어난 만큼
자꾸 마음만 앞서가요
어떡해야 하나요
욕심이 더 커져가요
이런 게 사랑 인가요
어린아이 같은 맘이 낯설어
나 곧 괜찮아지겠죠
사랑이라는 마음이 어려워
나 곧 괜찮아지겠죠
나 괜찮아질 거예요"
3,덕인,헤어지는 날,"오늘은 참 이상한 날이야
널 만나러 가는 길이 기쁘지 않아
혼자 고민했나 봐 슬픈 너의 표정도
내 마음에 닿지가 않아
이상하지만 묻지 않았어
왜 넌 나에게 일상과 다른
또 변명을 할까
잠시 방황이라 생각하면서
너의 솔직한 말 기다렸는데
나의 맘이 너의 맘과
달라서 그럴지도 모른다 생각해
떨리는 네 손이 걸려 속으로만
애써 삼키던 말 헤어지는 날 미안해
손 내미는 널 애써 외면했어
여린 너에게 다 알면서도
못 된 말을 했어
전화 너머 떨리는 목소리에
소리 삼키며 난 울고 있었어
나의 맘이 너의 맘과
달라서 그럴지도 모른다 생각해
떨리는 네 손이 걸려 속으로만
애써 삼키던 말 헤어지는 날 미안해
애썼어 우리 지난 모든 날
힘든 시간에 참 고마웠었어
나의 맘이 너의 맘과
달라져 아프지만 붙잡지 못했어
흐르는 눈물이 걸려 속으로만
애써 삼키던 말
헤어지는 날 미안해"
4,다린,스파클,"너는 저 멀리 사라지며
언젠가 다시
만날 수 있을 거라 말했었지
의심은 보이지 않을수록 선명하게
나를 괴롭히며 살아가게 해
수많은 밤을 끌어안고
내가 감당해야 할
이유들을 찾곤 했었지
그럴 때마다 빈자리의 마음으로
애써 아쉽지 않은 표정을 지으며
잘 가라는 인사나 혹은 그마저도 없이
나를 떠나갔던
내가 떠나왔던
어린 나의 부서진 사랑들이
오늘 밤 나를 부끄럽게 해
잘 가라는 인사나 혹은 그마저도 없이
나를 떠나갔던
내가 떠나왔던
어린 나의 부서진 사랑들이
오늘 밤 나를 부끄럽게 해"
5,최하늘,Toc Toc Toc,"뭐가 문젠지
그런 표정 난 알 수 없는 걸
너는 모른척하고 나는 답답하게 너를
보고만 있어
내가 문젠지
그런 표정으로 보고 있니
너는 아무 말 없이 나를
피하고만 있는지
baby you
네 행동들은 다 뭔지
싫은 게 뭔지
너에 대해 알고 싶어 나
baby 톡톡톡 나 용기를 내
네 마음을 열 수 있게 너
너 땜에 그래 속상해도 너라
어쩔 수 없는걸
baby 톡톡톡 나 노크를 해
네 마음에 다가가게
그 맘을 열어줘 나를 반겨줘
네 옆에 있어줄 나니까
그게 문젠지
조금은 알 것만도 같은데
너는 아직도 나를 계속
피하고만 있는지
baby you
네 행동들은 다 뭔지
싫은 게 뭔지
너에 대해 알고 싶어 나
baby 톡톡톡 나 용기를 내
네 마음을 열 수 있게 너
너 땜에 그래 속상해도 너라
어쩔 수 없는걸
baby 톡톡톡 나 노크를 해
네 마음에 다가가게
그 맘을 열어줘 나를 반겨줘
네 옆에 있어줄 나니까
너에게 다가가는 게
조금은 불안해 나 네가 나를 밀어낼까 봐
너에게 갈 수 있을까
조금은 걱정돼 나
이런 나를 돌아 봐줄래
baby 톡톡톡 나 용기를 내
네 마음을 열 수 있게 너
너 땜에 그래 속상해도 너라
어쩔 수 없는걸
baby 톡톡톡 나 노크를 해
네 마음에 다가가게
그 맘을 열어줘 나를 반겨줘
네 옆에 있어줄 나니까"
6,HYNN (박혜원),주말이 싫어졌어 (Duet with 김재환) (Inst.),"시간이 지나가면 괜찮을 줄 알았어
월요일 화요일 변함없이 또 수요일
하지만 내 달력은 괜찮지가 않나 봐
목요일 금요일 그리고 다시 또 월요일
설레였던 토요일
행복했던 일요일이
다시는 돌아오지 않는 걸
혼자 바보처럼 울고 있어
너 때문에 주말이 싫어졌어
너 때문에 엉망이 돼버렸어
휴일이 되도 내 맘 쉴 수 없는데
매일이 내겐 까만 날이야
여전히 너의 추억들만
자꾸 떠올라 차올라
도무지 멈추지가 않아
바쁘게 살아가면 괜찮을 줄 알았어
눈뜨고 잠드는 순간까지 정신없이
하지만 내 마음은 괜찮지가 않나 봐
너 없는 주말은 뭘 해도 채워지지 않아
기다림의 떨림과
함께했던 약속들이
이제는 아무것도 아닌 걸
혼자 아파하며 울고 있어
너 때문에 주말이 싫어졌어
너 때문에 엉망이 돼버렸어
휴일이 되도 내 맘 쉴 수 없는데
매일이 내겐 까만 날이야
여전히 너의 추억들만
자꾸 떠올라 차올라
도무지 멈추지가 않아
이제는 나도 너무 힘들어
더 이상은 안될 것 같은데
하루만이라도 널 지우고 싶어
너 때문에 이렇게 눈물 나
참아도 숨길 수가 없잖아
소리쳐봐도 너는 오지 않는데
사랑했던 만큼 더 아파와
여전히 우리 추억들만
자꾸 떠올라 차올라
도무지 멈추지가 않아
기다리고 있잖아
이제 그만 내게 돌아와"
7,안녕하신가영,괜찮아야 해요,"괜찮아야 해요
괜찮아야만 해요
어느 날 문득 저 달빛에
잠시나마 내 모습 스치운다면
그것만으로도 나는 정말 충분하니
부디 나를 믿어주오
괜찮아야 해요 괜찮아야만 해요
서로가 없어도 괜찮아야 해요
우리가 없는 괜찮지 않은 미래도
너도 나도 괜찮아야 해요
그대가 나에게로 와서
하나의 노래가 되면
언젠가는 나를 또 떠나갈 건가요
우리의 마지막이 와서
외로운 노래 되었죠
괜찮아야 해요 괜찮아야만 해요
서로가 없어도 괜찮아야 해요
우리가 없는 괜찮지 않은 미래도
너도 나도 괜찮아야 해요
언젠가는 나를 또 떠나갈 건가요
우리의 마지막이 와서
외로운 노래 되었죠
괜찮아야 해요"
8,융진,Tailwind,"거기에 다 두고 와요
아님 다시 오지 말아
넓은 가슴만 챙겨
순풍을 타고 와요 음음
여기에 다 두고 가요
아님 이제 가지 말아
차가움은 챙겨 역풍 너머로 가요
우리를 위해서 우리를 위해서
한 번 두 번 세 번 서로를 떠나
지치기도 하는 길에
숨도 한번 크게 쉬고
하아아아아아 하아아
언제 다시 만나려나
오늘도 알 수 없는 난
이대로 잠이 들어
순풍을 타고 가요 그대에게로
언제나 멈추려나
이 바람이 저 바람이
언제쯤 만나려나
네 사랑과 나의 사랑이
지치기 쉬운 길에선
한 번 숨을 크게 쉬고
하아아아아 하아아
우리 다시 만나는 날
따뜻하게 서로를 안고
고생 많았다고
이젠 같은 곳으로 날아가자고
아니 이제는 떠나지 말자고"
9,성시경,For U,"기다려도 이젠 오지 않을 것 같아 그만 널 잊으려고 해
아직 내겐 너의 기억이 전부지만
혹시라도 내게 돌아오려 한다면 다시 되돌아 가야해
맘에 없는 말로 아프게 할지 몰라
나보다 괜찮은 사람이 널 지켜 줄 수 있으면 좋겠어
항상 내 곁에서 힘겨워 한 너잖아
넌 행복 해야해 이제 더 이상
슬픈 사랑으로 눈물 흘리지 않도록
언젠간 너에게 약속 했던말
널위한 사랑을 지켜주고 싶어
이젠 아주 작은 기억 하나까지도
널 위해서 모두잊어줄게

어쩌면 나에게 넌 마지막 사랑으로 남겨지겠지만
나보다 괜찮은 더 괜찮은 사랑에
넌 행복해야해 이제 더이상
슬픈 사랑으로 눈물 흘리지않도록
언제가 너에게 약속했던말
널위한 사랑을 지켜주고 싶어
이젠 아주 작은 기억 하나까지도
널 위해서 모두 잊어 줄게"
