,artist_name,song_name,lyric
0,박효신,괜찮아,"괜찮아 너와 헤어진지도 아주 오래되었고
지독한 아픔도 거의 다 지웠어
요즘은 말야 너의 기억도 없이.. 아무때고 흘러내린 눈물이
오히려 미소로 변해 버렸어..
이젠 혼자서도 잠을 깨고 니가 없는 텅빈방을 정리하며
하룰 보내곤 해...
오래됐던 친구들과 지난 얘길 함께 하며
농담섞인 웃음에 예전의 날 다시 찾았어
너를 사랑했듯이 나를 사랑했다면 널 잃지 않았고
아픈 상처도 없었을텐데...
너를 사랑했듯이 나를 사랑했다면 널 잃은 후에도
조금 더 빨리 널 떨쳐 버렸을텐데..

이젠 혼자서도 꿈을 꾸고 너와 함께 즐겨보던
드라마도 볼 수 있게 됐어..
길을 걷다 우연히 네 친굴 만났을때에도
너의 안불 물어도 아무렇지 않게 되었어..
너를 사랑했듯이 나를 사랑했다면 널 잃지 않았고
아픈 상처도 없었을텐데..
너를 사랑했듯이 나를 사랑했다면 널 잃은 후에도
조금 더 빨리 날 추스렸을텐데....

괜찮아.. 우리 다시 만나면.. 오랜만에 만난 친구처럼만
반가워했으면.. 정말 좋겠어.."
1,서영은,가을이 오면,"가을이 오면

눈부신 아침 햇살에

비친 그대의 미소가

아름다워요

눈을 감으면

싱그런 바람 가득한

그대의 맑은 숨결이

향기로와요

길을 걸으면

불러보던 그 옛노래는

아직도 내 마음을

설레게 하네

하늘을 보면

님의 부드런

고운 미소 가득한

저 하늘에 가을이 오면



가을이 오면

호숫가 물결 잔잔한

그대의 슬픈 미소가

아름다워요



눈을 감으면

지나온 날의 그리운

그대의 맑은 사랑이

향기로와요

노래 부르면

떠나온 날의 그 추억이

아직도 내 마음을

설레게 하네

잊을 수 없는

님의 부드런

고운 미소 가득한

저 하늘에 가을이 오면



길을 걸으면

불러보던 그 옛노래는

아직도 내 마음을

설레게 하네



잊을 수 없는

님의 부드런

고운 미소 가득한

저 하늘에 가을이 오면

샤라랏따

샤라랏따라라

따라라 따따라라라라

샤라랏따

샤라랏따라라"
2,심수봉,그때 그사람,"비가 오면 생각 나는 그 사람
언제나 말이 없던 그 사람
사랑의 괴로움을 몰래 감추고
떠난 사람 못 잊어서 울던 그 사람
그 어느날 차안에서 내게 물었지
세상에서 제일 슬픈게 뭐냐고
사랑보다 더 슬픈건 정이라며
고개를 떨구던 그때 그 사람
외로운 병실에서 기타를 쳐주고
위로하며 다정했던 사랑한 사람
안녕이란 단 한마디 말도 없이
지금은 어디에서 행복할까
어쩌다 한번쯤은 생각 해줄까
지금도 보고 싶은 그때 그 사람

외로운 내 가슴에 살며시 다가와서
언제라도 감싸주던 다정했던 사람
그러니까 미워하면 안되겠지
다시는 생각해서도 안되겠지
철없이 사랑인줄 알았었네
이제는 잊어야 할 그때 그 사람
이제는 잊어야 할 그때 그 사람"
3,고아라,시작,"오직 너만을 생각한 밤이 있었어
내가 정말 왜 이러는 건지
아무래도 네가 너무
좋아진 게 아닐까
이게 바로 사랑 인가봐
처음 본 순간 나는 느꼈어
내가 기다리던 사람이
바로 너란걸
난 네게 말하고 싶어
널 사랑하고 있다고
모든 것을 네게 주고 싶다고
어떡해야 내 마음을 알겠니
니가 나의 전부라는걸
나의 마음을 너에게 보여주기가
이렇게도 어려운 줄 몰랐어
너를 위한 생각에 이렇게 많은
날들이 힘들게만 느껴 진거야
처음 본 순간 나는 느꼈어
내가 기다리던 사람이
바로 너란걸
난 네게 말하고 싶어
너를 사랑하고 있다고
모든 것을 네게 주고 싶다고
어떡해야 내 마음을 알겠니
니가 나의 전부라는걸
이젠 혼자라고 생각하지마
너를 사랑하는 내가 있잖아
네게 말하고 싶어
너를 사랑하고 있다고
모든 것을 네게 주고 싶다고
어떡해야 내 마음을 알겠니
니가 나의 전부라는걸
어떡해야 내 마음을 알겠니
니가 나의 전부라는걸
니가 나의 모든거야"
