,artist_name,song_name,lyric
0,박상규,웃으면서 보내마,"휘몰아치는 바람속을
머리카락 날리며
떠나야하는 너를 지금
웃으면서 보내마
기약두고 떠나지만
눈시울이 뜨겁구나
아 긴긴날을
그대만을 생각하면서
다시 만날 그날을 위해
보내는 이 슬픔도
그리움도 참고 지내리
휘몰아치는 바람 속을
머리카락 날리며
떠나야 하는
너를 지금
웃으면서 보내마

기약두고 떠나지만
눈시울이 뜨겁구나
아 긴긴날을
그대만을 생각하면서
다시 만날 그날을 위해
보내는 이 슬픔도
그리움도 참고 지내리
휘몰아치는 바람 속을
머리카락 날리며
떠나야 하는
너를 지금
웃으면서 보내마"
1,엠씨더맥스 (M.C the MAX),사랑이 끝나면,"끝이라는게 이렇게 쉬웠나요
아무말 없이 돌아서면 되나요
흘러내리는 눈물 못보게
감추면 될까요
그런게 우리에게 좋은건가요
정말 사랑해서 아픈줄도 모르고
바보같이 난 그대올꺼라 믿었었죠
사랑이 끝나면 이별이 오는걸
이제서야 알 것 같아요
아픔이 끝나면 추억이 되겠죠
시간이 지나가면 다 잊을까요
그렇게 살다보면
사랑 또 찾아오겠죠
그렇게 당연한 걸 알면서
다시 돌아봐요

정말 사랑해서 끝이란 걸 모르고
마주잡은 손
놓지 않을꺼라 믿었죠
사랑이 끝나고 시간이 흘러도
왜 이렇게 힘이든건가요
아픔이 끝나면 추억이 되겠죠
시간이 지나가면 다 잊을까요
그렇게 살다보면
사랑 또 찾아오겠죠
그렇게 당연한 걸
알면서 다시 돌아봐요
알 것 같지만
내 맘도 알고 있지만
힘들어도 또 웃고 있지만
상처가 남아
내 맘이 아프겠지만
다시 돌아가 웃고 있는걸
언젠간 그대도 날 그리워할테죠
그때는 내 상처 다 지워질까요
그렇게 살다보면
내 맘도 이해하겠죠
그렇게 당연한 걸
알면서 다시 돌아가요"
2,임병수,약속,"별이 유난히도 밝은
오늘 이 시간이 가면
그대
떠난다~는 말이
나를 슬프~게 하네
이 밤 다가도록
아 행복했~던 시절
많은 우리들~의 약속
자꾸 귓가를 스쳐
나를 슬프~게 하네
그대 잘못 아니예요
왠지 울고 싶어져요
나는 너무나~도 파란
꿈을 꾸고 있었어요

별이 유난히도 밝은
오늘 이 시간이 가면
그대
떠난다~는 말이
나를 슬프~게 하네
이 밤 다가도록
아 행복했~던 시절
많은 우리들~의 약속
자꾸 귓가를 스쳐
나를 슬프~게 하네
그대 잘못 아니예요
왠지 울고 싶어져요
나는 너무나~도 파란
꿈을 꾸고 있었어요"
3,박현,내이름은 구름이여,"기다려요 한 마디에 긴 긴 세월
살아온 나 갈길 잃어 서성이는
내 이름은 구름이여 그리워도
그대 위해 이슬처럼 잊으리라
보고파도 그대 위해 옛일처럼
잊으리라 밤새워 기도하던 이 마음
달래봐도 갈 길 잃어 서성이는
내 이름은 구름이여

그리워도 그대 위해
이슬처럼 잊으리라
보고파도 그대 위해 옛일처럼
잊으리라 밤새워 기도하던 이 마음
달래봐도 갈 길 잃어 서성이는
내 이름은 구름이여
내 이름은 구름이여
내 이름은 구름이여"
4,"바다 (BADA), 윈디시티",Think About' Chu,"언제 부턴가 많은 말이 왜
우리에게 필요 없었지
수많은 밤을 함께 보낸 우리들에게
다가오는 아름다운 날들
우린 서로 마냥 끌렸지
우린 마치 자석 같았어
아름다운 너의 손을
처음 잡았을 때의 나
느껴지는 너와 나 둘만의 사랑
baby yeh

ho baby baby baby baby baby
I love you baby baby baby baby yeh
oh yes you are

Think about you
I'm gonna think about girl

그 많은 날을 혼자 있었지 baby
마치 얼음처럼 차가웠던 날들
나를 향한 너의 미소를 느꼈을 때
내 마음은 이미 타오르는 한 여름
서로 미워한 적도 있었지 baby
싸우는지 연애인지 모를 만큼
그 때마다 우린 이 노랠 부르면서
서로의 얼굴 빤히 보며 웃었던
그 기억 여기서 또 한번
너와 나 둘만의 사랑을
느껴지네 느껴지네
오늘 밤 baby

uh baby baby baby baby baby
I love you baby baby baby baby

if you love me
if you love me
Think about you
I'm gonna think about girl
think about girl
say yeh"
5,푸른하늘,슬픈안녕,"온종일 헤매이며 걸어보던 날
기억 밖 저 멀리가고
말없이 외면하고 숨기려 애쓴
그날의 근심이 사라져 가면
밤은 내곁을 몰래 감싸며
포근히 달래주고
힘겹게 보낸 나의 지나간
하루 하루를 잊게 해주리
버려져 간 하늘 그속에
사랑이 아득하기 만한 내 꿈에
생명을 저 시들어 가는
그 꽃에 영혼을
힘겹게 걸어왔던 날
그날에 사랑의 노래
버려져 간 많은 슬픔도
이제는 모두 안녕히

긴밤을 홀로 새며
써내려 가던
끝없는 이야기처럼
아무리 둘러봐도 찾을 수 없는
사랑은 내 곁에 가까이 있네
말 없는 사람
그댄 내 곁에 소리없이 남아서
흘러 내리는 나의 슬픔을
그대 눈물로 닦아주는데
버려져 간 하늘 그속에
사랑이 아득하기 만한 내 꿈에
생명을 저 시들어 가는
그 꽃에 영혼을
힘겹게 걸어왔던 날
그날에 사랑의 노래
버려져 간 많은 슬픔도
이제는 모두 안녕히"
6,가영,나 가거든 ('명성황후'OST),"쓸쓸한 달빛 아래
내 그림자 하나 생기거든
그땐 말해볼까요
이 마음 들어나 주라고
문득 새벽을 알리는
그 바람 하나가 지나거든
그저 한 숨 쉬듯 물어볼까요
난 왜 살고 있는지
나 슬퍼도 살아야 하네
나 슬퍼서 살아야 하네
이 삶이 다하고 나야 알텐데
내가 이 세상을 다녀간 그 이유
나 가고 기억하는 이
내 슬픔까지도 사랑했다 말해주길

흩어진 노을처럼
내 아픈 기억도 바래지면
그땐 웃어줄까요
이 마음 그리운 옛 일로
저기 홀로 선 별 하나
나의 외로움을 아는건지
차마 날 두고는 떠나지 못해
밤새 그 자리에만
나 슬퍼도 살아야 하네
나 슬퍼서 살아야 하네
이 삶이 다하고 나야 알텐데
내가 이 세상을 다녀간 그 이유
나 가고 기억하는 이
내 슬픔까지도 사랑하게 우

우 부디 먼 훗날
나 가고 슬퍼하는 이
나 슬픔속에도 행복했다 믿게"
7,김범수,님아 (SGT. Kim),"나약한 나의 모습
보이기 싫어
따라오지 말라고
큰 소리 쳤건만
널 두고 떠나가는
이내 마음에
진한 멍이 든다
절대로 울지 말자 맹세해놓고
감은 눈에
니가 자꾸 아른 거려서
사나이 맹세 눈물에 진다
주룩 주룩 주룩
니가 보낸 그 편지 한 장에
하루 종일
아무 이유 없이 웃음이 나고
짧은 전화 통화 속
니 목소리에
까만 밤을 지새웠다
견딜 수 없을 만큼 힘이 들고
지친 숨이 턱 끝까지
가득 차 올라와도
너의 이름 하나로 참아내 왔다
님아 님아 님아

고맙다 못난 날 기다려줘서
잘난 늑대들의
유혹들도 많았을텐데
남은 날짜 하나씩 지워가면서
오직 나만 기다린 너
이제 곧 너의 곁으로 돌아가
저기 푸른 초원위에
그림 같은 집 지어
너와 함께 한 백년 살아가련다
님아 님아 님아
님아 님아 님아
님아 님아 님아"
8,제아,다애(多愛),"손 내밀면 닿을 거리에
불러보면 들릴 그 곳에
그대가 있어요 나의 반이 있어요
내 사랑 내 사랑 그대가
당신께 마음 다 내주고
소라껍질처럼 날 비워도
그댈 보는게 난 좋아요
가슴 아파도 행복해요
그대를 사랑 할 수 있으니까
님이여 내 맘을 당신께 줬으니
님이여 이제 나는 없어요
하얗게 흐른 이 눈물도
아픈 이 사랑도 모두 그대랍니다
하루는 당신만 그리다
내 모습 남김없이 지워도
그댈 보는게 난 좋아요
가슴 아파도 행복해요
그대를 사랑 할 수 있으니까
님이여 내 맘을 당신께 줬으니
님이여 이제 나는 없어요
하얗게 흐른 이 눈물도
아픈 이 사랑도 모두 그대랍니다
나 그댈 만났던 순간부터
내 전불 드린거죠
내 숨도 내 삶도 모두
그대여 이제 난 없어요
잠시도 내 사랑을 잊지 말아요
한시도 혼자 두지 말아요
한발씩 더 멀어져도
가슴끝에 걸린 나를
그대뿐인 날 제발 잊지 말아요
님이여 내 맘을 당신께 줬으니
님이여 이제 나는 없어요
하얗게 흐른 이 눈물도
아픈 이 사랑도
모두 그대랍니다
이제 나는 없어요"
9,지,미련한 사랑 (With 채동하),"이런 미련한 사랑 다신 안할거라고
후회하며 우는 철이 없는 남자이니까
작은 미련 하나도
기억하지 말고 떠나가
네겐 부족한 사랑이었으니까
술만 취하면 또 다시 난 전화를 열어
받지도 않을 너인데 계속해 걸어
끝난 사랑 따위 뭐가 그리 아쉬워서
다 큰 놈이 눈물을 달고 살어
이제 난 아무것도 아닌데
네가 날 사랑했던 자리에
남겨진 나만 너를
잡지도 보내지도 못하고
네 이름만 부르고 부르고
발만 구르고 구르고
이럴거면 사랑 따위 말았어야지
괜한짓 말고 살던대로 살았어야지
그때 너에게 말을 걸지 말았어야지
남들 다 하는 사랑 난 참았어야지만
이런 미련한 사랑 다신 안할거라고
후회하며 우는 철이 없는 남자이니까
작은 미련 하나도
기억하지 말고 떠나가
네겐 부족한 사랑이었으니까
세상에서 제일 미련한게 후회이고
두번째로 미련한게 사랑이고
세번째로 미련한게 바로 남자인데
난 사랑때문에 후회하는 남자야
너 나만 사랑한다고 말했었잖아
너 나 없으면 못산다 말했었잖아
하늘의 별이라도 따다 주고 싶어서
별빛처럼 반짝이는 눈물을 주었나
이렇게도 매달려 보았고
또 저렇게도 매달려 보아도
헤어진 여자가
뭘 해줄 수 있겠어 말하는
널 꼭 끌어안는 이 미련한 사랑아
이런 미련한 사랑 다신 안할거라고
후회하며 우는 철이 없는 남자이니까
작은 미련 하나도
기억하지 말고 떠나가
네겐 부족한 사랑이었으니까
울고 불고 매달려도
Time's up 모두 끝났어
나 백번을 울고 불고 매달려도
그저 너라도 잘 살길 바라는수밖에
울고 불고 매달려도
Time's up 모두 끝났어
나 천번을 울고 불고 매달려도
이제 네 인생과는 반대로 살아갈께
이런 미련한 사랑 다신 안할거라고
후회하며 우는 철이 없는 남자이니까
작은 미련 하나도
기억하지 말고 떠나가
나를 용서해
흐르는 내 눈물도 이젠 마지막이야
네가 너무 보고 싶어 미칠것만 같아도
그냥 이렇게 너무 멀지 않은 곳에서
아픔만 남기고 모두 지울께"
