,artist_name,song_name,lyric
0,려욱 (RYEOWOOK),산골 소년의 사랑 이야기,"풀잎새 따다가 엮었어요
예쁜 꽃송이도 넣었구요
그대 노을빛에 머리 곱게 물들면
예쁜 꽃모자 씌워 주고파
냇가에 고무신 벗어놓고
흐르는 냇물에 발담그고
언제쯤 그애가 징검다리를 건널까
하며 가슴은 두근거렸죠
흐르는 냇물위에
노을이 분홍빛 물들이고
어느새 구름사이로
저녁달이 빛나고 있네
노을빛 냇물위에
예쁜 꽃모자 떠 가는데
어느 작은 산골 소년의
슬픈 사랑 얘기
풀잎새 따다가 엮었어요
예쁜 꽃송이도 넣었구요
그대 노을빛에 머리 곱게 물들면
예쁜 꽃모자 씌워 주고파
냇가에 고무신 벗어놓고
흐르는 냇물에 발담그고
언제쯤 그애가 징검다리를 건널까
하며 가슴은 두근거렸죠
흐르는 냇물위에
노을이 분홍빛 물들이고
어느새 구름사이로
저녁달이 빛나고 있네
노을빛 냇물위에
예쁜 꽃모자 떠 가는데
어느 작은 산골 소년의
슬픈 사랑 얘기
노을빛 냇물위에
예쁜 꽃모자 떠 가는데
어느 작은 산골 소년의
슬픈 사랑 얘기"
1,오마이걸 (OH MY GIRL),심해 (마음이라는 바다),"자꾸 멋대로야
나는 왠지 마음이란 게 참 어려워
걷잡을 수 없는 이 테두릴
오늘도 한참을 맴돌곤 해
잠깐 비가 온 뒤 고인 웅덩이
이 수면 위에 담긴 네 모습이
눈뜨면 몇 배씩
호수보다 점점 커져가다
바다가 돼
마음이란 바다
저기 끝이 난 아득해
널 바라보다
나도 모르게 어느새 깜짝
발이 닿지 않아 겁이 나지만
처음 느껴보는 떨림이야
손을 저으면 네가 느껴져
자꾸 네 생각이 떠올라버려
하루에도 몇 번씩
투명했던 여기 널 한 방울
톡 떨어트렸을 뿐인데
순식간에 번져 버렸고 전부 너야
혼자서 또 어디까지 흘러온 걸까
돌아갈 방향도 모르는데
네가 너무 많이 좋은 나머지
뭘 어떡해야 할지도 모르지
널 보면 내 맘이
호수보다 점점 커져가다 바다가 돼
마음이란 바다
저기 끝이 난 아득해
널 바라보다 나도 모르게
어느새 깜짝
발이 닿지 않아 겁이 나지만
처음 느껴보는 떨림이야
손을 저으면 네가 느껴져
가만히 눈 감으면
빨라진 심장만 들릴 뿐
이제부턴 맘껏 나아가볼 거야
너의 마음과 만날 때까지 난
이 마음이란 바다
저기 끝이 난 아득해
널 바라보다 나도 모르게
어느새 깜짝
발이 닿지 않아 겁이 나지만
처음 느껴보는 떨림이야
손을 저으면 네가 느껴져"
2,"소수빈, 소희 (SOHEE)",좋다,"그대 생각이 든 김에
두 눈을 감아 봅니다
선명한 그대 모습에
살며시 웃어봅니다
고개를 숙여봐도
터진 이 미소를
감출 수 없잖아요
매일 똑같던 햇살이
유난히 따스하네요
거리로 나서볼까
괜한 상상해볼까
내일도 모레도
다르지 않겠지만
그대가 있잖아요
이 거리를 함께 걷고 싶어
이 느낌을 알게 하고 싶어
닿을 듯한 작은 목소리로
네게 들려주고 싶어
이 거리를 함께 걷고 싶어
이 느낌을 알게 하고 싶어
닿을 듯한 작은 목소리로
네게 들려주고 싶어
조금씩 가까워져 가는데 너와 나
이젠 함께 걷는 같은 길
오늘도 오늘도 그렇게
내일도
그대 생각이 든 김에
귀를 기울여 봅니다
간지러운 그대 소리에
살며시 웃어봅니다
아마도 내일이면
커질듯한 이 마음을
나도 잘 모르지만
그대도 모르지요
좋아할 것 같아요
그래서 좋다"
3,안예은,프롤로그,[가사 준비중]
4,케이시 (Kassy),나 그댈위해 시 한편을 쓰겠어 (Inst.),"나 그댈 위해 시 한 편을 쓰겠어
나 그대에게 못다 한 얘기 많아
차마 그때 하지 못 했었던
오래된 내 마음일지라도
받아주길 바래요
사랑한다고
그댈 향해
말을 건넬 수 있다면
떠오르는 말 단 한마디지만
종이 위에 덧없는 꾸밈을 더해
볼품없는 솜씨로 시 한 편을 쓰겠어
사랑해요
이 말도 부족해요
내 마음 다 담을 수 없죠
나 그댈 위해 시 한 편을 쓰겠어
나 그대에게 못다 한 얘기 많아
차마 그때 하지 못 했었던
오래된 내 마음일지라도
받아주길 바래요
사랑한다고
라라라라라라
사랑해요
이 말도 부족해요
내 마음 다 담을 수 없죠
그대도 나와 같은 마음이라면
그대도 나를 아직 사랑한다면
부디 가던 길 잠시 멈추고
다시 한번만 돌아 봐줘요
기다리는 나를요
사랑해요
이미 늦어버린 마음이라
더 이상은 보잘것없어도
알아주길 바래요
사랑한다고
라라라라라라
너무 멀리 돌아온 듯해
라라라라라라
그댄 어디쯤에 있나요"
5,규현 (KYUHYUN),Promise You,"흐려진 하늘에
그대를 그리다
바람이 불어
내 마음이 그대로 물든다
오래된 기억 속
깊어진 상처가
우리 사이에
차이를 만들어 가끔은
힘들어도
I promise you 부는 바람에
그댈 닮은 노을이 지는 날에
내가 그대 곁에 있을게
그대란 사람
이젠 내가 그 곁에서 지켜줄게
유난히 길었던
고단한 하루에
쉴 곳이 될게
내가 그대의 뒤에 서서
안아줄게
I promise you 부는 바람에
그댈 닮은 노을이 지는 날에
내가 그대 곁에 있을게
그대란 사람
이젠 내가 그 곁에서 지켜줄게
비 갠 뒤 하늘의
햇살처럼
그대 맘을 비추는 사람
모든 순간 그대와
약속할게 모든 순간에
나 그대와 나란히 걸어갈게
약속해 줘 그댄 내 맘에
조용히 부는 봄바람처럼
영원히 머물러줘"
6,김수근,어떤 약속,"차창 밖으로
어느새 비가오네
유리창 가득
뿌옇게 서린
입김위에 써 내려간
너의 이름과
사랑이란
두 글자
몇번씩이나 뒤돌아 보며
아쉽게 웃던 니모습
그런 너에게
어떤 약속도
해줄 수 없던 이유는
보이지 않는 내 미래와
무거운 주위의 시선과
숨막힌 지금의 현실에
혹시 널 잃게 될까
난 두려-워
하지만 홀로
설 수 있을때까지
제발 내 곁에 머물러줘
그땐 널 위해
아껴온 내 사랑
숨김없이 다 줄게
날 믿는다면
조금만 더 기다려

어쩌면 그래 용기가
없는건지도 모르지
하지만 널 진정
아끼기에 조금 더
잘해줄 수 있을때
영원히 너 쉴 수 있는
그늘 만들어 주고 싶어
이해해-줘
기다려 홀로
설 수 있을때까지
제발 내 곁에 머물러줘
그땐 널 위해
아껴온 내 사랑
숨김없이 다 줄게
날 믿는다면
조금만 더 기다려"
7,김돈규,슬픈 운명,"내 슬픈운명은 널 사랑하면서부터 그렇게 시작된거야

짧았던 인생에 너의 그 기억 한곳에 나도있니

처음만난 신입생 환영식날 술에 취한 널 데려다주던 그밤

먼길을 돌아오며 행복했었어 잠시라도

나 하나 널위해 쓰여진다면

그렇게 널 위해 나 살고 싶었어

언젠가 내게 너의 연인을 보여주던 날도

난 니가 웃어서 나도 따라 기뻤어

워 그런나도 사는데 여기에 있는데

떠나면 어떻게 영원히 세상의 끝을남아

그와 이별하고 돌아오던날 너 술친구가 필요하다고 했지

난 그게 나라는게 행복했었어 내 곁에서

니 아픈 마음이 쉬어간다면

그렇게 널위해 나 살고 싶었어

그동안 내게 고마웠다며 내 손잡을때도

난 그뜻 모르고 그저 행복했었어

워 그런나도 사는데 여기에 있는데

떠나면 어떻게 영원히 세상의 끝을남아

워 차라리 내가 갈께 니 대신 그길을

내 슬픈운명에 나머지까지 바칠수 있게"
8,조규찬,아담과 이브는 사과를 깨물었다,"널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해

지금부터 내가 들려주는 얘길

화내지 말고 잘 들어봐

언제부터 이렇게 내 머릿속에

두 생각이 자라나게 됐는지

널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

어젯밤에 두 시간 통화중일 때

수화길 잘못 놓은 게 아냐

친구가 봤었다던 월요일 거리

내 곁에 선 그녀와 얘기중이었어

널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무래도 그녈 봤다면 반했을걸

솔직히 그 순간에는

까맣게 널 잊었었어

믿을 수 없는 일이겠지만



아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해



널 만나는 동안

난 3번이나 널 배신했어

오직 너만 생각할거라

넌 믿겠지만 이게 현실이야

아무것도 모르고 있는

널 바라보며 난 웃고 있어

이젠 좀더 솔직하겠어

날 믿고 있는 그 맘을 위해"
9,신효범,널 닮은 세상에서,"조금만 더 기다려줘
아직 늦지 않았다면
멍들어 시린 내 삶의 아픔
다 얘기하고 싶어
너의 한 숨 뒤로한 채
시간에 쫓긴 세월들
아무것도 묻지 말고
그냥 나의 손을 꼭 잡아줘
그래 난 항상 높은 곳을 향해
뭔가를 찾아 헤매곤 했지
세상이란 커다란 그림들 속에
숨겨진 보석을
그게 너 였음을 모른채

때로는 살아있음이
더 큰 비극일지라도
날 어루고 달래주는 사람
너밖에 없으니까

그래 난 항상 높은 곳을 향해
뭔가를 찾아 헤매곤 했지
세상이란 커다란 그림들 속에
숨겨진 보석을
그게 너였음을 모른채

조금만 더 기다려줘
지금 달려가고 있어
다시 아름다운 시선으로
살아가고픈 거야
널 닮은 이 땅의 끝에서"
