,artist_name,song_name,lyric
0,더필름,"힘을 내요, 그대","힘을 내요 그대여
견디기 힘들어 울고 싶을 때
애써 눈물 참지 마요
너 잘해왔잖아 잘 견뎌왔잖아
괜찮아요 잘했어요
기 죽지 말아요 당당해도 돼
누구보다 아름답고 소중한 나니까
멋진 인생을 살 그대니까
하지만 나이를 먹어가며
나 역시 세상에 길들여져
한없이 내가 작아 보였어
많이도 울었고 많이 힘들었어
그리고 여기 다시 선거야
얼마나 해낼진 모르겠어
하지만 내 모든걸 걸거야
보석처럼 빛나게 찬란하게
또 아름답게 나
어쩌면 힘이 들거야
하지만 기억해 니가 선택한 일에
후회는 남기지 마요
두려워 말아요
어디서도 난 그대 편이죠
하지만 나이를 먹어가며
나 역시 세상에 길들여져
한없이 내가 작아 보였어
많이도 울었고 많이 힘들었어
그리고 여기 다시 선거야
얼마나 해낼진 모르겠어
하지만 내 모든걸 걸꺼야
보석처럼 빛나게 찬란하게 또 아름답게
나 나 이렇게 살래
세상에 시선 따윈 접어둘래
수많은 비웃음과 걱정앞에 당당할래
모든 걸 딛고 나 일어날래
힘을 내요 그대여
그 동안 충분히 잘 해왔잖아
조금만 참아줄래
멋지게 넌 해낼거야
보석처럼 빛나게 찬란하게
또 아름답게
나 나"
1,정엽,잊을게,"아침에 눈을 떳을때 너를

길을걷다 멍하니 너를

지금은 내곁에 없는 너를

그리워하네 바보처럼

나보다 행복하기를 바래

내생각 하지 않기를 바래

더좋은 사람 만나길 바래

다시는 내게 올수없게

안개처럼 사라져가

아쉬워도 끝이 난날

함께한 추억모두(흘려보낼께)

널잊어야해 힘들어도

널지워야해 기억속에서

네가떠난 후에 난

죽을거같이 아파도

두번다시 울지안아

잊을게

아직도 휴대폰에 니이름

지우지도 못하고 있어

전화길 들고 한참을 서서

널 생각하네 바보처럼

안개처럼 사라져가

아쉬워도 끝이 난날

함께한 추억모두(흘려보낼께)

널잊어야해 힘들어도

널지워야해 기억속에서

네가떠난 후에 난

죽을거같이 아파도

다시너를 찾이않아

(힘들어도) 힘들어도

(기억속에서)기억해

다시너를 다시너를

찾지 않아"
2,민경훈,습관,"또 다른 사랑에 빠지려 합니다
내게는 관심조차 없겠지만
왠지 너에게 물어보고 싶어
그땐 왜 그렇게 날 버렸니
내 어떤 습관이 표정이 상처가
나를 떠나버리게 만들었었는지
또 다른 사랑에 빠지게 된다면
똑같은 실수는 또 하기 싫어요
제발 내게 알려주세요
다시 한 번 사랑이
상처가 내 가슴 속을 찢으며
그때는 너는 아무 것도 모르지
네가 나를 떠나간 그 날에
난 이미 한 번 죽은 걸
또 다른 사랑에 빠지게 된다면
그땐 마음 다 주지 않을꺼야
사랑이란건 치사한거니까
끝나면 다신 받을 수 없어
네 모든 습관을 표정을 상처를
마치 내 자신처럼 사랑했습니다
또 다른 사랑에 빠지게 된다면
난 두 번 다시는 그러지 않을래
네가 돌아와만 준다면
그렇게만 된다면
다시 난 살아날수가 있는데
그대여 나의 모든걸 다 바꿀게
네가 싫어했었던 모든걸
제발 돌아와 네가 필요해 사랑해
내게 알려주세요
다시 한번 사랑이
상처가 내 가슴 속을 찢으며
그때는 너는 아무것도 모르지
네가 나를 떠나간 그 날에
난 이미 한 번 죽은 걸"
3,김민기,봉우리,"사람들은 손을 들어 가리키지
높고 뾰족한 봉우리만을 골라서
내가 전에 올라가 보았던 작은 봉우리 얘기 해줄까
봉우리
지금은 그냥 아주 작은 동산일 뿐이지만
그래도 그때 난 그보다 더 큰
다른 산이 있다고는 생각지
를 않았어
나한테는 그게 전부였거든
혼자였지
난 내가 아는 제일 높은 봉우리를 향해
오르고 있었던 거야
너무 높이 올라온 것일까
너무 멀리 떠나온 것일까
얼마 남지는 않았는데
잊어버려!
일단 무조건 올라보는거야
봉우리에 올라서서 손을 흔드는거야 고함도 치면서
지금 힘든 것은 아무 것도 아냐
저 위 제일 높은 봉우리에서
늘어지게 한숨 잘텐데 뭐
허나 내가 오른 곳은 그저 고갯마루였을 뿐
길은 다시 다른 봉우리로
저기 부러진 나무등걸에 걸터 앉아서 나는 봤지
낮은 데로만 흘러 고인 바다
작은 배들이 연기 뿜으며 가고
이봐 고갯마루에 먼저 오르더라도
뒤돌아 서서 고함치거나
손을 흔들어 댈 필요는 없어
난 바람에 나부끼는 자네 옷자락을
이 아래에서도 똑똑히 알아 볼 수 있을테니까 말야
또 그렇다고 괜히 허전해 하면서
주저앉아 땀이나 닦고 그러지는 마
땀이야 지나가는 바람이 식혀주겠지 뭐
혹시라도 어쩌다가 아픔같은 것이 저며 올때는
그럴땐 바다를 생각해
바다
봉우리란 그저 넘어가는 고갯마루일 뿐이라구
하여 친구여 우리가 오를 봉우리는
바로 지금 여긴지도 몰라
우리 땀 흘리며 가는 여기 숲속의 좁게 난 길
높은 곳엔 봉우리는 없는지도 몰라
그래 친구여 바로 여긴지도 몰라
우리가 오를 봉우리는"
4,먼데이 키즈 (Monday Kiz),니가 너무,"너와 함께 앉던 식탁에 앉아
니가 좋아했던 차를 마시며
달력 속에 니가 적은
메모를 꺼내보며
어느새 니가 떠났음을
내 곁에 없는 니 품을
후회하다 또 후회하다
눈물을 삼키지만
난 니가 너무 그리워서
니 곁이 너무 그리워서
아무것도 아무일도
난 할 수가 없는 걸
사랑해선 안된다고 눈물이 알지만
또 흐른다 또 흐른다
추억이 널 잡는다
이 거릴 어딘가 계속 걸어도
추억 속 어딘갈 계속 다녀도
니 얼굴이 니 모습이
떨어지질 않아서
늦은 밤 잠에서 깨다가
꿈에서 너만 찾다가
또 아프다 널 그리다
매일을 잠드는 걸
난 니가 너무 그리워서
니 곁이 너무 그리워서
아무것도 아무일도
난 할 수가 없는 걸
사랑해선 안된다고 눈물이 알지만
또 흐른다 또 흐른다
추억이 널 잡는다
가슴에 꽃이 핀 추억이 더 자라나
더 자라나 니 곁을 맴도는 걸
난 니가 너무 그리워서
니 곁이 너무 그리워서
하루가 더 내 하루가
더 난 살 수가 없는 걸
이대로는 안된다고 돌아와 달라고
널 애원해 널 애원해 가슴이
난 오늘도 난 오늘도 그리워
니가 너무"
5,홍경민,하얀 밤에,"비 쏟아지는 밤에
먼 추억으로 나는 가리
비세차게 내려다오
내 뺨위에 흐르는
눈물을 감추도록
눈물을 바람 불어오는 밤에
먼 추억으로 나는 가리
바람 세차게 불어다오
헝클어진 머리가
아무도 모르도록 아무도
비바람이 불어와
모든것이 날아가 버릴지라도
빗소리만 하얗게 나를 감싸네
그대 떠난 이밤에
하염없이 눈물이 흘러내려도
빗소리만 하얗게
나를 감싸네 감싸네
바람 불어오는 밤에
먼 추억으로 나는 가리
바람 세차게 불어다오
헝클어진 머리가
아무도 모르도록 아무도
비바람이 불어와
모든것이 날아가 버릴지라도
빗소리만 하얗게 나를 감싸네
그대 떠난 이밤에
하염없이 눈물이 흘러내려도
빗소리만 하얗게
나를 감싸네 감싸네
비세차게 내려다오
내 뺨위에 흐르는
눈물을 감추도록 눈물을
비바람이 불어와
모든것이 날아가 버릴지라도
빗소리만 하얗게 나를 감싸네
그대 떠난 이밤에
하염없이 눈물이 흘러내려도
빗소리만 하얗게
나를 감싸네 감싸네
감싸네 감싸네 감싸네 감싸네
감싸네 감싸네 감싸네 감싸네
감싸네 감싸네 감싸네"
6,원써겐,"너에게만 들려주고 싶은 고백 (Feat. 구인회 Of M.A.C, 조아라)","그대를 사랑해
난 정말 그대만 사랑해
그대를 사랑해
세상 끝날때까지 영원히
아무리 어른인척 하지만
넌 나에겐 baby
네곁에 있는 것만으로도
난 왜이리 좋은지 모르겠어
I must be the happiest man
정말로 행복해
네가 없인 단 하루도
살 수 없다는 말
거짓이 아냐 내 말을 기억해
이렇게 귀엽게 날 바라보는 너
정말 너 you are the all I need
아무리 어른인척 하지만
오빠는 정말 baby
좋아한단 말로는 부족해
maybe 사랑인가봐
I must be the happiest girl
정말로 행복해
이런 내가 될 줄 누가 알았겠어
그저 눈빛만으로도 충분해
난 궁금해 오빠의 사랑도
나와 같은 마음일까 궁금해
그댈 사랑해요 그대만 원한다면
별도 따다줄게요
난 정말 그대를 사랑해
헤어나 올 수 없는거죠
그대만이 내 사랑이죠
아이스크림처럼 마키아토처럼
초콜렛처럼 넌 나의
all-time favorite
언제 어디서던
느낄 수 있는 sunlight
내 미래를 밝혀줄 유일한 sunshine
내 곁에 있어줘 사랑해
절대 놓치고 싶지 않아
너에게 세상 모든걸 다 줄 순 없지만
내 전부를 다 줄게 네꺼야
여름 햇살처럼 아침 공기처럼
하얀 눈처럼 오빠는 설레임 그 자체
언제 어디서던 날 빛내는 sunlight
힘들때 웃게 만드는 my sunshine
날 완성시켜주는 오빠를 사랑해
절대 놓치고 싶지 않아 이렇게
세상 그 어떤 표현도
내 마음을 다 말하기엔 부족해
oh baby 내 눈을 보아요
그대 너무나 눈부신 햇살과도
같은 그대여
나의 그대여 우리 사랑 태양 가득히
그래 너와 나의 사랑은
이제부터 시작이야
나의 마지막이 되어줘
오빠와 함께 끝까지
때론 힘든 날이 오겠지만
너를 놓지 않을게
영원히 나와 함께 해
그 손 놓지 않을게
그래 오빠와 내 사랑은
이제부터 시작이야
나의 마지막이 되어줘
너와 함께 끝까지
때론 힘든 날이 오겠지만
오빠를 꼭 잡을게
영원히 나와 함께 해
그 손 놓지 않을게
그댈 사랑해요 그대만 원한다면
별도 따다줄게요
난 정말 그대를 사랑해
헤어나 올 수 없는거죠
그대만이 내 사랑이죠
그대를 사랑해
난 정말 그대만 사랑해
그대를 사랑해
세상 끝날때까지 영원히
그대만"
7,서인국,Bad,"한번의 키스로
지난 밤 그 일로
사랑이라고 못해도 난
침대에 누워서
잠을 청해봐도
어제 그 모습만 떠올라
이래도 나 되는 건지
이럴 수도 있는 건지
니 향기가 날 불러
오늘 밤도 난
Falling in love with you
미칠 것만 같아 넌
뒷모습이 정말 넌
My baby
이래도 저래도 내 맘엔
Beautiful girl
나의 마음대로 널
나의 상상대로 널
Baby
낮에도 밤에도 언제나
You're my girl oh
나만이 알고 있는 비밀
좀 더 자세하게
너를 알고 싶어
머리부터 발끝까지 다
이래도 나 되는 건지
이럴 수도 있는 건지
니가 싫은 척해도
어느새 우린
Falling in love with you
미칠 것만 같아 넌
뒷모습이 정말 넌
My baby
이래도 저래도 내 맘엔
Beautiful girl
나의 마음대로 널
나의 상상대로 널
Baby
낮에도 밤에도 언제나
You're my girl oh
나만이 알고 있는
그래
I'm in love
우린
Fall in love
이런 적 한번도 없었지만
너완 절대 질리지 않는 걸
피할 수가 없어 난
예쁜 니 몸매에 난
My baby
난 이래도 저래도
뭘 해도 니 생각 뿐
이럼 안되지만 난
나쁜 생각만 해 난
Oh baby
낮에도 밤에도 언제나
You're my girl
나만이 알고 있어
나만이 가질 거야
Oh You're my girl"
8,손동운,In The Cloud,"In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
니가 없는 나의 하루는
생각하고 싶지 않아
너에게는 좋은 것만 줄 거야
언제나 너의 곁에서
너만을 지켜 줄 거야
계속 너의 향기가
코끝에 닿으면
어떡하지 내 맘 터질 것 같아
In The Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
너를 보내는 게 아쉬워
발이 떨어지질 않아
한참 동안 너의 모습 보다가
다시 널 만날 생각에
행복에 잠이 드는걸
이런 나의 모습이
좀 어색하지만
바보 같은 내가 싫지 않은걸
In the Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud Cloud Cloud
몰라 오 오 내 맘
Oh So Beautiful
Oh Beautiful Tonight
자꾸 너만 보면 터져 나오는
내 웃음이 멈추질 않아
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud
In the Cloud In the Cloud"
9,영재,꼭 한번,"나 처음 그대 모습 떠오르네요
어쩌면 다신 볼 수 없단 맘에 아파요
시간을 되돌려
그댈 다시 볼 수 있다면
미안해요 이 말 한 마디는
꼭 하고 싶은데
한번쯤 다시 만나질까요 정말
언제쯤 그게 이뤄질까요 정말
걷다 보면
그대 흔적 하나 찾게 될까봐
나는 오늘도 길을 나서죠
나 숨도 못 쉴만큼 힘이 드네요
하지만 다시 볼 수 있단 맘에 살아요
시간이 멈춰서 그댈 내게 허락한다면
사랑해요 이 말 한마디는
꼭 하고 싶은데
한번쯤 다시 만나질까요 정말
언제쯤 그게 이뤄질까요 정말
걷다 보면
그대 흔적 하나 찾게 될까봐
나는 오늘도 길을 나서죠
내일은 어느 곳에 그대 있을까요
혹시 그대도 나를 찾고 있지 않나요
꼭 한번 그댈 만나야 해요 나는
꼭 한번 다시 만나야 해요 우린
울다 보면 내 눈물에
그대 비춰질까봐
오늘도 눈물이 나나 봐요"
