,artist_name,song_name,lyric
0,신효범,널 닮은 세상에서,"조금만 더 기다려줘
아직 늦지 않았다면
멍들어 시린 내 삶의 아픔
다 얘기하고 싶어
너의 한 숨 뒤로한 채
시간에 쫓긴 세월들
아무것도 묻지 말고
그냥 나의 손을 꼭 잡아줘
그래 난 항상 높은 곳을 향해
뭔가를 찾아 헤매곤 했지
세상이란 커다란 그림들 속에
숨겨진 보석을
그게 너 였음을 모른채

때로는 살아있음이
더 큰 비극일지라도
날 어루고 달래주는 사람
너밖에 없으니까

그래 난 항상 높은 곳을 향해
뭔가를 찾아 헤매곤 했지
세상이란 커다란 그림들 속에
숨겨진 보석을
그게 너였음을 모른채

조금만 더 기다려줘
지금 달려가고 있어
다시 아름다운 시선으로
살아가고픈 거야
널 닮은 이 땅의 끝에서"
1,조규찬,넌 어떠니?!,"너의 표정 언제나 살피지
강아질 키우는 꼭 그런 기분 같아
배고픈지 화난건 아닌지
난 항상 걱정돼 지금 넌 어떤지
니가 꿈꿔오던 멋진 영화속
주인공 될수는 없지만
화장기 없는 너의 얼굴
누구보다 더 좋아하는
사람있다면 그건 나야
이른 아침에 부은 너의
눈을 보고도 예뻐하는
사람 있다면 그건 나야

투덜대는 너를 바라보면
아빠가 된듯한 꼭 그런 느낌 같아
많은 것을 바라지 않겠지
난 그냥 평범한 남자일 뿐이야
비교는 하지마 너의 친구들
애인과 같을순 없잖아
니가 원하는 머리모양 될수 있다면
어디라도 찾아가는걸 알고 있니
언젠가 내게 예쁘다던 옷을 사려고
한달용돈 다 써버린걸 알고 있니

널 위해 애쓰는 날 알잖아
그러는 너는 어떠니
화장기 없는 너의 얼굴
누구보다 더 좋아하는
사람있다면 그건 나야
이른 아침에 부은 너의
눈을 보고도 예뻐하는
사람 있다면 그건 나야"
2,Uno,첫사랑,"해 질무렵
엄마가 부르는 소리에
아이들이 모두 떠나가버린
텅 빈 놀이터에 앉아 있으면
오래 전
내 어린날의 기억이 떠오르죠

그랬었죠 까마득한 먼 옛날에
작은 동산에서 난 아빨하고
예쁜 그녀는 엄말했죠

웃음나죠 지금 생각해 보면요
소중한 기억
그녀의 작은 마론인형이
우리의 귀여운 아가였죠
이 담에 키 큰 어른이 되면
꼭 나와 결혼한다던 그녀
지금쯤은 얼마만큼
변해있을까요
나를 기억할까요

영원히 잊지않죠
해 맑았던 그 눈을
지금도 그 눈 빛을
간직하고 있을까요
가끔 그 때가
너무도 그리워지면
어릴 때 살던 동네 가죠
어린 날의 추억속으로
지금은 좁게만 느껴지는
그 골목이
그 땐 왜 그리
넓게 보였었는지요
그녀와 내가 자주 찾곤하던
그 작은 동산도 없어졌죠
한 번은
그녀의 집으로 기억되는
그 집 문 앞에서
한 여자를 본 적이 있지만
난 아직도 그녀가
그 때의 그녀인지
알 수가 없죠
때론 사람들이 물었죠
나에겐 첫사랑은 언젠지
태어나서 내가 처음
좋아한 여자는
아마도 그녈 거예요 워 워어
영원히 잊지 않죠
해 맑았던 그 눈을
지금도 그 눈 빛을
간직하고 있을까요
가끔 그 때가
너무도 그리워지면
어릴 때 살던 동네 가죠
어린 날의 추억속으로

언젠간 언젠간
다시 만나지겠죠 워 워어
가끔 그 때가
너무도 그리워지면
어릴 때 살던 동네 가죠
어린 날의 추억속으로
언젠간 꼭"
3,쿨 (COOL),영원한 비밀,"어쩔 수 없어 사랑 때문에 친구를 버릴수는 없었어
다른 누군가 생긴것 같다며 술에 취해 괴로워 했어
견딜 수 없이 너무 힘이 든다고 어떻게 그럴 수 있냐고
날 보낼 바엔 차라리 죽고 싶다고 너 없이 살 수 없다고
나 보다 더 널 사랑한 친구에 큰 사랑을 느꼈어
돌아가 너의 행복을 빈다면 나는 생각도 하지만
난 너의 영원한 비밀 가슴에 묻어 두고 싶어
되찾은 친구의 미소를 보면서 눈물 흘리겠지만..

나를 찾아와 그녀의 그사랑 꼭 한번만 만나고 싶다며
나의 그녀를 만나지 말아달라고 너무나 사랑한다고
사랑을 위해 자존심 버리겠다던 친구의 눈물을 보았어
나 보다 더 널 사랑한 친구에 큰 사랑을 느꼈어
돌아가 너의 행복을 빈다면 나는 생각도 하지만
난 너의 영원한 비밀 가슴에 묻어 두고 싶어
되찾은 친구의 미소를 보면서 눈물 흘리겠지만..

내가 널 얼마나 사랑하는지 잊지는 말아줘
너를 잊는 일 나 자신 없어
하지만 나만의 사랑을 위해 너에게 아픔을 주기에
내가 너무 부족한것 같아
그래 날 위한 너의 이별을 이젠 받아 들일께
하지만 난 널 사랑해.."
4,포지션,편지,"생각하면 할수록
눈물나는 이유는
널 잊지 못하는 괴로움 때문에
나의 간절했던 그리움도
소용없었지
이미 마음이 떠난후니까
너만을 위해서라면
모든 걸 했는데
하지만 남은 건 절망과 한숨뿐
처음부터 우린 사랑한게
잘못됐기에
너의 전부가 될 순 없었지
사랑이 미움으로 변해버리면
차라리 난 울지 않았을텐데
너무 허무하게 끝나버린
우리만의 시간을
되돌릴 수 없다는 걸
알고 있잖아
메마른 내 눈물도
지쳐버린 사랑도
이젠 가슴깊이 묻어버릴꺼야
돌이킬 수 없는 현실이 싫어
힘이 들어도
참아야겠지 혼자 남아도

힘없이 아무말 않고
고개 숙이던
뒷모습을 쳐다볼 순 없었지
그때 냉정하지 못했었던
바보스런 내가
원망스러 견딜 수가
정말 없었어
못다한 내 사랑도
지워버린 추억도
이젠 가슴깊이 간직할 수 밖에
다신 사랑하지 않을 것 같아
자신이 없어
니가 없다는 이유만으로
메마른 내 눈물도
지쳐버린 사랑도
이젠 가슴깊이 묻어버릴꺼야
돌이킬 수 없는 현실이 싫어
힘이 들어도
참아야겠지 혼자 남아도"
5,신화,Free,"One day I wake up I was with
U The next day you were gone
어떤 말로 너에게 다가가야 하는지
널 이렇게 보낼 수 밖에 없는
내 맘을 용서해줘 Oh my love
기다릴 필요 없어 날 위로하려
하지마 널 위해서야
So I'm free I don't wanna
let you go now Free
나 어떤 말도 할 수 없었어
If you baby not enough forever
난 So I'm free I don't wanna
make you cry now Free
나 그대 곁에 갈 수 없었어
If you baby not enough forever
If you baby not enough forever
just tonight tonight
네게 어떤 말을 해도 화를 내
조금만 맘을 열어 용기를 내
제발 바보 같은 내 이런 모습에
점점 멀어지는 네게 먼저
다가가 널 잡아야만 했어
하지만 난 잡지 못했어
너를 놓치지 말아야 했어
이런 느낌을 알까
trying to play hard last night
pull up in a black lex'n a yall
talking all that live rock
never put your heart in a flame
널 그냥 보내 줄게
I'm a never want again
솔직히 말해줘 이제 기쁘니
So when no love strong
enough for me to be sleeping in
where to book a basement
love don't laugh at
no more baby face it
잊지 못 할 시간들 아직 남아 있지만
그 어느 하나 작은 기억마저도
마지막 사랑인 걸 그 어떤 마음도
그 어떤 사람도 Uh 더 이상
믿을 수가 없는데 허락하지 않는데
난 So I'm free I don't wanna
let you go now Free
나 어떤 말도 할 수 없었어
If you baby not enough forever
난 So I'm free I don't wanna
make you cry now Free
나 그대 곁에 갈 수 없었어
If you baby not enough forever
If you baby not enough
forever just tonight
그댈 향한 나의 마음 어디로 가는지
내겐 너무 포근하고 따뜻한
널 감싸주지 못해 이젠 다시
되돌릴 수 없는 많은 나날들
갈 수 없지만 진실된 마음 하나만으로
내게 돌아와 줘 oh

So I'm free I don't wanna
let you go now Free
나 어떤 말도 할 수 없었어
If you baby not enough forever
난 So I'm free I don't wanna
make you cry now Free
나 너의 곁에 갈 수 없었어
If you baby not enough forever
If you baby not enough forever
just tonight tonight"
6,엠씨더맥스 (M.C the MAX),Best Friend,"수많은 사람들이 떠나도
항상 너만은 거기 있어줬지
서로의 가슴을 멍들였던
험한 날들도 추억이 됐어
사랑은 영원하진 못했고
아픔만 남겼지만
전혀 외롭지않게 하지만 자유롭게
쉽지만은 않은 거릴 지키며
오랜 시간동안 내곁을 지켜준 너
말할 수 있어
you always my Best Friend
모두들 안된다고 막아도
항상 너만은 날 믿어주곤 했지
아무런 얘기하지 않아도
맘을 알수 있는 사이가 됐어
사랑은 영원하진 못했고
상처만 남겼지만
전혀 외롭지않게 하지만 자유롭게
쉽지만은 않은 거릴 지키며
오랜 시간동안 내 곁을 지켜준 너
말할 수 있어
you always my Best Friend
아직 알수 없는 세상은
눈물과 기쁨이 기다리겠지만
아무것도 몰랐던 그때
터질듯한 꿈을 포기하지는 마
몇번이고 다시 일어서 힘이 될테니까
전혀 외롭지않게 하지만 자유롭게
쉽지만은 않은 거릴 지키며
오랜 시간동안 내곁을 지켜준 너
말할 수 있어
you always my Best Friend
기억해줘
you always my Best Friend"
7,박혜경,사랑은 비를 타고 오네요,"비가 그쳤나요
촉촉한 비 내음이 나의 코끝에 뚝뚝
밖이 환해요 조금씩 커지는 파란 하늘

창문을 열어요
머리감은 가로수에선 빗방울 뚝뚝
마침 걸려온 전화에 난 집을 나서죠

햇살이 비치네요 그대가 웃었네요
그대와 눈이 마주치면
아무말 못하는 난 바본가봐

뭐라고 말해봐요
그렇게 웃고만 있을꺼야
그대가 보고파 한걸음에 나왔는데

콘서트 오페라
아니면 영화는 어때요 둘이서 보러가요
둘이 함께면 무서운 영화도 난 달콤해

분무기 뿌려놓은 이 거리가
보송보송 다 말라 가네요
눈부신 사랑은 내게도 비를 타고 오네요

햇살이 비치네요 그대가 웃었네요
그대와 눈이 마주치면
아무말 못하는 난 바본가봐

뭐라고 말해봐요
그렇게 웃고만 있을꺼야
그대가 보고파 한걸음에 나왔는데

콘서트 오페라 아니면
영화는 어때요 둘이서 보러가요
둘이 함께면 무서운 영화도 난 달콤해

분무기 뿌려놓은 이 거리가
보송보송 다 말라 가네요
눈부신 사랑은 내게도 비를 타고 오네요

눈부신 사랑은
내게도 비를 타고 오네요
눈부신 사랑은
내게도 비를 타고 오네요 -"
8,이승환,프란다스의 개,"먼동이 터오는 아침에 길게 뻗은 가로수를 누비며
잊을 수 없는 우리의 이 길을 파트라슈와
함께 걸었네 하늘과 맞닿는 이 길을
라랄라 라랄라 라라라라라라라라라
라랄라 라랄라 라라라라라라


먼동이 터오는 아침에 길게 뻗은 가로수를 누비며
잊을 수 없는 우리의 이 길을 파트라슈와
함께 걸었네 하늘과 맞닿는 이 길을
라랄라 라랄라 라라라라라라라라라
라랄라 라랄라 라라라라라라
라랄라 라랄라 라라라라라라라라라
라랄라 라랄라 라라라라라라


파트라슈
내가 아주 어렸을 적 아름다운 동화있어
나를 눈물짓게 만들었던 그개 파트라슈
추억 속의 너이지만 언제나 내 맘속에선
따스한 꿈을 꾸었지 나의 파트라슈
디리럼 디럼 디러럼 디리럼 디러럼 디럼
디리럼 디럼 디러럼 나의 파트라슈
하루하루 늘어가는 이기적인 만남들에
한 번쯤은 생각하지 그 개 파트라슈
밑도 끝도 없는 말들 우리들을 지치게해
확신없는 진실들은 이제 파트라슈


디리럼 디럼 디러럼 디리럼 디러럼 디럼
디리럼 디럼 디러럼 나의 파트라슈
디리럼 디럼 디러럼 디리럼 디러럼 디럼
디리럼 디럼 디러럼 그 개 파트라슈
디리럼 디럼 디러럼 디리럼 디러럼 디럼
한 번쯤은 생각하지 나의 파트라슈"
9,신화,Liar,"This one
it ain't no song
Just straight
tellin' you
The real life story
know what I mean
So come closer
you know who you are
우연한 자리에서 만나
네 cell phone번호를 따
쪽팔리긴 해도 난 그때
네가 맘에 드니까
사실 걱정되기는 했어
내가 바빴으니까
핑계거린 못돼 uh
내가 나빴으니까 uh
불새 서정민
내게 비교할게 못돼
파리 기주 내 발끝에도
미치지 못해 uh
최고로 잘해주고
싶었어
행복해하는 모습보는 게
미소만 있음 돼
My love was
like a fire
웃는 날도 많았지만
힘든 날이 더 많았지
나쁜 놈인 걸 알면서
날 사랑해준 널 oh oh
한번 단 한번 만
다시 생각해줄래 uhm
미소짓는 척 했었지만
웃고 있지는 않았지
사랑한다는 핑계로
널 떠나보낸 날 oh oh
한번 단 한번 만
날 용서해줄래
용서해줄 수 있겠니
난 안되나 보다
네게 줄 수 있는 것은
오직 상처인가 보다
남들처럼 예쁜 사랑
하고 싶었었는데
내가 연예인인걸 잠시
나 잊었나 보다 yeah
눈 먼 사랑 받기
최고 인정 받기
박수 받기
또 가끔씩 치고 박기
대중을 위한 나만 있고
난 없었나 보다
진짜 난 없고
껍질만 있었나 보다 say
웃는 날도 많았지만
힘든 날이 더 많았지
나쁜 놈인 걸 알면서
날 사랑해준 널 oh oh
한번 단 한번 만
다시 생각해줄래 uhm
미소짓는 척 했었지만
웃고 있지는 않았지
사랑한다는 핑계로
널 떠나보낸 날 oh oh
한번 단 한번 만
날 용서해줄래
널 사랑하지 않았지
네 생각도 안했지
이젠 다 귀찮아졌어
다른 여자가 생겼어
내 마음이 변했어
나 원래 이런 놈이었어
난 행복하니깐
너만 아프면
네가 억울하잖아 oh
난 괜찮다니까
너 그만 걱정해
잘 지내
My love goodbye
노력도 할만큼 했어
잊으려 해보기도
나 했어
더는 안되겠어 uh
여기 선택의 기 로에서
한번 단 한번 만
다시 생각해줄래 uh
바보같은 내 B형
이 피 갖다가 버려
자존심은 없다더니
나 되려
많은 걸 해주지 못해도
항상 웃게 해주겠다고
절대는 없다
약속 따윈 없다
여기 사랑이란 없다
절대는 없다
약속 따윈 없다
여기 사랑이란 없다
웃는 날도 많았지만
힘든 날이 더 많았지
나쁜놈인 걸 알면서
날 사랑해준 널 oh oh
한번 단 한번 만
다시 생각해줄래 uhm
미소짓는 척 했었지만
웃고 있지는 않았지
사랑한다는 핑계로
널 떠나보낸 날 oh oh
한번 단 한번 만
날 용서해줄래"
