,가수,제목,가사
70,류진,빗속에서,"비 내리는 거리에서 그대 모습 생각해
이룰 수 없었던 그대와 나의 사랑을
가슴 깊이 생각하네
온종일 비 맞으며 그대 모습 생각해
떠나야 했나요 나의 마음 이렇게
빗속에 남겨두고
흐르는 눈물 누가 닦아 주나요
흐르는 뜨거운 눈물
오가는 저 많은 사람들
누가 내 곁에 와줄까요
흐르는 눈물 누가 닦아 주나요
흐르는 뜨거운 눈물
오가는 저 많은 사람들
누가 곁에 와줄까요
비 내리는 거리에서 그대 모습 생각해
이룰 수 없었던 그대와 나의 사랑을
가슴 깊이 생각하네"
71,투앤비 (2NB),보통의 이별에게,"언젠가 내게 물었던
널 사랑하게 된 이유
아무 말 없이 니 손을
잡고 미소 짓던 이유
사랑이 그저 사랑이
아주 특별한 것들이 없어도
우린 행복했었지
우리가 함께했던 시간
함께했던 거리
니가 있어 더 특별했어
이별이 그저 보통의 이별이
우리 헤어지게 된다는 말이
그게 너라서 가만히 보내긴 싫어
널 사랑하게 됐던 이유가
너에게 전하지 못한 내 마음이
그게 너였다는 걸
아주 행복했던 날
난 그 앞에 서있어
우리가 함께했던 시간
함께했던 거리
니가 있어 더 특별했어
이별이 그저 보통의 이별이
우리 헤어지게 된다는 말이
그게 너라서 가만히 보내긴 싫어
널 사랑하게 됐던 이유가
너에게 전하지 못한 내 마음이
그게 너였다는 걸
아주 행복했던 날
나 그 앞에 서있어
그게 너를 니가 날
사랑했을 때에
추억에 미안하지 않게
눈물 흘리며 웃고 있어
이별이 그저 보통의 이별이
우리 헤어지게 된다는 말이
그게 너라서 가만히 보내긴 싫어
널 사랑하게 됐던 이유가
너에게 전하지 못한 내 마음이
그게 너였다는 걸
아주 행복했던 날
나 그 앞에 서있어
나 그 앞에 서있어"
72,지효 (TWICE),Stardust love song,"먼 곳에 지는 저 별은
누군가 품었던 슬픈 꿈
붙잡으려 손을 뻗어 봐도
부서져 사라지는 꿈
하지만 너와 걸을 때
내게 불러준 멜로디
괜찮다고 이런 내 모습 그대로
충분하다고
Just like stardust
we’re scattered pieces
in the Universe
옛 별들의 노래
지친 마음도 애달픈 꿈도
그 무엇도 너의 탓이 아니야
너의 눈물을 봤을 때
들려주고 싶던 그 노래
늘 그랬듯이 그 어떤 슬픔도
지나갈 거라고
Just like stardust
we’re scattered pieces
in the Universe
옛 별들의 노래
아픈 추억도 떠난 사람도
그 무엇도 너의 탓이 아니야
너는 날 다시 꿈꾸게 하는 걸
나 왠지 두렵기도 하지만
넌 내게 이미 너무도 커다란 위로
Stardust love song
저 먼 훗날 간절한 꿈들은 이뤄지고
나의 별도 언젠가 지고 나면 다
지고 나면
함께 그 추억을 주우러 가자"
73,희형제,너라는 계절,"차가운 이 바람에 목이 메어와
보고 싶단 이 말이 너무 어려워
혼자 남는 게 두려워 아직도 나는
너라는 계절에 머물러 있는데
좋았던 그 기억이 또 생각이 나서
설레었던 웃음에 눈물이 나와
가슴이 아파 내 안에 짙어져 버린
너라는 추억에 또 하룰 살아가
이렇게 사랑하는데
왜 이별인가요
돌아오면 안 되나요
그리워서 그리워서
이 계절이 녹아내린대도
난 또 불러본다
그대 이름을
아팠던 그 시간이 또 생각이 나서
상처 줬던 날들이 후회로 남아
가슴에 깊이 박힌 채 부서져버린
너라는 추억에 또 하룰 살아가
이렇게 사랑하는데
왜 이별인가요
돌아오면 안 되나요
그리워서 그리워서
이 계절이 녹아내린대도
난 또 불러본다
그대 이름을
좋았었던 그 많은 시간들
가슴속에 상처로 남아
기억하면 할수록 아파
이렇게 사랑하는데
왜 이별인가요 왜 이별인가요
돌아오면 안 되나요
그리워서 그리워서
이 계절이 녹아내린대도
난 또 기다린다
너란 계절에 갇힌 채
또 하룰 살아가
너 없인 난 안되겠어
보고 싶다 널 보고 싶다
미칠 만큼 네가 그리워서
난 또 불러본다
그대 이름을"
74,푸른하늘,자아도취,"못생긴 얼굴에 작은 키로
어쩜 넌 그애를 좋아하니
끌리는 마음 이해하겠지만
넌 안돼 안돼
형은 뭐 잘났수 그 얼굴에
그애와 나는 이미 통했는걸
모든 걸 양보해도 이번만은
난 안돼 안돼
세상일이 힘이들때마다
너와 난 서로가 말은 안했지만
느낌으로 눈빛 하나 만으로
서로 이해하며 웃음지었는데
그까짓 사랑 유치한 감정에
이렇게 싸운 건 맘에 안 들지만
포기 못해 이번만은
나역시도 이번만은
양보할 순 없지
내가 예쁜 건 사실이겠지만
날두고 서로 다투지는 마요
아직은 누구도 사랑할 생각
난 없어 없어

정말로 이럴수는 없는 거야
날 사랑 않는다는 그애의 말
나처럼 괜찮은 남자 세상에 없는데
없어
착각도 지나치면 우스워요
하지만 난 착하고 겸손한데
남들이 뭐라해도 나는 정말 잘났어
나도 나역시 나만"
75,린,이 노래 좋아요,"나지막이 들려오는
기타 소리에
잠시 눈을 감고
포근해져요
그대 품과 같아
그대 입술과도 같아
진짜 우리들
이야기 같아서
이 노래가 노래가
우리 둘만의 사랑가
이 향기가 향기가
내 가슴속에 스며가
우리 둘이 차 안에서
비밀스런 공간에서
마치 우리 얘기 같은
이 노래 좋아요
이 노랠 들어봐 줄래
가슴이 터질듯해
이 노랠 사랑해 줄래
이 모든 마음 다해
우리 둘만 아는 이야기
그댈 사랑해요 My Baby
I Do I Do
지금 노래가 우리 가사가
Like U
너무 좋아서 너무 좋아서
Woo
우리 둘이 만든 Love Story
그대뿐이예요
My Baby Just U
지금 노래가 우리 가사가
Like U
너무 좋아서 너무 좋아서
Woo
지금 노래가 우리 가사가
Like U
너무 좋아서 너무 좋아서
Uhm
이 노래로 이 노래로
너의 미소가 쌓이고
이 향기로 이 향기로
우리 삶이 다 바뀌고
이제 사랑을 알았어
네가 내게 알려줬어
변하지 않을 것만 같은
난 네가 좋아요
이 노랠 들어봐 줄래
가슴이 터질듯해
이 노랠 사랑해줄래
이 모든 마음 다해
우리 둘만 아는 이야기
그댈 사랑해요 My Baby
I Do I Do
음악처럼 너도 참 아름다워
이 노래처럼
우리 둘 영원하기를
기도하며 바라고
바라고 또 원하고
모두의 이야기 같은
이 노래 좋아요
지금 노래가 우리 가사가
Like U
너무 좋아서 너무 좋아서
Woo
우리 둘만 아는 이야기
그댈 사랑해요 My Baby
I Do I Do
이 노랠 들어봐 줄래
들어봐 줄래
이 노랠 사랑해줄래
사랑해 줄래
우리 둘만 아는 이야기
그댈 사랑해요 My Baby
I Do I Do
My Love My Love
Just Like U"
76,김수영,별 하나,"지친 하루 끝에 고개를 들어
밤 하늘을 봤을 때
유난히 작고 예쁜
반짝이던 별빛이
자꾸만 나를 따라오는 것 같아
괜히 한번 더 바라봐
눈이 마주쳤을까
더 반짝이던 별빛이
날 비추고 있는
저 별 하나가
왠지 작은 나를
위로해주는 것 같아
아무래도
나만 바라보고 있는 것 같아
오늘은 왠지 그냥 아무런 생각도
하고 싶지 않았는데
날 비추는 것 같은
반짝이던 별빛이
내 지친 하루를
감싸준 것 같아
왠지 자꾸만 날
따라오는 것만 같아
아무래도
나만 바라보고 있는 것 같아
지친 하루 끝에 고개를 들어
밤하늘을 봤을 때
유난히 작고 예쁜
반짝이던 별빛이
날 비추고 있는
저 별 하나가
왠지 작은 나를
위로해주는 것 같아
아무래도
나만 바라보고 있는 것 같아
내 밤 하늘을 보며"
77,뉴이스트,노래 제목,"이 노래 들어요 다 알 수가 있죠
당연했던 모든 게
너의 고마움이란 걸 채워둔 일기야
비탈길에 나는 널
마음껏 표현치 못했던
휘청이는 힘없는 내가 싫었죠
눈물길에 손을 내준 너
이 노래 들어요
네가 외롭다 말하면 좀 더 안아주고
보고 싶다 말하면 네 앞에 있을게
변치 말고 그대로 있어 줘
내 곁에 있어 줘
길 잃은 나에게 지붕이 돼 준 너
아낌없이 다 줄게
바보 같은 나의 모습이라도
널 위해 적은 가사에
시작은 너였으면 해
이 노래 제목을 나 대신 채워줘
시들어 버릴 것만 같았던 꽃
눈물이 비가 되어서 떨기만 하던
믿어 달라는 그 날
그 말의 편지 안에
난 괜찮다며 혼자 삼켜버린 겁쟁이야
약속을 지키지 못할까 두려웠어
내가 변하는 건 아닐까 겁이 났어
그래도 넌 그대로 있어 줬고
지금의 난 너의 계절에 살고 있어
이 노래를 듣는 당신은
꽉 잡은 손 놓지 마요
네가 외롭다 말하면 좀 더 안아주고
보고 싶다 말하면 네 앞에 있을게
변치 말고 그대로 있어 줘
내 곁에 있어 줘
길 잃은 나에게 지붕이 돼 준 너
아낌없이 다 줄게
바보 같은 나의 모습이라도
널 위해 적은 가사에
시작은 너였으면 해
이 노래 제목을
비워 뒀어 이 노래가 끝나더라도
우리 꿈을 담은
얘기들은 끝나지 않길
아스라이라도 너에게
내 목소리 닿기를 바라
난 너여야만 해
네가 외롭다 말하면 좀 더 안아주고
보고 싶다 말하면 네 앞에 있을게
변치 말고 그대로 있어 줘
내 곁에 있어 줘
길 잃은 나에게 지붕이 돼 준 너
아낌없이 다 줄게
바보 같은 나의 모습이라도
널 위해 적은 가사에
시작은 너였으면 해
이 노래 제목을 나 대신 채워줘"
78,노을,너의 뒤에서,"어제는 비가 내렸어 너도 알고 있는지
돌아선 그 골목에서 눈물이
언제나 힘들어하던 너를 바라보면서
이미 이별을 예감할 수가 있었어
너에겐 너무 모자란
나란 걸 알고 있기 때문에
지금 떠나는 널 나는 잡을 수 없는 거야
넌 이제 떠나지만 너의 뒤에 서 있을 거야
조금은 멀리 떨어져서
조금도 부담스럽지 않게
이제 떠나는 길에 힘들고 지쳐 쓰러질 때
조금도 기다리지 않고
나에게 안기어 쉴 수 있게
너의 뒤에서
언젠가 또다시 내가 필요할지도 몰라
나의 사랑이 나의 손길이 또다시
표정 없는 아픔의 말을
너는 많이도 미워하겠지
돌아선 나의 눈가에 고인 눈물을 알까
넌 이제 떠나지만 너의 뒤에 서 있을 거야
조금은 멀리 떨어져서
조금도 부담스럽지 않게
이제 떠나는 길에 힘들고 지쳐 쓰러질 때
조금도 기다리지 않고
나에게 안기어 쉴 수 있게
너의 뒤에서
너의 뒤에서"
79,앤씨아,교생쌤 (2022),"지금 나 보는 거 맞죠
나만 보는 거 맞죠
근데 모두 다 자길 쳐다본다고 해요
나 보며 웃는 거 맞죠
나만 느끼는 미소
내 짝도 느껴진대
도대체 왜 그런 걸까
싫던 영어 좋아졌어 이젠
이러다가 영어 쌤도 될 것 같아
Oh my god I love english 쌤
오늘 용기 내서 말할 거야
듣고서 무시 말아요
쿵쿵 심장이 쿵쿵
저기 쌤이 다가와
몰라 어쩜 좋아
내 심장 하는 말 쿵쿵
알아 나 혼자 앓아
얼굴에 바로 나타나
결국 속만 태워
Wait for me I'll be your girl
몇 살 차이도 안 나
지금은 쌤과 학생
하지만 기다려 내년엔
그렇게 당황은 마요
나도 당황하잖아
자꾸만 생각나 교생쌤도 그런 거죠
졸던 영어 시간 좋아 이젠
이러다가 영어 쌤도 될 것 같아
Oh my god I love english 쌤
지금 용기 내서 말하잖아
그렇게 웃지 말아요
쿵쿵 심장이 쿵쿵
저기 쌤이 다가와
몰라 어쩜 좋아
내 심장 하는 말 쿵쿵
알아 나 혼자 앓아
얼굴에 바로 나타나
결국 속만 태워
Wait for me I'll be your girl
Oh oh
You love me love me Ooh
하늘을 날 것 같아요
가만히 이름 불러봐
기다려 오늘도 달콤한 그 말 사랑해
달라 내일은 달라
꿈속에 매일 나타나
그땐 다시 할 말
Wait for me
I'll be your girl Oh oh Ooh
Ooh yeah
I love you You love me"
80,김민종,왜,"너무 어려워
사랑하는 널 잊고 사는게
가끔 딴 생각에 웃어보면
더욱 부담이 되는지
눈물만 흘러
멀리 서 있는
넌 또 다시 가까이 있는지
지친 모습으로
오늘도 널 제발 잊게 해 달라고
애원해 봤어
내가 뭘 잘못했나
너를 사랑했던 이유가
내겐 왜 아픔이 되야하나
나 이대로
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
내가 뭘 잘못했나
너를 사랑했던 이유가
내겐 왜 아픔이 되야하나
나 이대로
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
왜 난 사랑하는지"
81,이승철,마지막 나의 모습,"당신을 알고 사랑을 알고
당신때문에 괴로운 이별
시들은 꽃처럼 창백한 얼굴로
돌아서는 이 밤
사랑이 나를 내가 사랑을
아무 일 없듯 떠나보냈나
슬픔을 감추며 멀어진 그대
허탈한 뒷모습
난 모르겠어 떠난 그 이유
다시는 사랑할 수 없다는 걸
난 알고싶어 그대 그 마음
왜 나를 외면해야 했는지
외로움에 지쳐버린 사랑했던
사람들의 고독들이
꺼져가는 불빛따라 흔들리듯
걷고 있는 내모습이
너무 초라해 보이면 싫어

난 모르겠어 떠난 그 이유
다시는 사랑할 수 없다는 걸
난 알고싶어 그대 그 마음
왜 나를 외면해야 했는지
외로움에 지쳐버린 사랑했던
사람들의 고독들이
꺼져가는 불빛따라 흔들리듯
걷고 있는 내모습이
너무 초라해 보이면 싫어"
82,미카엘밴드,All For You,"널 위한 길이라면
그래서 니가 행복하다면
무너지는 이 슬픔과
가슴 시릴 그 아픔도
견딜 수 있을 거야 난 너를 위해서
이 밤에 끝에서 넌
가슴에 묻혀 울고 있지만
너의 고운 얼굴이
눈물로 미워지고 있잖아
이제 눈물을 거두어요
oh my love
All for you
Nothing can't change my heart
나의 마음 깊이 너를 아껴왔던 기억
지금 난 너를 보내지만
그 모든 것을 지울 수는 없잖아
Oh Baby you
you don't really
have to cry for me
영원히 너를 지켜주겠다던 내 약속이
니가 가는 길을 언제나 축복할거야
니가 사랑하게 될 그 누군가 까지
All for you

이 밤에 끝에서 넌 가슴에
묻혀 울고 있지만
너의 고운 얼굴이 눈물로
미워지고 있잖아
이제 눈물을 거두어요
oh my love
All for you
Nothing can't change my heart
나의 마음 깊이 너를 아껴왔던 기억
지금 난 너를 보내지만
그 모든 것을 지울 수는 없잖아
Oh Baby you
you don't really
have to cry for me
영원히 너를 지켜주겠다던 내 약속이
니가 가는 길을 언제나 축복할거야
니가 사랑하게 될 그 누군가 까지
All for you
하지만 나를 용서해
지금도 널 기다리는 날"
83,지아,나 어떡해,"창문 밖으로 비가 내렸어
비를 너무 좋아했던 너
빗소리에 니가 생각나서
창문을 꼭 닫았어
감기에 걸린 사람같다며
친구들이 나를 걱정해
열이 나고 가슴이 답답해
니가 보고 싶어서
하루도 잘 지내지 못했어
헤어진 후로 울기만 했어
너 하나 때문에 아무 것도 못했어
너보다 좋은 사람은 없어서
다른 사람을 만나도 니가 보고 싶어
나는 어떡해
미안해 너 뿐인 걸 이제 알았어

널 닮은 사람만 마주쳐도
가슴이 덜컥 내려앉아
헝클어져버린 내마음을
위로해줄 수 없니
하루도 잘 지내지 못했어
헤어진 후로 울기만 했어
너 하나 때문에 아무 것도 못했어
너보다 좋은 사람은 없어서
다른 사람을 만나도 니가 보고 싶어
나는 어떡해
미안해 너 뿐인 걸 이제 알았어

그리워 머리부터 니 발끝까지 다
니가 그리워
이름만봐도 눈물이 나고
생각만해도 가슴이 아파
이렇게 힘들 줄 나도 몰랐었는데
사랑한다고 말해야 하는데
잘해줘서 참 고맙단 말 해야 하는데
넌 어디 있니
어떡해 너 없인 정말 안되나봐"
84,씨스타,약한 남자 싫어,"Baby Baby 겁이 나는 걸 알아
네 두눈이 흔들렸어
Baby Baby 속이 타는 걸 알아
I Know But promise that I love you
우리를 상상해 봐 시간을 달려봐
Cause, Holding on to love
Holding on to truth
비겁하게 도망치는 뻔한 남자 싫어
시선은 Slow 고민은 Hollow
나를 깨워봐 몰래 주문을 걸어
Maybe 반했을거라
난 믿어 널 믿어 숨기지 말고
내 입술을 열어봐 Huh
Hollw, Follow 내게로 움직여줘 Baby
니가 다가오기만을 기다려
Oh Waiting for you
널 향한 내 맘을 몰라 왜 왜
바보같이 Huh,
But Promise that I love you
나를 감동시켜 하루하루 새롭게
Cause, I'm Holding on to love
Holding on to truth
비겁하게 도망치는 뻔한 남자 싫어
시선은 Slow 고민은 Hollow
나를 깨워봐 I’ll be there
내안에서 흘려줘
마르지 않는 샘처럼 Baby
I’ll be there 나를 설레게 해줘
내 봄날은 바로 You baby yeah
수줍게 다가오면 날아오르게
Cause, I'm Holding on to love
Holding on to truth
갈까 말까 망설이는 약한 남자 싫어
걸음은 Slow 내 뒤를 Follow
이런 떨림을 반복하지마 두번 다신
Baby Baby 사랑한다고 말해"
85,솔지,하루,"오늘도 날 깨우는
꿈 속의 그대 목소리가
나를 웃음 짓게 하네요
사랑한단 말
아직도 날 맴돌죠
하루하루 이렇게라도
그대 볼 수 있단 생각에
나를 행복하게 하네요
헤어지잔 말
아직까지 난 힘들죠
난 오늘도 눈물로 하루를 보내고
또 그렇게 울다 지쳐서
일 년이 지나고
아련한 그대 얼굴
가만히 그리다
옛 생각에 그만
흐르는 눈물 또 멈출 수 없죠
눈물 속에 한 가득 그대
담아 하늘 위로 날리면
행여 그대 모습 잊을까
애써보지만 아직까지 난 힘들죠
난 오늘도 눈물로 하루를 보내고
또 그렇게 울다 지쳐서
일 년이 지나고
아련한 그대 얼굴
가만히 그리다
옛 생각에 그만
흐르는 눈물 또 멈출 수 없죠
그래요 미련한 내 사랑 때문에
하루하루 이렇게
그댈 붙잡고 있죠
떠나가는 그대 모습 바라보면서
아무것도 할 수 없는 날
원망해보지만
나처럼 그대 마음 아플 걸 알기에
잡을 수가 없어서
흐르는 눈물 가슴 속에 담죠
오늘도 그댈 잊지 못하죠"
86,빌리어코스티,너에게,"멈춘 세상 속을 걷고 있어
네가 사라진 그 이후로
어떤 날 어떤 생각에 하룰 보낸걸까
네게서 꿈꾸던
그때의 내가 그리워져
혹시 넌 지금 나와 같은 생각일까
조금만 더 너의 곁으로
내가 있는 곳이 어디든
멈추지 않을 이 노래가 들릴 수 있게
시간을 거슬러 너에게
처음 만났던 그 순간에
그대로의 마음으로 널 노래할게
유난히 파랗게 빛나던 하늘
눈부시게 빛나는 너의 미소
가득한 그곳으로
가끔 날 잃어버릴 때도 있어
어디론가 떠밀려가듯
복잡한 마음속에 나를 잊어가도
내게 남아있는
너와의 모든 순간들에
다시 날 기억할 수 있게 해주는 너
조금만 더 너의 곁으로
네가 있는 곳이 어디든
멈추지 않을 이 노래가 들릴 수 있게
시간을 거슬러 너에게
처음 만났던 그 순간에
그대로의 마음으로 널 노래할게
유난히 파랗게 빛나던 하늘
눈부시게 빛나는 너의 미소
가득한 그곳으로
함께 부르던 우리의 노래와
내게 남은 마지막 노래까지
모든 게 너였기에"
87,"장정한, 리누 (Lee-Nu)",잊어주라,"다 그만두자
못되게 말을 던져도
딴청만 피우잖아
다 소용없잖아
다 괜찮다고
모른 척 웃음지어도
다 알고 있잖아
사랑하지 않는 걸
미안해 또 용서해
더는 후회는 없어
좋았던 아팠던
널 사랑했던 그 날이
이젠 없어
다 잊어주라
모두 지워주라
아무일 없던 것처럼
서로 몰랐던 것처럼
우연히라도 마주친다면
처음 만난 사람처럼
지나치자 돌아서자
서로 없던 일처럼
잊어주라
네 말이 맞아
변했단 그 말이 맞아
아무 예고 없는
갑작스런 이별에
미안해 또 미안해
나 원래 이런 놈이야
원망해 날 미워해
우는 널 뒤로 남긴 채
돌아선다
다 잊어주라
모두 지워주라
아무일 없던 것처럼
서로 몰랐던 것처럼
우연히라도 마주친다면
처음 만난 사람처럼
지나치자 돌아서자
서로 없던 일처럼 잊어주라
잘해준거 하나 없는 놈
뭐가 좋아 이리 울어
정말 끝까지 못됐지
꼭 잊어주라
모두 지워주라
내가 준 모든 아픔도
내가 한 모진 말들도
우연히라도 마주친다면
처음 만난 사람처럼
지나치자 돌아서자
서로 없던 일처럼
잊어주라"
88,임재범,이 또한 지나가리라 [2021 Remaster],"세상 속에
고된 나의 하루도
항상 니가 있었어
나의 삶이
허물투성이라도
내손을 잡아준 사람
나와 같은
고통의 길을 걷고
같은 꿈을
바라봐 주는 믿음
너의 손을 붙잡고
끝없는 폭풍 속을
이 거친 파도 속을
뛰어들 자신이 있어
눈물도 초라함도
이 또한 지나가리라
너와 함께
내 마지막까지
나와 같은
고통의 길을 걷고
같은 꿈을
바라봐 주는 믿음
너의 손을 붙잡고
끝없는 폭풍 속을
이 거친 파도 속을
뛰어들 자신이 있어
눈물도 초라함도
이 또한 지나가리라
너와 함께
내 마지막까지
해낼 수 있다는 마음과
넘어지고 일어서는
말 없는 그 강인함으로
칼날 같은
길 위에 서 있어도
끝없는 폭풍속을
이 거친 파도속을
뛰어들 자신이 있어
눈물도 초라함도
이 또한 지나가리라
너와 함께
내 마지막까지
너와 내 삶의 끝까지"
89,NINE.i (나인아이),Be my love,"Be my love 너와 나 둘이면
in my life 어디라도 달려갈거야
눈빛만 봐도 알아 운명처럼 만날거야
사랑해 느낌이 오는 걸
오늘 말할 거야 후회없는 너 뿐인 걸
둘러보고 둘러봐도
너처럼 빛나는 사람은 없어
눈감아 너의 목소리를 느껴봐
나를 부르잖아 날 찾고 있잖아
Be my love 너와 나 둘이면
in my life 어디라도 달려갈거야
눈빛만 봐도 알아 운명처럼 만날거야
사랑해 느낌이 오는 걸
오늘 말할 거야 후회없는 너 뿐인 걸
속삭이고 싶은 너야
어디든 둘이서 가고만 싶어
내 맘을 보여주고싶어
설렘이 가득 담긴 맘을 넌 알고있을까
Be my love 너와 나 둘이면
in my life 어디라도 달려갈거야
눈빛만 봐도 알아 운명처럼 만날거야
사랑해 느낌이 오는 걸
오늘 말할 거야 후회없는 너 뿐인 걸
너의 눈빛 말투가 마음에 담겨
어루만지듯 감싸주네요 고마운 사람
Be my love 너와 나 둘이면
in my life 어디라도 달려갈거야
눈빛만 봐도 알아 운명처럼 만날거야
사랑해 느낌이 오는 걸
오늘 말할 거야 후회없는 너 뿐인 걸"
90,남녀공학,내 심장을 뛰게 하는 말,"그대라서 가슴이 뛰는 걸요

다른 사랑은 안돼요

화분에 물 주듯 그대의 사랑이

날 살아가게 해주는 걸요



그대라서 내가 웃을 수 있죠

다른 사람은 할 수가 없죠

폭풍 속에 남은 등불 하나처럼

그댄 내게 기적이었죠



사랑해 천 번을 해도 또 해주고 싶은 말

내 심장을 뛰게 해주는 말

그대를 만났음에 나는 정말 행복한 사람



눈을 뜨면 꿈일지도 몰라요

자꾸 불안해지네요

내 사랑인걸요 내 운명인걸요

나는 그댈 놓칠 수 없죠



사랑해 천 번을 해도 또 해주고 싶은 말

내 심장을 뛰게 해주는 말

아프지 않게 날 지켜주는 고마운 말



참 감사해 지친 하루에 손잡아 줄 사람이

바로 그대라는 사람인걸요



그대를 만났음에 나는 정말 행복한 사람

그댈 지킬게요 난 그대를 믿어요 그대 사랑해요



사랑해 천 번을 해도 또 해주고 싶은 말

슬픈 날도 외롭던 날도 이젠 없을 거에요

오직 내겐 단 한 사람 그대

바로 내 앞에 있는 그대가 내게 왔잖아요

우리 사랑하기로 해요"
91,주현미,쓸쓸한 계절 (Feat. 국카스텐),"낙엽은 떨어져서
땅 위에 뒹굴고
가을도 소리 없이
다시 찾아왔는데
언제나 나에게
다정했던 그대는
내 곁을 떠나가고
돌아올 줄 모르네
허전한 마음에
정처 없이 걸어도
나를 반겨줄 사람이 없네
아 내 마음은 어디로 갈까
낙엽은 떨어져서
땅 위에 뒹굴고
가을도 소리 없이
다시 찾아왔는데
언제나 나에게
다정했던 그대는
내 곁을 떠나가고
돌아올 줄 모르네
허전한 마음에
정처 없이 걸어도
나를 반겨줄 사람이 없네
아 내 마음은 어디로 갈까
낙엽은 떨어져서
땅 위에 뒹굴고
낙엽은 떨어져서
땅 위에 뒹굴고
가을도 소리 없이
다시 찾아왔는데
언제나 나에게
다정했던 그대는
내 곁을 떠나가고
돌아올 줄 모르네
언제나 나에게
다정했던 그대는
내 곁을 떠나가고
돌아올 줄 모르네
언제나 나에게
다정했던 그대는
내 곁을 떠나가고
돌아올 줄 모르네"
92,소녀시대-태티서 (Girls' Generation-TTS),Only U,"귓가에서 울리는
부드러운 너의 목소리
난 눈을 뜨고 있어도
또 감아도 계속 너를 찾게 돼
포근한 너의 품에서
너와 눈을 맞춰
Baby give me one more
kiss Just one more kiss
내게 속삭여줘
너의 미소에 난 웃음 짓고
두려움은 잊은 채로
나를 숨쉬게 해
You are everything
I've been looking for
내 곁을 지켜줄래
너의 사랑 너란 사람
함께한 순간부터
바래진 기억에 아픔이 온대도
언제나 너에게만 뛰는
내 마음을 전해 줄 거야
You You You
Only for You You You
네가 옆에 있어도
여전히 널 보고 싶은데
나보다 널 사랑한 내 마음이
네게 전해지는지
조금 더 오랜 시간을
너와 있고 싶어
Baby give me one more day
Just one more day
날 놓지 말아줘
내 두 눈이 너를 그리고 입술은
너만 부르고 널 기다리는데
You are everything
I've been looking for
내 곁을 지켜줄래
너의 사랑 너란 사람
함께한 순간부터
바래진 기억에 아픔이 온대도
언제나 너에게만 뛰는
내 마음을 전해 줄 거야
Tell me now
달콤한 향기로 너를 느낄 수 있게
Hold me now
마음에 널 새길래
Show me now
이 순간이 영원하지
않다고 해도
My love is for you
You are everything
I've been looking for
내 곁에 머물러줘
너의 사랑 너란 사람
함께한 순간부터
바래진 기억에
아픔이 온대도
영원히 함께해줘
You are everything
I've been looking for
내 곁을 지켜줄래
너의 사랑 너란 사람
함께한 순간부터
흐려진 기억에 슬픔이 번져도
너만을 가득 담아 뛰는
내 마음은 영원할거야
You You You
Only for You You You
My love is for you"
93,하동균,그때 우린,"어느새 내 방에 가득
어둠이 잔뜩 내려 앉으면
너의 기억이
몸부림 친다
너의 기억에 오늘도 진다
숨을 크게 내 쉰다
너를 기억해 낸다
그래 우린 참 예뻤구나
그래 살아간다는 게
그 얼마나 어려운지
그때 우린 그 무거움을
모른 척 했었나
오 그때의 겁 없던 그날은
아름다운 큰 선물이었다
어느덧 내 맘은 없다
오늘도 너는 여전히 곱다
너의 기억이 나를 부른다
너의 기억에 오늘도 진다
그렇게 너를 반긴다
너에게 말을 건넨다
그래 우린 참 달랐구나
그래 살아간다는 게
그 얼마나 어려운지
그때 우린 그 무거움을
모른 척 했었나
오 그때의 겁 없던 그날은
아름다운 큰 선물이었다
더 다른걸 원했었고
더 많은걸 바래왔었던
우리가 있었을까
그래 살아간다는 게
그 얼마나 어려운지
그때 우린 그 무거움을
모른 척 했었나
오 그때의 겁 없던 그날은
아름다운
그런 사랑한다는 게
그 얼마나 어려운지
그때 우린 그 무거움을
모른 척 했었나
오 그때의 겁 없던 그날은
아름다운 큰 선물이었다"
