,artist_name,song_name,lyric
0,김수영,내 목소리를 기억하나요,"한 때는 내게 따듯했던 사람이
이제는 소식조차 알 수 없네요
이름조차도 부르기 어려워진
그대는 어디 있나요
아프지 않도록 노력하고있죠
그대 이야기 나눌 때면요
목소리 조차 기억나지 않는 그대
그대는 어디 있나요
우
내 목소리를 기억하나요 그대
우
이게 내 노래야 그대
한 때는 내게 따듯했던 사람이
이제는 소식조차 알 수 없네요
이름조차도 부르기 어려워진
그대는 어디 있나요
옛 사진첩 속의 그대의 모습이
아무 걱정 없는 젊은 그대
목소리 조차 기억나지 않는 그대
많이 그리워해요
우
내 목소리를 기억하나요 그대
우
이게 내 노래야 그대
우"
1,버나드 박,니 얘기,"웃기지도 않는 얘기
그렇다고 웃을 수도 없는 얘기
한때 아름다웠던
정말 행복했었던 얘기 listen
그 얘기 좀 들어볼래
시작은 예뻤지만 끝은 좀 달라
참 어리석었던
그래서 더 아쉬운 얘기
얼마나 후회되는지
이 얘길 몇 번 하는지 자꾸만
했던 얘길 또 하고 웃고 울고
계속 니 얘기만
넌 어떻게 지내는지
그게 왜 알고 싶은지 매일 난
아무 말도 못하는
니 사진들만 보고 얘기해
이젠 잊기로 한 얘기
그렇다고 잊을 수도 없는 얘기
정말 사랑했었던
끝이 없을 것 같던 얘기
너도 나처럼 이럴까
그렇다 해도 느낌은 다르겠지
참 아파했었던
미안하기만 했던 얘기
얼마나 후회되는지
이 얘길 몇 번 하는지 자꾸만
했던 얘길 또 하고 웃고 울고
계속 니 얘기만
넌 어떻게 지내는지
그게 왜 알고 싶은지 매일 난
잘 알지도 못하는
내 친구들만 붙잡고 니 얘기만
벌써 몇 번째 하는지 오늘도
아무 말도 못하는
니 사진들만 보고 얘기해
니 얘기만
니 얘기만"
2,한승기,가슴속에 사는 사람아,"가슴이 먹먹합니다
너 떠날 때처럼
너는 알까 이 마음을
미치도록 슬프다
모든 것이 그대로인데
너 떠날 때처럼
가슴속에 사는 사람아
미치도록 보고싶다
눈이 오는 날이면
눈꽃되어 흩날리고
비가 오는 날이면
그리움에 젖어 드는데
사랑해 사랑해
가슴속에 사는 사람아
사랑해 사랑해
그대 이름 불러 봅니다
눈이 오는 날이면
눈꽃되어 흩날리고
비가 오는 날이면
그리움에 젖어 드는데
사랑해 사랑해
가슴속에 사는 사람아
사랑해 사랑해
그대 이름 불러 봅니다
사랑해 사랑해
그대 이름 불러 봅니다"
3,SUPER JUNIOR (슈퍼주니어),시간 차 (Too late),"내 맘은 또 Too late
이렇게 또 Too late
네가 날 기다리며 서있던 이 자리
어디서 얼마큼 더 어긋난 걸까
도대체 어떤 맘으로 돌아간 거니
이 바람엔 너의 긴 한숨만이
너는 사랑이라 말했고
또 난 그저 웃었고
몰랐던 거지 바보처럼 아무것도
까마득하게 멀었던 내 마음을 보면서
아파 쓴 웃음을 짓던 네 표정
난 이렇게 또 Too late
이번에도 Too late
나는 매번 늦고 아깝게 널 놓쳐
내 맘은 또 Too late no way
저 멀리 코너를 돌면
만날 수 있을 것 같은데
이미 차갑게 식은 네 Coffee
나에겐 지금이 넌 과거야
점점 멀어지고 있던 널
난 까맣게 몰랐어
내 기분에만 늘 취해있는 지도
미안하다는 말 기회를 달란 말
그 날 허무한 듯 날 보던 표정
난 이렇게 또 Too late
이번에도 Too late
나는 매번 늦고 아깝게 널 놓쳐
내 맘은 또 Too late no way
나는 결국 넌데 Woo
이기적인 난데 I know
행복했던 그 때 꿈을 깨지 못해
또 다시 그자리
난 이렇게 또 Too late
이번에도 Too late
Don't say I'm too late
나는 매번 늦고 아깝게 널 놓쳐
내 맘은 또 Too late
나는 항상 늦게 뒤늦게 Oh
너도 알고 있겠지 너 없이 혼자
한없이 무너지는 나란 걸
버틸 수가 없단 걸
네가 지나친 자리 사랑이 사라진 거리
난 한 발짝도 뗄 수가 없어 Yeah
널 붙잡지도 못해"
4,봉구,꼭 너여야 해,"사랑이었어 그게 다였어
여전히 그래
더 주지 못해 늘 기다렸어
조금 멀어져도 우린 닿을 수 밖에
사랑이란 참 착하지 못해
다가가면 늘 멀어지고
또 사랑이란 막 나쁘진 않게
한 번 더 내 옆에 널 불러주네
꼭 너여야 해 또 너여야만 해
내 안의 하나 그건 너였어 그리웠어
늘 따스했던 멈추지 않았던
그 웃음들이 다시 찾아와 우리 앞에
My love
하루 하루를 참아보려 애써
바쁘게 보낸 시간 속에
그래도 문득 떠오른 한 사람
그 사람 너인 걸
내 눈앞의 너
꼭 너여야 해 또 너여야만 해
내 안의 하나 그건 너였어 그리웠어
늘 따스했던 멈추지 않았던
그 웃음들이 다시 찾아와 우리 앞에
My love
하나뿐인 사랑이라
보고 있어도 그리운 넌데
사랑한다 이 말보다
더 좋은 말 너에게 해줄게
뜨겁지 않게 차갑지도 않게
그렇게 항상 지금처럼 널 따뜻하게
꼭 안아줄게 아프지는 않게
스쳐간 날들 다 돌려줄게 그 자리에
My love"
5,Various Artists,내 사랑 내 곁에,[가사 준비중]
6,Cepa,"그때의 나, 그때의 우리",[가사 준비중]
7,피터한,Next To You,"When I was alone
You were by my side
Through all my hurt and pain
You gave me hope
And All that we've lost
We will find again
As long as you are with me
till the end
I wanna take you far away
Somewhere magical where we
Leave it all behind
start over peacefully
You are the one
Who gave me a hand to hold
An arm to lean on
Love I hadn't known before
Until you came along
All my life I've searched for
Somewhere to call home
Next to you
I can be myself again
Next to you
Promise that you'll be here
till the end
We've hurt so long
Now it's time to heal
Let all the memories
fade and pass away
I know it ain't fair
But we have a chance
To write our story over
once again
I wanna take you far away
Somewhere magical where we
Leave it all behind
start over peacefully
You are the one
Who gave me a hand to hold
An arm to lean on
Love I hadn't known before
Until you came along
All my life I've searched for
Somewhere to call home
Next to you
I can be myself again
Next to you
Promise that you'll be here
till the end"
8,PPCX (피터팬컴플렉스),Old Street,"난 너가 원하는대로
또 너가 바라는대로
난 머물러 있질 않아
그러니
날 사랑하지 말아요
날 좋아해선 안돼요
이게 내 진심이예요
그래도
그대가 날 원한다면
날 사랑하고 있다면
오늘만 사랑해도 될까요
그러니
날 사랑하지 말아요
날 좋아해서도 안돼요
날 사랑하지 말아요
그냥 이만큼만
In my sounds always
I’m moving down the old street
Cause it holds me
Inside with what you say to me
날 사랑하지 말아요
날 좋아해서도 안돼요
날 사랑하지 말아요
그냥 이만큼만 해요
그래요
그만큼 했으면 돼요
그래요
그만큼 했으면 돼요
그래요 그래요"
9,모노그램,Space Travel,"Slow 시간이 멈춘 듯이
Falling 네게 빠져들어가
우주의 별들처럼
Glowing 그대가 계속 빛나
천천히 지구가 돌아요
중력 위를 걸으며
맴돌아 맴돌아
빛의 속도로 날아가요
내 손을 꽉 잡아요
We can love
We can love
Don’t say 여길 떠나요
Let it go Let it be
Dance 아침이 와도
우주 저편에서 우린
You & Me
Floating in the space of time
As you and I LOVE LOVE LOVE
Stop 보이나요
반짝거리는 Shooting Stars
Go 따라가요
시간은 아직 너무 많아
천천히 태양이 돌아요
우주 위를 걸으며
맴돌아 맴돌아
빛의 속도로 날아가요
내 손을 꽉 잡아요
We can love
We can love
Don’t say 여길 떠나요
Let it go Let it be
Dance 아침이 와도
우주 저편에서 우린
You & Me
Floating in the Space of time
As you and I LOVE LOVE LOVE
Don’t say 여길 떠나요
Let it go Let it be
Dance 아침이 와도
우주 저편에서 우린
You & Me
Floating in the Space of time
As you and I LOVE LOVE LOVE"
