,artist_name,song_name,lyric
0,헤이즈 (Heize),Round and round (Feat. 한수지) (Inst.),"See Ya
Never gone my way
Better will someday
Never far away
See Ya
Never gone my way
Better on my stay
Never far away
Round and round
and I never know why
Round and round
and it will show us way out
It’s my delight
As day goes by
you hold on tight
another day
You’re wondering why
but you know why
no other way
Somedays the sun will shine down
Somedays the moon will cry
Tomorrow we‘ll see
Tomorrow we‘ll be
As we go on our way
The world in your eyes
forever is lie
as we go on our way
There is a thousand things to know
Sometimes we’re standing by
the things we never understand
As we go on our own way
The sun goes down
The tides are low
I’ll see you on the day
Letting you go on your way
See Ya
Never gone my way
Never we‘ll someday
Never far away
See Ya
Never gone my way
Never on my day
Never far away
Round and round
and I never know why
Round and round
and it will show us way out
It’s my delight"
1,구윤회,마지막 인사 (farewell),"넌 내뱉어 버렸어
맘에도 없는 말
오랜 시간에 무뎌진
착각도 없는 지루한 이야기들
이 노래가 끝이 나면 일어나자
아무 일도 없던 그때처럼
시간이 지나면
아무렇지 않을 거야
마주치면 무심한 듯
말 걸어 주렴 오랜 내 친구처럼
하지만 난 아무도 모르게
참았던 눈물이 흘러
차마 또 널 붙잡은 채
아무도 모르게 흘러 내 눈물이
모두 다 제 자리인 걸
하루 지나도 여전히 난
따사로운 햇살이 원망스러워
아무것도 할 수 없는 걸
믿기지 않는 마지막 인사에
시간이 지나면
아무렇지 않을 거야
마주치면 무심한 듯
말 걸어 주렴 오랜 내 친구처럼
하지만 난 아무도 모르게
참았던 눈물이 흘러
차마 또 널 붙잡은 채
모르게 흘러 흘러 흘러
내 눈물이"
2,TWICE (트와이스),하루에 세번,"뭐하길래 종일 연락이 없는지
바쁘다 길래 전화 하려다 참았어
통화 한번 하는 게 그렇게 어렵니
그깟 몇 글자 쓰는 게 손가락 아프니
내 생각 나지도 않니
친구가 좋으면 친구랑 사귀어
놀기만 하면서 왜 바쁜척해
많은 거 안 바래 부탁이야
첫 번째 이제 일어났다고
두 번째 어디 좀 나간다고
세 번째 잠들기 전에 good night
더도 말고 내가 원하는 건
하루에 세 번 딱 세 번
그게 뭐가 대단해 그것도 못해
하루에 세 번 딱 세 번
연락 좀 해 바보야
더 더 더 생각이 자꾸 많아지고 hoo
내 상상력은 점 점 점
해피엔딩관 멀어지고 so bad
통화 한번 하는 게 그렇게 어렵니
그깟 몇 글자 쓰는 게 손가락 아프니
내 생각 나지도 않니
나보다 게임이 더 재밌나 봐
나 없이 혼자가 더 편한가 봐
너에게 도대체 나는 뭐야
첫 번째 이제 일어났다고
두 번째 어디 좀 나간다고
세 번째 잠들기 전에 good night
더도 말고 내가 원하는 건
하루에 세 번 딱 세 번
그게 뭐가 대단해 그것도 못해
하루에 세 번 딱 세 번
연락 좀 해 바보야
널 만나도 난 항상 외로워
사귀는 거 맞니
이건 너무해 있을 때 잘해
있을 때 잘해
떠나기 전에
첫 번째 이제 일어났다고
두 번째 어디 좀 나간다고
세 번째 잠들기 전에 good night
더도 말고 내가 원하는 건
하루에 세 번 딱 세 번
그게 뭐가 대단해 그것도 못해
하루에 세 번 딱 세 번
연락 좀 해 바보야
하루에 세 번
연락 좀 해 바보야"
3,"윤원, 박연",잘 지내,"서늘한 공기 긴 침묵이 흘렀어
마지막 기대마저 사라져버렸어
기나긴 너의 한숨 짧아진 너의 대답
미뤄왔던 이별이 오려는가 봐
변한 니 마음을 모르고 싶어서
그저 외면했던 나날들이
함께했던 우릴 그때로
다시 돌아갈 수 없게 해
사랑할 수 없게 해
미안하고 고마웠어
행복했고 참 많이 사랑했어
너라서 그저 난 좋았어
몇 번이고 내 맘은
널 다시 붙잡고 싶지만
보내주는 것도 널 놓아주는 것도
널 위한 사랑이니까
아무런 말도 난 꺼낼 수 없었어
어색한 시간만 지나갈 뿐
눈부셨던 우리 시절이
가장 아픈 장면이 된 걸
이제서야 알았어
미안하고 고마웠어
행복했고 참 많이 사랑했어
너라서 그저 난 좋았어
몇 번이고 돌아선
내 맘을 타일러 보지만
널 보내주는 게 널 놓아주는 게
영원할 것 같았던 수많은 그 다짐들
이젠 모두 다
빈 다짐이 될 줄 몰랐어
알잖아 다시 돌아가긴 너무 늦은걸
잘 지내 힘겹게 건네는 말 안녕
나 보고 싶어
울다 지쳐 잠들지 모르지만
그래도 이별이 나으니까
몇 번이고 내 맘은
널 다시 붙잡고 싶지만
보내주는 것도 널 놓아주는 것도
또 다른 사랑이니까
잘 지내"
4,문성남 (에브리싱글데이),This Life,"이대로 소리 없이 머물러줘 가만히
우연히 함께 있는 것처럼
아무런 향기조차 남아있진 않지만
너무나 길어지는 여운만 남아
아 하아 아아 하아 아아 하아
stay with me
아 하아 아아 하아 아아 하아
come with me
어제와 달라진 건 아무것도 없지만
조금씩 익숙해지고 있어
시간이 멈춰버린 것만 같은 이 순간
저 멀리 깜빡이는 불빛만 남아
아 하아 아아 하아 아아 하아
stay with me
아 하아 아아 하아 아아 하아
come with me
수 많은 시간 속에
스치듯 지나쳐간 나날들
이대로 머물러줘
또 다른 길을 떠나 나 홀로
아 하아 아아 하아 아아 하아
stay with me
아 하아 아아 하아 아아 하아
come with me
이대로 소리 없이 머물러줘 가만히
우연히 함께 있는 것처럼"
5,"솔빈 (LABOUM), 승관 (SEVENTEEN)","어깨 (옷이 날개 왕꽃선녀님, 선녀옷 훔친 사람 나야나 나무꾼)","잘 알죠 모든 게
내 마음 같지 않을 때
아무리 뒤척여도
잠은 오지를 않고
전화 속 사람들
이렇게나 많은데
연락할 누구도
곁에 없을 때
혼자만 있고 싶어도
사실 외로울 때
웃어볼 기운도 없을 때가 있죠
할 일은 쌓여서 산더미에
줄어들질 않고
자꾸 한숨만 나올 땐
기대도 돼
기대도 돼요 내게
With you you 언제든
내게 기대 쉬어도 돼요 그대
With you You 다 이해해
유난히 하루가
길게만 느껴질 때
집으로 가는 길
괜히 멀기만 하고
하고픈 이야기
정말 많았었는데
쓴웃음 지으며
참아 버렸죠
누가 툭 건드리기만 하면
금방이라도
울음이 터질 것
같을 때가 있죠
언젠간 괜찮아질 거라고
애써 생각해도
자꾸 한숨만
나올 땐 기대도 돼
기대도 돼요 내게
With you You 언제든
내게 기대 쉬어도 돼요 그대
With you You 다 이해해
나만 이런 건지
혼자 이런 건지
I know I know
잘 하고 있단 걸
그렇게 속으로만
안고 있지 말고
You know You know
내가 곁에 있단 걸
기대도 돼 기대도 돼요 내게
With you You 언제든
내게 기대 쉬어도 돼요 그대
With you You 다 이해해
다 이해해
다 이해해
다 이해해
다 이해해
다 이해해
다 이해해
다 이해해"
6,모닝커피 (Morning Coffee),이 비가 그칠까,"우두커니 창가에서
비가 오는 걸 봤어
애써 잡은 마음이 요동치고
한없이 눈물이 나
이 비가 그칠까 오지 않았으면
잠잠했던 내 가슴속에
거센 비바람이 몰려올 때면
점점 지쳐가 이젠 그래
이 비가 그칠까 내게 그러지마
나를 감싸고 비를 내려
괜찮던 내 맘에 가끔
비가 내려오면 그때로 돌아가
손 내밀어 비를 느껴
손끝에 떨어지는
아무 것도 할 수가 없는
지금 내 맘을 어떻게 해
이 비가 그칠까 오지 않았으면
잠잠했던 내 가슴속에
거센 비바람이 몰려올 때면
점점 지쳐가 이젠 그래
이 비가 그칠까 내게
그러지마 나를 감싸고 비를 내려
괜찮던 내 맘에 가끔
비가 내려오면 그때로 돌아가
사랑 앞에 나약한 내 모습이
거센 바다 위 작은 배 같은 건지
아무 것도 할 수 없고
그냥 그 자리에 앉아서
울고만 있잖아
이 비가 그칠까 내게 그러지마
나를 감싸고 비를 내려
괜찮던 내 맘에 가끔
비가 내려오면 그때로 돌아가"
7,심규선 (Lucia),너의 꽃말,"사랑에 빠진다는 건
너무 벅찬 일인 걸
내 몸에 모든 숨이 다 새어나가도
느끼지 못할 만큼
넌 너무 달콤한 한숨
내 몸은 구름 위를 부유하며 중력을
잃은 채 두 발을 땅 위에
디디고 서기도 힘들어 난 어떡해요
내 모습 우스꽝스럽진 않을까 미쳐요
내 맘대로 안 돼요 싫어
난 절대 말 못할 거야
모든 걸 망칠 테니까
이만큼 다가서기에도 너무 힘들었죠
햇살처럼 와주던지
아니면 내 마음 더 자라지 못하게
지금 꺾어 버리라구요
너의 말들이 슬픈 보랏빛으로 변하면
겨우 핀 꽃은 씨앗으로 돌아가네
모든 어휘와 암시로
네게 다가서고 있는데
넌 도무지 내 맘을 알아채지 못하고
난 절대 말 못할 거야
모든 걸 망칠 테니까
이만큼 다가서기에도 너무 힘들었죠
햇살처럼 와주던지
아니면 내 마음 더 자라지 못하게
지금 꺾어 버리라고
말해 아니 안돼
그는 이미 알고 있잖아
아니 절대 모를 거야
말해 아직 안돼
결국 고백하게 될 거야
하지만 오늘은 아닌 걸
아닌 걸 아닌 걸
사랑에 빠진다는 건 너의 꽃말
숨이 벅찬 그 의미들"
8,홍아,언능언능,"언능언능언능 내게 와줘요
그대 없이 나 심심하단 말이에요
차갑게 마주 앉은 그대
어색하게 나눈 그 인사가
나를 또 두렵게 만들고
누구의 잘못인지는 내게
그렇게 중요한 게 아닌데
그냥 넘겨도 될 일 같은데
토라진 그대 모습
유난히 툭 나온 그 입술도
날 노려보는
화난 모습도 내겐
넘 예쁜걸
화난 그 모습까지
언능언능언능 내게 와줘요
그대 없이 나 심심하단 말이에요
언능언능언능 날 안아줘요
그대 없이 나 불안하단 말이에요
아무렇지 않은 게 아냐
나도 그대가 신경 쓰여서
할 일도 잡히지 않는걸
웃고 있어도 내 마음
울고 있어 감추려는
내 맘 외롭게 하진 말아줘
표현하지 않으면
알 수 없는 미련한 내 눈엔
촉촉해져 버린
그대 눈망울
내가 더 잘할게
평생 죽을 때까지
언능언능언능 내게 와줘요
그대 없이 나 심심하단 말이에요
언능언능언능 날 안아줘요
그대 품 안에서
더 이상 불안하지 않도록
언능언능언능 내게 와줘요
그대 없이 나 심심하단 말이에요
언능언능언능 날 안아줘요
그대 없이 나 불안하단 말이에요"
9,노르웨이 숲,사람이 사람을 좋아하는 건 (Duet With 이츠),"사람이 사람을 좋아하는 건
나를 버리고 네가 되는 것
항상 옆에서 기대줄 너라는 위로가
내겐 모든 게 감사했어
운다고 달라지진 않겠지만
상처가 아문다면 울어도 좋아
내 안에 미움이 아직 남아있어
하루가 견디기 힘들어
여느 때와 다름없이
햇살은 내게 비추고
너의 헤어짐이 내 맘을 흐리게 해
우리가 남이 된 다음은 없을 거야
사람이 사람을 좋아하는 건
내게는 어려운 일이야
아무것도 손에 잡히지 않아
아무것도 하기 싫어 나 힘들어
항상 옆에서 기대준 너라는 위로도
이젠 모든 게 꿈이었어
여느 때와 다름없이
보통의 날을 보내고
나의 헤어짐도 그렇게 잊혀졌어
우리가 남이 된 다음에야 알겠더라
사람이 사람을 좋아하는 건
너무나 어려워
우리가 걸었던 이 길의 끝이지만
눈물로 서롤 잊기로 해 잘 지냈음 해
우리가 남이 된 다음은 없을 거야
사람이 사람을 좋아하는 건
내게는 어려운 일야
사람이 사람을 좋아하는 건
어려운 일야"
