,가수,제목,가사
48,The One (더원),단 한번의 사랑,"힘이 들 때면 눈물이 났었지
많이 약해진 내 모습 보면서
일어서야지 다시 힘을 내야지
나를 사랑해 준 그대를 위해 힘을 냈지
때로는 거친 세상 앞에서
한 없이 작아질 때도 있어
그래도 포기할 수 없는
운명 같은 것 어둠 속에서
그 빛을 찾았지
단 한번의 사랑 단 한번의 기회
내 눈물로 기도해 불꽃처럼
또 다시 일어날거야
뜨거운 내 사랑 그대와 날
하나로 만들어 준 운명
기적과도 같아 사랑해
끝까지 나를 믿어 준
그대 어깨를 쓰다듬어 준 그대
고장 난 심장을 또 다시 뛰게 한
그대 사랑합니다
죽어도 사랑할게요
단 한번의 사랑 단 한번의 기회
내 눈물로 기도해 불꽃처럼
또 다시 일어날 거야
뜨거운 내 사랑 그대와 날
하나로 만들어 준 운명
기적과도 같아 사랑해
그대 없인 안돼 날 떠나면 안돼
나 이제야 깨닫게 된 것 같아
내 삶의 이유라는 걸
가슴 속의 사랑 그대와 날
하나로 만들어준 운명
기적과도 같아
사랑해"
49,준호 (2PM),believe,"이 어둠 속에
나라는 존재가 보일까
늘 고민 속에 끝이란
답은 찾지 못해
혹 이 모습이
지금 네게 보인다면
날 지켜봐 주렴 이끌어 주렴
oh my heart
I believe you
I will sing these songs for you
never give up and fight for you
oh I
I believe you
I will always pray for you
you don't have to cry no more
내 두 눈 속에 반짝이던
빛이 꺼질 때
내 두 어깨가 초라해져
숨 죽어갈 때
널 생각하며 버텨왔어
이젠 내가 널 지켜줄 테니
안아줄 테니
oh my heart
I believe you
I will sing these songs for you
never give up and fight for you
oh I
I believe you
I will always pray for you
you don't have to cry no more
oh I"
50,"강균성 (노을), 전우성 (노을)",사랑은 언제나 목마르다,"그렇게 많이 사랑한다 했는데
이제야 사랑을 알 것 같아요
부탁이 있어 제발 용서 마세요
오늘 난 당신을 버리려고 해
제발 얼굴을 들어 봐요
나를 위해서 참아 왔던 아픔
사랑으로 나를 잡아 줘요
단 하나의 그 하나로
사랑하고 싶었던
그 아픈 약속과 눈물들이
가슴 속 멍으로 남겠지만
미안해요 나를 위해
울고 있지 마세요
제발 나를 용서하지 마요
그대는 항상 미안하다고 했죠
지금도 눈물을 참고 있나요
나를 위해 울지 마세요
나를 사랑하며 참아 온 모든
이 상처를 오늘 다 버려요
단 하나의 그 하나로
사랑한다 했었던
그대의 약속과 눈물들이
다시 또 나를 울리겠지만
괜찮아요 날 위해
슬퍼하지 마세요
이제 나를 사랑하지 마요
오직 하나의 그 하나로
사랑하자 했었던
우리의 약속과 추억들이
가슴 속 상처로 남을 거야
사랑해요 날 위해
그댈 버리지 마요
지금 나는 그대를 떠나요"
51,조이 (JOY),말도 안돼,"처음 널 봤을 땐 이럴 줄 몰랐지
자꾸자꾸 설레이는 내 맘
멈추질 않아
머리론 아는데 생각처럼 안 돼
하루하루 다가서는 내 맘
어쩔 수 없어
다짐을 해도 늘 그 자리
날 흔들어 놓은 그대 사랑일까
말도 안돼 지금 내가 무슨 사랑
사랑보단 모르는 척하는 게
더 낫겠어
이런 내가 바보 같겠지만
이것도 쉽지 않은 것 같아
참 어려운 얘기
나 나 나나나나 나 나 나나나나
너를 몰랐을 땐 상상도 못했지
두근두근 설레이는
내 맘 어쩌면 좋아
말할 순 없지만 그냥 보고 싶어
매일매일 다가서는 내 맘
어쩔 수 없어
다짐을 해도 늘 그 자리
날 흔들어 놓은 그대 사랑일까
말도 안돼 지금 내가 무슨 사랑
사랑보단 모르는 척하는 게
더 낫겠어
이런 내가 바보 같겠지만
이것도 쉽지 않은 것 같아
참 어려운 얘기
말도 안돼 지금 내가 무슨 사랑
사랑보단 모르는 척하는 게
더 낫겠어
이런 내가 바보 같겠지만
이것도 쉽지 않은 것 같아
참 어려운 얘기
이것도 쉽지 않은 것 같아"
52,정동원,미안,"언제까지 망설일거야
이제 그만 얘기해도 돼
한동안 뜸했잖아
그 때 이미 예감했었어
너무 그런 표정 짓지마
내가 그럼 미안하잖아
좋았잖아 왜 우는데
한 두번 이별도 아닌데
좀 더 너와 많은 시간을
보낼걸 그랬어
좀 더 네가 원한 나로 살걸 그랬어
왜 이제야 변명인데
잘해주지 못해서 미안
좋은 사람 만나 행복해
숱한 밤 날 원망했잖아
이제 떠나 왜 우는데
다신 괴로울 일 없잖아
좀 더 너와 많은 시간을
보낼걸 그랬어
좀 더 네가 원한 나로 살걸 그랬어
왜 이제야 변명인데
이렇게 널 괴롭히잖아
네가 듣고 싶었던 말
하지 못해 난 미안
너와 했던 약속도 못 지켜서 미안
정말 미안 이제 미안
두번 다시 우리는
몇 분전이 못 돼
미안 미안
다신 되돌리지 못해서 미안
미안 미안
다신 되돌리지 못해서 미안"
53,준호 (2PM),마지막으로,"오랜만에 본 너의 얼굴
너무 그리웠어
한참을 말없이 보다가
눈물이 흘렀어
함께 보낸
사랑했었던 긴 시간들이
이젠 추억이란 말로
가슴에 남는 게 참 슬퍼서
많이 힘들었지 여태
사랑한단 말보단 네게
미안하단 말들로 너를
외롭게만 했었지
이제는 우리가 아닌
너와 내가 돼야 하지만
기억해줘 내 안의 널
그리고 니 안에 나를
마지막으로 바래다 주고
돌아가는 길에
멀리서 손을 흔드는 너의
모습이 보였어
어쩜 너는
마지막까지 내 걱정만 해
돌아서는 나 슬플까
니 아픔은 뒤로 숨겨놓고
언제나 나만을 위해
살아왔었던 너였는데
많이 후회 할 거야 너를
놓아버린 오늘을
이제는 우리가 아닌
너와 내가 돼야 하지만
잊을 수 없을 것 같아 내가
사랑하는 너를
잊을 수 없을 것 같아 내가
사랑하는 너를"
54,업라이트 (Upright),비가 내렸어 (Vocal by 스티브언니),"또다시 이 비가 내리면
그대 생각에
술 한잔에 취해 한참 동안 울죠
그렇게 내 곁을 떠나서
행복하나요
아직도 난 힘겹죠
그대 떠난 이날이
창밖에 흐르는 빗물이
내 눈물과 같아서
빗소리에 내 울음소리 가려서
들리질 않죠 슬픈 내 맘이
또다시 이 비가 그치면
그댈 잊고 살겠죠
아주 잠깐 뿐이죠
미소 짓는 시간도
창밖에 흐르는 빗물이
내 눈물과 같아서
빗소리에 내 울음소리 가려서
들리질 않죠 슬픈 내 맘이
한번쯤 날 찾아올까요
얼마나 기다릴까
나 혼자 그댈 잊지 못해
미련이 남았던 거죠
알고 있어요
이 비가 그치기를 바랄 뿐"
55,강다니엘,Something,"깨지 못하게 날 가둬 난 빠져
숱한 널 향한 감정들이 날 흔들어
아무도 모르게 걸음을 멈춰
신비로운 네 숨결에 꿈을 꾼 거야
LET ME HEAR YOUR HEART
말해도 돼 난 언제든
간직하고 싶은 내 모든 영원을
SOMETHING I'LL TELL YOU
그대로 있어줘 숨을 죽여도 돼
가슴 뛰더라도
SOMETHING I'LL TELL YOU
딴 곳을 본대도 널 향해 떠올라
내 안에 무언가
끝없이 펼쳐진 투명한 꿈속에
진하게 번진 우리만의 그림처럼
LET ME HEAR YOUR HEART
말해도 돼 난 언제든
간직하고 싶은 내 모든 영원을
SOMETHING I'LL TELL YOU
그대로 있어줘 숨을 죽여도 돼
가슴 뛰더라도
SOMETHING I'LL TELL YOU
딴 곳을 본대도 널 향해 떠올라
내 안에 무언가
Starynight 네가 기댄 빛 속으로
어둠을 걷어내고 닿은 순간
그대로 내 품에 안겨
SOMETHING I'LL TELL YOU
그대로 있어줘 숨을 죽여도 돼
가슴 뛰더라도
SOMETHING I'LL TELL YOU
딴 곳을 본대도 널 향해 떠올라
내 안에 무언가
SOMETHING I'LL TELL YOU
내 안에 있어줘 눈을 감아도 돼
보이지 않아도
SOMETHING I'LL TELL YOU
느끼지 못해도 내게 기대도 돼
내 안에 어딘가"
56,나태주,사랑이 아픈게 아니라 사람 때문에 아프더라,"사랑이 아픈게 아니라
사람때문에 아프더라
숱한 이별에 아파봤는데
네가 제일 아프더라
다 같은 사랑인줄 알았어
금새 괜찮을줄 알았어
근데 좀처럼 넌 아물질 않아
멍 뚫린 가슴에 눈물만
이별이 아픈게 아니라
사람때문에 아프더라
잊으려 연거푸 술을 마셔도
눈물로 다 새나와
다 같은 사랑인줄 알았어
금새 괜찮을줄 알았어
근데 좀처럼 넌 아물질 않아
멍 뚫린 가슴에 눈물만
어쩌란건데
넌 이미 없는데
잊혀지지도 않는거니
다 같은 사랑인줄 알았어
금새 괜찮을줄 알았어
근데 좀처럼 넌 아물질 않아
멍 뚫린 가슴에 눈물만
얼마나 사랑했는지 아는건
이별한 후에야 느낄 수 있나봐
참 많이 사랑했다"
57,거북이,나를 잊지 말아요 (Feat. 전영록 & The Ray),"나를 잊지 말아요
나 떠난 지금도
나를 잊지 말아요
나를 잊지 말아요
다시 돌아올 거야
작지만 내가 가진 내 모든 걸
언제나 널 다 위해 주는 걸
알지만 또 모른 척 하는 걸
눈치만 또 보고만 있는 걸
맘속엔 항상 너에 대한 생각뿐
머릿속엔 언제나 네 얼굴뿐
꿈속엔 늘 너의
그 미소뿐 모든 게
늘 너로 인한 것뿐
그대가 보내준 사랑에 감동해
난 항상 그대만 생각하면 몽롱해
하늘이 내게 준 두 개의 심장에
하나는 엄마 넣고
하나는 너를 넣고
날 지켜주라며 곰 인형을 하나
항상 따라다니라며 천사를 하나
그렇게 사랑 하나
이제는 이별 하나
돌아선 나를 안아 날 잊지 말아
나를 잊지 말아요
나를 잊지 말아요
나 떠난 지금도
나 떠난 지금도
나를 잊지 말아요
나를 잊지 말아요
다시 돌아올 거야
매일 난 그대 순수함 꿈꾸며
따뜻한 그대 손길 또 느끼며
바빠도 그대 전화 기다리며
힘들 때도 그대 예쁜 눈을 떠올려
헤어져 있으면 모든 게 멈춘 듯
연락이 안 돼 답답하면 미칠 듯
모든 게 너로 인해서만 도는 듯
혼자 있으면 아무것도 못할 듯
처음 거닐던 길목에 커피숍
처음으로 빗속의
우산 속 연인 되어보고
처음으로 남자 품에 울어보고
처음이자 마지막으로
등 돌려보네
나 지금 우네
그대 속에 날 잊고자
처음이네 이런 사랑 처량하게
그댈 기다리네 날 잊지 말게
추억 드리네
다음 사랑 기약 없게
나를 잊지 말아요
나를 잊지 말아요
나 떠난 지금도
나 떠난 지금도
나를 잊지 말아요
나를 잊지 말아요
다시 돌아올 거야
우리 헤어져 다시 못 본데도
연락조차
서로 못 한데도
언제나 널 잊지 않는다고
약속할게
너도 나를 잊지 말아줘
그대 떠나간 빈자리
채울 욕심 없죠 관심없죠
그댈 바라볼 애심만 있죠
난 당신의 애신이죠
나 있죠 그대만 보죠
나를 잊지 말아요
우리 헤어져 다시 못 본데도
나를 잊지 말아요
나를 잊지 말아줘
don't forget me"
58,유진,The Best,"You are the best thing in my life
언제나 나의 곁에서
행복한 꿈을 꾸는 그대가 있어
눈뜨면 깨어진 꿈이될까 두려워했죠
처음으로 느낀 사랑이니까
어려서부터 혼자인 나를 애처롭게
바라보는 그 눈빛 너무나 싫었어
눈물도 마른 상처를 느꼈을때에는
난 너무나도 커버렸었지 우연히
스쳐지난 그댈 본 순간 처음으로
사랑이 내 가슴속으로 들어왔었죠
You are the best thing in my life
세상이 아름다운건 나만을 지켜주는
그대가 있어 영원히 함께할
꿈이 되길 기도할께요 너무
아름다운 사랑이니까 언제까지나

잠시 날 떠나갔을때 슬픔 속에
그댈 원망하며 잊으려 노력해봤지만
어쩌다 마주칠거란 기댈 간직하며
오랫동안 그리워했었지
따뜻한 그대 손을 처음 잡던 날
달콤했던 입맞춤이 내 영혼까지
감싸 안아줬죠
You are the best thing in my life
언제나 나의 곁에서 행복한 꿈을
꾸는 그대가 있어 눈뜨면 깨어진
꿈이될까 두려워했죠 처음으로
느낀 사랑이니까 언제까지나
너무나 아픈 상처 숨겨왔지만
이젠 더 이상 눈물따윈 없어
그대여 나의 길을 밝혀줘요 온 세상
끝까지라도 언제나 그댈 사랑해
You are the best thing in my life

영원히 함께할 꿈이되길 기도할께요
너무 기다리던 사랑이니까 언제까지나"
59,The One (더원),그 사람 (원곡가수 이승철),"그 사람
날 웃게 한 사람
그 사람
날 울게 한 사람
그 사람
따뜻한 입술로 내게
내 심장을
찾아준 사람
그 사랑
잊을 수 없는데
그 사랑
잊을 수 없는데
그 사람
내 숨 같은 사람
그런 사람이
떠나가네요
그 사람아 사람아
아픈 가슴아
아무것도 모르는
사람아
사랑했고
또 사랑해서
보낼 수밖에
없는 사람아
내 사랑아
내 가슴
너덜 거린대도
그 추억
날을 세워 찔러도
그 사람
흘릴 눈물이
나를 더욱더
아프게 하네요
그 사람아 사람아
아픈 가슴아
아무것도 모르는
사람아
눈물 대신
슬픔 대신
나를 잊고
행복하게 살아줘
그 사람
날 웃게 한 사람
날 울게 한 사람
사랑해
그 사람아 그 사랑아
나의 목숨같은 그 사랑아
사랑했고
또 사랑해서
보낼 수밖에
없는 사람아
나의 사람아
내 사랑아"
60,"투하트 (우현, 키)",Tell Me Why,"Tell Me Why
Tell Me Why
Tell Me Why
부탁해 Tell Me Why 난
강해지고 싶어
뜻도 모른 채 널 놓치긴 싫어
하늘의 별처럼 넌 나를 비추지만
네가 떠나면 난 어둠에 갇혀
Wanna Go Touch Wanna Get Tips
조금 더 내게 기회를 줘
제발 안 된다고 하지마 애원해 난
피지 못한 Tiny Dream
멈춰선 Tiny Dream
왜 안 돼 내가 계속 가겠다는데
내 길이야 Make A Dream
막지 마 Make A Dream
누가 감히 끝을 정할 수 있어
대답해 Tell Me Why 날
이해시켜 제발
네가 원해도 못 하는 게 있어
뒤틀린 사랑을 난 바로 잡고 싶어
그냥 떠나면 난 미칠지 몰라
Wanna Go Touch Wanna Get Tips
한 번 더 나를 믿어줘
이리 잔인하게 가지마 부탁해 난
피지 못한 Tiny Dream
멈춰선 Tiny Dream
왜 안 돼 내가 계속 가겠다는데
내 길이야 Make A Dream
막지 마 Make A Dream
누가 감히 끝을 정할 수 있어
Love Is Blind
더는 넘지마 그 Line 그 Lies
차갑디 차가운 네 눈빛을 봐
이미 닿지 않던 사이 Good-Bye
I Cry But 금방 돌아와
줄거라 믿어
나 빌어 곧 행복해질 거라 믿어
왜 그래 솔직히 말해 진짜
네가 필요해
강한 척 말하고 달래도
약한 난 시들고 멍들고 찢기고
Seems Like I Should Leave You
그래 갈 거라면 꼭 다시 돌아와
안 된다고 Time To Cry
멈춰줘 Time To Cry
나를 봐 눈물로 널 잡고 있잖아
내 길이야 Make A Dream
막지 마 Make A Dream
누가 감히 끝을 정할 수 있어
Oh 나란 남잔 사랑 앞에
겁날게 없어
모든 걸 잃어도 너만 얻으면 돼
Oh 그 무엇도 간절함을
이길 순 없어
You're The Only One Not
Else Everyone
The One And Only One
The One And Only One
One Love"
61,규현 (KYUHYUN),뒷모습이 참 예뻤구나 (At close),"뒷모습이 참 예뻤구나
가는 널 보고서야 알게 되었어
눈물 흘리니까 맘 아프구나
우는 널 가는 널
보고서야 알았어
이제 와서 미안해
진작 널 알아보지 못한
나 참 우습지 나 참 우습지
떠나가지 말아줘
붙잡아도 넌 가겠지만
나 참 못났지 나 참 못났지
왜 사랑은 이제서야 아는 걸까
왜 눈물은 이제서야 나는 걸까
왜 그렇게도 난 널 몰랐을까
참 사랑은 참 사람은
바보 같다
네 손은 참 따뜻했구나
늘 잡던 네 체온을 이제야 느껴
너는 참 눈빛이 예뻤었구나
늘 웃던 날 보던
네 모습만 생각나
이제 와서 미안해
진작 널 채워주지 못한
나 참 우습지 나 참 우습지
떠나가지 말아줘
이미 네 맘은 떠났지만
나 참 못났지 나 참 못났지
왜 사랑은 이제서야 아는 걸까
왜 눈물은 이제서야 나는 걸까
왜 그렇게도 난 널 몰랐을까
참 사랑은 왜 사랑은
왜 사랑은 이제서야 아는 걸까
왜 눈물은 이제서야 나는 걸까
왜 그렇게도 난 널 몰랐을까
참 사랑은 내 사랑은
바보 같다"
62,클릭비 (Click-B),소요유 (逍遙遊),"먼 기억속에 눈물속에
마르지 않는 슬픔을 난
견뎌낼 수 없을만큼
바보같이 참은 걸
기도해 하늘이 너를 원해서
다시는 날 기억조차 못하게
도와줘 나도 널 잊을때까지
많은 눈물을 흘릴거야
너에게 나란 그저 외로움일뿐
더이상 날 기억하지마
이렇게 말해도 내 마음속에는
너에 대한 그리움뿐인걸
나 떠나라고 그리워도
다신 울지 말라고
미안해 널 위해 이렇게 밖에
해줄 수 없는 날 이해하겠니
괜찮아 네가 날 사랑한만큼
아픔도 길진 않을거야
너에게 나란 그저 외로움일뿐
더이상 날 기억하지마
이렇게 말해도 내 마음속에는
너에 대한 그리움뿐인걸
돌아가 널 그렇게 보냈었는데
왜 이리 눈물이 나는지
아무리 불러도 돌아올 수 없는
다신 볼 수 없는 너인데
너무 멀죠 우리 사인
손을 뻗으면 닿을것 같은데
미안해요"
63,이선희,갈등,"지금 나의 곁에 있는 사람은 누구
진정 날 사랑하실 사람인가요
그대 사랑 영원하다 약속 하지만
추억속의 그 사람도 그랬답니다
이별뒤에 나에게 온 사랑이기에
말 못하는 이 가슴을 헤아려줘요
이별뒤엔 만남이 만남뒤엔
무엇이 기다리나요
지나버린 추억일랑 묻어버리고
나 그대 믿고 따라가리니
이내 작은 가슴에 가슴에
아픈 추억을 두번 다시
만들지 만들지 마세요
이별뒤에 나에게 온 사랑이기에
말 못하는 이 가슴을 헤아려줘요
이별뒤엔 만남이 만남뒤엔
무엇이 기다리나요
지나버린 추억일랑 묻어버리고
나 그대 믿고 따라가리니
이내 작은 가슴에 가슴에
아픈 추억을 두번 다시
만들지 만들지 마세요"
64,이수현,"숨겨진 내 모습 (From ""Mulan""/Soundtrack Version)","눈을 떠 내 앞에 비친 저 얼굴이
정말 나인건지
어디도 진짜 내 모습은 없어
아무리 손을 들어 하늘은 숨겨도
가릴 수 없는 내 맘
물 위에 비춰진 날 보는 넌 누군지
언젠간 내 안의 날 만나게 될까
새하얀 빛이 닿지 않는
검은 그림자로
숨겨져 있던 나
언젠가 길을 잃었던 이 세상 앞에
나를 보여줄 거야
물 위에 비춰진 날 보는 넌 누군지
눈을 떠 새로운 날 만날 것 같아
날 감춰야 했던 시간을 멈추고
언젠간 내 안에 날 만날 것 같아
사라지던 불빛이 타올라
날 봐 눈부시도록 빛나는 날
난 이제 알았어 또 다른 내 모습
그토록 헤매이던 날 만날 거야
긴 어둠 끝에서 찾아낸 별처럼
언젠간 내 안에 날 만날테니까
아무도 몰랐었던 숨겨진 내 모습"
65,이소정,괜찮아,"낮게 불던 바람
잠시 스친 그 날
너와 나는 마주했어
기억 속 잊혀져 색이 바래 무뎌진
너를 내가 바라본 그 날
원했던 그 소원이 작아져가도
선명한 너의 시선 남아있을까
단 한 줌의 기억
아무 말이 없어
깊은 밤 잠에 들어도
괜찮아
빛나지 않는다 해도
널 꼭 안아줄게
오래 기다렸지
지금 이 순간을
원했던 그 소원이 작아져가도
선명한 너의 시선 남아있을까
단 한 줌의 기억
아무 말이 없어
깊은 밤 잠에 들어도
괜찮아
빛나지 않는다 해도
널 꼭 안아줄게
오래 기다렸지
지금 이 순간을
습관처럼 떠오르는 지난 슬픔은
이제 더는 생각하지 않을게
단 한 줌의 기억
아주 잠시 잊어
깊은 밤 잠에 들어도
괜찮아
빛나지 않는다 해도
널 꼭 안아줬던
오랜 시간들이
지금의 우리를"
66,하동균,나비야,"한 밤 널 그리워하다
두 밤 널 기다리다가
세 밤 널 찾아 나서다
그만 눈물이 나서 울었어
우리 헤어진 걸 알아
다신 만날 수가 없는 걸 알아
다만 한 번쯤 네가 보고 싶은데
어떻게 사는지 궁금해 지는데
나비야 나비야
너를 부르던 그 말
날 보며 웃어주던
행복했던 그 날
그리워 그리워
네 얼굴이 그리워
하루만 더 자고 나면
내 눈에 보일까
우리 사랑한 게 맞아
그러다가 그만 끝난 게 맞아
항상 사랑한 기억 떠오를 때면
괜스레 웃다가 결국엔 울잖아
나비야 나비야
너를 부르던 그 말
날 보며 웃어주던
행복했던 그 날
그리워 그리워
네 얼굴이 그리워
하루만 더 자고 나면
내 눈에 내 눈에 보일까
나비야 나비야
너를 부르던 그 말
날 보며 웃어주던
행복했던 그 날
그리워 그리워
네 얼굴이 그리워
하루만 더 자고 나면
내 눈에 보일까"
67,최도영(CANDO),살만해졌어,"사람들 많은 거리에서 혼자 우는 것도
내 방문을 잠그고 사는것도
TV를 켜놔야 잠들고 이별 노래 가사도
이제야 견딜 수 있게 됐어
헤어진 그날부터
물 한 모금도 못 넘기던 내가
숨쉬기조차 힘들었던 내가
니가 그리워도 너무 그리워도
미치게 그립진 않아
나를 봐 너 없이도 살만해졌어
넌 어때 우리가 헤어졌단게
난 믿기지가 않는데
예전의 너처럼 돌아가 잘 사는지
어디 아픈곳은 없는지
일은 잘 하고 있는지
이런 생각하고 있는 나조차
넌 싫다 하겠지만
물 한 모금도 못 넘기던 내가
숨쉬기조차 힘들었던 내가
니가 그리워도 너무 그리워도
미치게 그립진 않아
나를 봐 너 없이도 살만해졌어
우연히 너와 마주쳤던 니 옆의 그사람
나 없이도 행복하게 지내 보여
내 걱정은 하지마 나도 다 잊었으니까
이제 난 아무렇지 않게 됐어
니가 없다고 떼만 쓰던 내가
니가 오기만 기다렸던 내가
사랑한다에서 사랑했다라고
웃으며 말하게 됐어
나를 봐 너 없이도 살만해졌어
살만해졌어
살만해졌어
니가 오기만 기다렸던 내가"
68,포지션,그 아픔까지 사랑한거야,"너를 처음 만난 날
소리 없이
밤새 눈은 내리고
끝도 없이
찾아드는 기다림
사랑의 시작이었어
길 모퉁이에 서서
눈을 맞으며
너를 기다리다가
돌아서는 아쉬움에
그리움만 쌓여도
난 슬프지 않아
눈 내리고 외롭던
밤이 지나면
멀리서 들려오는 새벽 종소리
혼자만의 사랑은
슬퍼지는 거라
말하지 말아요
그댈 향한 그리움은
나만의 것인데
외로움에 가슴 아파도
그 아픔까지 사랑한거야

눈 내리고 외롭던
밤이 지나면
멀리서 들려오는 새벽 종소리
혼자만의 사랑은
슬퍼지는 거라 말하지 말아요
그대 향한 그리움은
나만의 것인데
외로움에 가슴 아파도
그 아픔까지 사랑한거야
그 아픔까지 사랑한거야"
69,임재범,비가,"얼마나 아파하고 아파해야
아물까
지친 그리움에 돌려보내고
얼마나 사랑하고 사랑해야
나 안길까
바람 같은 기억의 품에
단 하룰 살더라도 괜찮아
내가 닿지 못할 그 곳에 머물
수 있다면
가슴이 부서지는 아픔도
시린 그리움의 눈물도 다
잊어 볼 텐데
얼마나 아파하고 아파해야
아물까
지친 그리움에 돌려보내고
얼마나 사랑하고 사랑해야
나 안길까
바람 같은 기억의 품에
다시는 돌아갈 수 없기에
추억 한 자락에 기대어 또
하루 버티고
그리움 깊어가면 갈수록
슬픈 마지막이 가까이 와
있는 것 같아
얼마나 아파하고 아파해야
아물까
지친 그리움에 돌려보내고
얼마나 사랑하고 사랑해야
나 안길까
바람 같은 기억의 품에
한숨처럼 흩어져 붙잡지도
못하고
멀어져만 가는 슬픈 사람아
얼마나 아파하고 아파해야
아물까
목이 메어 숨도 쉴수 없는 나
얼마나 흔들리고 흔들려야
나 안길까
바람 같은 기억의 품에
헤매이고 헤매이다가
아파하고 사랑하다가"
70,SuperM,Better Days,"Woo It’s gonna be, I say yeah It’s gonna be

Alright Remember the times,
when we were kids
Just running round,
full of hope, ignorance was bliss
Young dumb living care free,
We had the whole world at our feet
That’s right
Then out of the blue, it all changes,
Turned upside down, when I look around
all I see is scared faces
We woke up to a bad dream
a world full of uncertainty

But mirror, mirror
I see you, and all your hopes and fears
I’m a stay by your side,
so baby let me dry your tears

I know that it feels like
the world is falling down
and you can’t make it through
There’s gon be better days, better days, better days

Just gotta hold on
Yeah, I know that it hurts
but the sun will shine through
There’s gon be better days, better days, better days
around the corner it’s true
I said I know there’s gonna be better days for you

So let me be, your guiding light
In a new world with new problems, hold on tight
Cos no storm lasts forever (Ain’t that a truth)
We’ll get through this together
I got you, so don't lose you, you’re special, runs through you
We lost our old lives,
I swear you’ll find a brand new you
We’ll rise up from the madness,
like a, phoenix from the ashes

But mirror, mirror I see you,
and all your hopes and fears
I’m a stay by your side,
so baby let me dry your tears

I know that it feels like
the world is falling down
and you can’t make it through
There’s gon be better days, better days, better days

Just gotta hold on
Yeah, I know that it hurts
but the sun will shine through
There’s gon be better days, better days, better days
around the corner it’s true
I said I know there’s gonna be better days for you

I said I know there’s gonna be better days for you
I said I know there’s gonna be better days, better days
Can’t fix your heart, but I can listen
Ain’t got no answers, but I got tissues,
lean on me, lean on me
So baby dry your eyes
Dry your eyes

I know that it feels like
the world is falling down
and you can’t make it through
There’s gon be better days, better days, better days

I know that it feels like
the world is falling down
and you can’t make it through
There’s gon be better days, better days, better days
for you, for you, for you
Just gotta hold on
Yeah, I know that it hurts
but the sun will shine through
There’s gon be better days, better days, better days
around the corner it’s true
I said I know there’s gonna be better days for you"
71,조덕배,나의 옛날이야기,"쓸쓸하던 그 골목을 당신은 기억하십니까
지금도 난 기억합니다
사랑한다 말못하고 애태우던 그날들을
당신은 알고 있었습니까
철없었던 지난날에 아름답던 그 밤들을
아직도 난 사랑합니다
철없던 사람아 그대는 나의 모든 것을
앗으려 하나 무정한 사람아
수줍어서 말못했나 내가 싫어 말 안했나
지금도 난 알 수 없어요
이 노래를 듣는다면 나에게로 와주오
그대여 난 기다립니다 무정한 사람아
이 밤도 나의 모든 것을 앗으려 하나
철없던 사람아 오늘밤도 내일밤도
그리고 그 다음 밤도 영원히 난 기다립니다"
72,장필순,어느 새,"어느새
내 나이도 희미해져 버리고
이제는 그리움도 지워져 버려
어느새
목마른 가슴 모두 잃어버린
무뎌진 그런 사람이
나는 되어만 가네
어느새
시간은 사랑하는
사람마저 빼앗아
나를 상심하게 만들었지만
어느새
이제는 가슴시린
그런 기억 조차도
모두 깨끗하게 잊어버린
무뎌진 사람이 돼가네
어느새

시간은 사랑하는
사람마저 빼앗아
나를 상심하게 만들었지만
어느새
이제는 가슴시린
그런 기억 조차도
모두 깨끗하게 잊어버린
무뎌진 사람이 돼가네
어느새
어느새
내 나이도 희미해져 버리고
이제는 그리움도 지워져 버려
어느새
목마른 가슴 모두 잃어버린
무뎌진 그런 사람이
나는 되어만 가네
어느새
어느새
어느새
어느새
어느새
어느새"
73,모자이크,왕자와 병사들,"빠빠 빠 빠빠빠 빠빠 빠 빠빠 빠

니가 원하는 것들 모두
다 해줄순 없어
그래도 나에겐
세상 그 누구보다 귀한
내 친구들 있어
내가 늘 얘기하던
장난 칠때면
좀 짖궂기는 하지만
나보다도
날 잘 아는 친구
난 백마타고 온
왕자는 아니지만
이렇게 좋은
친구들 있잖아
여기 나의 친구들
모두 너를 좋아해
내 여자 친구라는
사실 하나만으로
우리 두 사람
사랑 영원하도록
내 친구들이 항상
우릴 축복할거야

내가 바라는 것들 모두
다 채울순 없어
너의 그 사랑만으로
때로는 너도 알 수 없는
남자들만의 세계가
필요한거야
장난 칠때면
좀 짓궂기는 하지만
나보다도
날 잘 아는 친구
난 백마타고 온
왕자는 아니지만
이렇게 좋은
친구들 있잖아
여기 나의 친구들
모두 너를 좋아해
내 여자 친구라는
사실 하나만으로
우리 두 사람 사랑
영원하도록
내 친구들이 항상
우릴 축복할거야

빠 빠빠 빠 빠빠 빠빠빠빠빠빠
여기 나의 친구들
모두 너를 좋아해
내 여자 친구라는
사실 하나만으로
우리 두 사람 사랑
영원하도록
내 친구들이 항상
우릴 축복할거야
여기 모인 친구들
모두 너를 사랑해
이젠 너도 우리들의
공주님이 된거야
오늘 우리 앞에서
너흰 약속한거야
언제까지나 서로를
사랑한다고
나나 나 나나나
나나 나 나나나
나나 나 나나나
나나 나 나나나
나나 나 나나나
나나 나 나나나
나나 나 나나나
나나 나 나나나"
