,artist_name,song_name,lyric
0,악동클럽,별,"기대어볼까 잠든 너의 어깨에
달콤한 숨결위에 눈을 감고
너의 향기를 덮고서
입맞춰볼까 불어온 바람처럼
살며시 들키지 않게
작은 너의 볼에 baby
향기로운 그 입술로 날 불러줘
아련한 그 눈속에 날 담아줘
제발 아닌 척 모르는 척
나를 애태우지마 Baby
나는 달라지지 않아
사랑이란 이유로
울리지도 않을거야
언젠간 너도 알거야
널 위해 숨쉬는 나란걸

그래도 될까 내가 널 지켜줘도
내 삶이 끝나도록 웃음짓는
너의 그 이유가 되어
믿어도 될까 곁에 잠든 니 맘을
수줍어 말은 못해도
나와 똑같다고 baby
향기로운 그 입술로 날 불러줘
아련한 그 눈속에 날 담아줘
제발 아닌 척 모르는 척
나를 애태우지마 Baby
나는 달라지지 않아
사랑이란 이유로
울리지도 않을거야
언젠간 너도 알거야
널 위해 숨쉬는 나란걸

내 꿈이라면 날 이대로
깨지 않게 해줘
기다렸던 우리 둘만의 이 순간을
영원히 영원히
너 하나만 바라보다 잠이 들고
상큼한 니 입술에 눈을 뜨고
너를 안고서 또 하루를
시작할 수 있다면 baby
나는 달라지지 않아 기다릴게
니 맘을 허락해 줄 그 날까지
언젠간 너도 알거야
널 위해 숨쉬는 나란걸"
1,백미현,내 삶을 눈물로 채워도,"간간히 너를 그리워 하지만
어쩌다 너를 잊기도 하지
때로는 너를 미워도 하지만
가끔은 눈시울 젖기도 하지
어쩌면 지금 어딘가 혼자서
나 처럼 저 달을 볼지도 몰라
초 저녁 작게 빛나는 저 별을
나 처럼 보면서 울지도 몰라
루루루 루루 루루루 루루루
아마 난 평생을
못 잊을 것 같아 너를

인연이라는 만남도 있지만
숙명이라는 이별도 있지
우리의 만남이 인연이었다면
그 인연 또 한번 너였음 좋겠어
어쩌면 우리 언젠가 또 다시
우연을 핑계로 만날지 몰라
내 삶의 전부를 눈물로 채워도
널 기다리면서 살런지 몰라
루루루 루루 루루루 루루루
아마 난 평생을
못 잊을 것 같아 너를
루루루 루루 루루루 루루루
아마 난 평생을
못 잊을 것 같아
아마 난 평생을
못 잊을 것 같아 너를"
2,얀,잘지내요,"걱정마요 궁금해도 더는 묻진 말아요
떠나놓고 그대 마음 편하고 싶어서
찾아왔나요
죽지 못 해 사는 내 얘기 못하고
그댈 위해 가만히 웃어줬죠
잘 지내요 그대 땜에
또 다른 사랑만 못 할 뿐이죠
잘 지내요 어딜 가도 그대가 떠올라
눈물로만 살 뿐 이죠
듣고 있죠 그 사람과 그대는
더 없이 행복하다고
죽는다고 해도 안 와줄 그댄데
잘 지냈냔 그 말은 왜 묻나요
잘 지내요 눈감으면 그대가 떠올라
못 잘뿐인거죠
잘 지내요 칼로 베듯
상처가 너무아파 힘들 뿐이죠
잘 지내요 걱정마요
다시는 날 찾고 그러지 마요
잘 지내요 목숨 같던 그대를 잃고도
숨은 쉬니까 살죠"
3,JK 김동욱,하얀 나비 - 김정호,"음 생각을 말아요
지나간 일들은
음 그리워 말아요
떠나간 님인데
꽃잎은 시들어요
슬퍼하지 말아요
때가 되면 다시 필걸
서러워 말아요

음 어디로 갔을까
길 잃은 나그네는
음 어디로 갈까요
님 찾는 하얀 나비
꽃잎은 시들어요
슬퍼하지 말아요
때가 되면 다시 필걸
서러워 말아요

때가 되면 다시 필걸
서러워 말아요
때가 되면 다시 필걸
서러워 말아요"
4,아우라 (Aura),믿음,"처음엔 아닌 줄 알았어
며칠후면 볼 수있겠지
혼자보는 영화가 많아지면 질수록
왜 이렇게 가슴이 아프니
언제가 했었던 그 말을 기억하는지
무슨일이 있어도 믿어 달라고
나 너를 품에 안고서 약속했었어
니가 없다고 해도 믿으며 기다린다고
참 니가 많이 미웠어
날 혼자 두고 떠나버리면
쓰러진 내 가슴은 누가 또
위로해줄수있니
나지금까진 괜찮아
언젠간 눈물보이겠지만
나에게 했던 너의 그 약속
꼭 돌아와 줄꺼라고 믿어

언제가 했었던 그 말을 기억하는지
무슨 일이 있어도 믿어달라고
나 너를 품에 안고서 약속했었어
니가 없다고 해도 믿으며 기다린다고
참 니가 많이 미웠어
날 혼자두고 떠난 너인데
잠들수 없는 밤에 니모습
자꾸만 생각이나
나 바보처럼 울었어
다신 안 울려고 했었는데
니가 떠나버린걸 알지만
꼭 돌아와줄거라고
기다릴게
지금 세상에서 볼 수 없다면
꿈에라도 너를 만나 행복해 잘 수 있게
참 니가 많이 미웠어
날 혼자 두고 떠나버리면
쓰러진 내 가슴은 누가 또
위로해 줄수있니
나 지금까진 괜찮아
언젠간 눈물보이겠지만
나에게 했던 너의 그 약속
나에게 돌아와 줄꺼라고 믿어"
5,솔리드,이제 그만 화 풀어요,"우리들이 나누었던
몇마디 때문에
그대 너무 고민하지
않았으면 해요
어제 내가 했던 말은
진심이 아니었는데-
그댈 아프게 했다면
내가 미안해요-
그대가 나의
모자란 부분
채워줄 수가 없다면
내가 노력할테니--
마음에 없는
헤어지잔 말 하지말 고
이젠 그만 화풀어요

우리들이 나누었던
몇마디 때문에
이별만은 생각하지
않았으면 해요
우리만이 생을 두고
이루어야할 사랑인데
언제나 좋은 일들만
있을수는 없어 워
아-----
그대가 나의
모자란 부분
채워줄 수가 없다면
내가 노력할테니--
마음에 없는
헤어지잔 말 하지말 고
이젠 그만 화풀어요
오 오 우 워--
살아감 속에 아픔-들은-
우리의 만남에
그- 만큼의 행복을
가져다 줄꺼라- 믿고서
아하 하 -
마음에 없는
헤어지잔 말
하지 말고
이젠 그만 화풀어요
워 우 워 ----
우아----
헤---"
6,이승철,비와 당신의 이야기,"아이가 눈이 오길 바라듯이
비는 너를 그리워하네
비의 낭만보다는
비의 따스함보다
그 날의 애절한 너를
잊지 못함이기에
당신은 나를 기억해야 하네
항상 나를 슬프게 했지

나의 사랑스럽던
너의 눈가에 비 들은
그 날의 애절한 너를
차마 볼 수 없었던 거야
무척이나 울었네
비에 비 맞으며
눈에 비 맞으며
빗속의 너를 희미하게 그리며
우리의 마지막 말을
너의 마지막 말을
기억하네

무척이나 울었네
비에 비 맞으며 눈에 비 맞으며
빗속의 너를 희미하게 그리며
우리의 마지막 말을
너의 마지막 말을
기억하네

사랑해 사랑해 사랑해
사랑해 사랑해 사랑해
사랑해 사랑해 사랑해
사랑해 사랑해 사랑해
사랑해 사랑해 사랑해"
7,팀,We Are The Reason,"As little children
we would dream of Christmas morn
Of all the gifts and toys
we knew we'd find
But we never realized
a baby born one blessed night
Gave us the greatest gift
of our lives
We were the reason
that he gave his life
We were the reason
that he suffered and died
To a world that was lost
he gave all he could give
To show us the reason to live
As the years went by
we learned more about gifts
The giving of ourselves
and what that means
On a dark and couldy day
a man hung crying in the rain
All because of love
all because of love
We were the reason
that he gave his life
We were the reason
that he suffered and died
To a world that was lost
he gave all he could give
To show us the reason to live
I've finally found
the reason for living
It's in giving every part
of my heart to him
In all that I do
every word that I say
I'll be giving my all
just for him for him

We are the reason
that he suffered and died
To a world that was lost
he gave all he could give
To show us the reason to live
To show us the reason to live

He is my reason to live"
8,이승기,한번만,"한번만 들여다 봐요
내 가슴이 까맣잖아요
이렇게 애태운 날도
몇 날이 몇 달이
그대는 이제 갔나봐요
기다려도 안 오나봐요
이렇게 끝나나봐요
Remember
못다한 고백은 내 가슴에
한참을 뒷모습만 바라보며 울던
바보같은 그런 남자라
잊고 싶어 잊으려면
얼만큼이나 더 시간이 가야 하는지
벌써 계절은 지나가는데
한번만 내 맘 바라봐요
손 내밀면 곁에 있어요
이렇게 기다리는 나
Remember
못다한 고백은 내 가슴에
한참을 뒷모습만 바라보며 울던
바보같은 그런 남자라
잊고 싶어 잊으려면
얼만큼이나 더 시간이 가야 하는지
벌써 계절은 지나가는데
한번만 내 맘 바라봐요
손 내밀면 곁에 있어요
이렇게 기다리는 나
한숨에 또 하루 흘려 보내며
변하지 못하는 내 맘
같이 보내려 해도
잊고 싶은 그 마음 안 드네요
혹시나 마주칠까 서성거리기만
발걸음 한걸음 한걸음
잊고 싶어 잊으려면
얼만큼이나 더 시간이 가야 하는지
벌써 계절은 지나가는데
그대는 이제 갔나봐요
기다려도 안 오나봐요
이렇게 끝나나봐요
이런게 이별인가요
보고 싶어요 한번만"
9,이치현,집시 여인,"그댄 외롭고 쓸쓸한 여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
먼길을 떠나가네
때론 고독에 묻혀있다네
하염없는 눈물 흘리네
밤에는 별보며 낮에는 꽃보며
사랑을 생각하네
내 마음에도 사랑은 있어
난 밤마다 꿈을 꾸네
오늘 밤에도 초원에 누워
별을 보며 생각하네
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인

때론 고독에 묻혀있다네
하염없는 눈물 흘리네
밤에는 별보며 낮에는 꽃보며
사랑을 생각하네
내 마음에도 사랑은 있어
난 밤마다 꿈을 꾸네
오늘 밤에도 초원에 누워
별을 보며 생각하네
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인
오오 집시집시집시 집시여인
끝이 없는 방랑을 하는
밤에는 별따라 낮에는 꽃따라
외로운 집시여인
외로운 집시여인
외로운 집시여인
외로운 집시여인"
