,가수,제목,가사
10,라데,무게,"한숨만 깊어져 갈 때
널 지워보려
바쁜 듯 흘러만 갈 때
난 아직도
그땐 왜 서로의 무겔
참을 수 없었을까
그땐 왜 서로의 무겔
안을 수 없었을까
my love is sinking heavily
끝없이 떨어져
차갑게 커진 시간에 머물러줘
my love is getting empty
반복될 기억은
한없이 번진 추억의 그리움만
더 가슴에 남는걸
생각은 커져만 갈때
다 잊었다고
걱정은 우습기 만해
난 지금도
그땐 왜 서로의 무겔
참을 수 없었을까
그땐 왜 서로의 무겔
안을 수 없었을까
my love is sinking heavily
끝없이 떨어져
차갑게 커진 시간에 머물러줘
my love is getting empty
반복될 기억은
한없이 번진 추억의 그리움만
더 가슴에 남는걸
기억의 소음들 떠나질 않고
조금씩 스며 날 붙잡고
익숙한 거리 흔적의 무겐
뒤엉켜 커져만 가
my love is sinking heavily
끝없이 떨어져
차갑게 커진 시간에 머물러줘
my love is getting empty
반복될 기억은
한없이 번진 추억의 그리움만
더 가슴에 남는걸
my love is sinking heavily
끝없이 떨어져
차갑게 커진 시간에 머물러줘
my love is getting empty
반복될 기억은
한없이 번진 추억의 그리움만
더 가슴에 남는걸"
11,Various Artists,사랑했지만,[가사 준비중]
12,Various Artists,기억 속으로,[가사 준비중]
13,샤인이스트,"내 맘을 다 (Feat. Tania, 방민영)","내 머리 속을 가득 채워 버린 네게
말 한번 붙이고 싶어 애타는 내 맘
넌 모르는지 눈치 없이
해맑게 웃기만 한 거니
내 맘을 다 줄게
맘을 가득 모아 줄게
자꾸 줘도 자꾸 모자라
네가 흘러 넘치는
내 맘을 쏟아서
너를 빠트릴래
모두 다 내 꺼 너무 멋있으니까
모두 다 네 탓 나를 설레게 해
모두 다 네 꺼 이젠 말할 수 있어
너도 이제 내 꺼 해 줄래
가끔은 너의
하루가 궁금해 져서
뭐하니 한 마디 적어 보내 보고서
한참 고민하는 네 얼굴
상상하면 웃음만 나와
하루를 다 줄게
아니 평생을 다 줄게
매일 봐도 매일 보고파
너로 가득 차 버린
내 하룰 담아서
네게 알려줄래
모두 다 내 꺼 너무 멋있으니까
모두 다 네 탓 나를 설레게 해
모두 다 네 꺼 이젠 말할 수 있어
너도 이제 내 꺼 해 줄래
모두 다 내 꺼 어쩔 수가 없나 봐
모두 다 네 탓 나를 설레게 해
모두 다 네 꺼 이젠 말할 수 있어
너도 이제 내 꺼 해 줄래
내 맘은 네 꺼 너 하나만 내게 와줘"
14,황푸하,이사,"이사 갈 때야 알았네
많은 걸 잊고 살았네
서랍 깊숙한 그곳에
많이도 살아 있었네
그대들은 항상 나를
기다리고 있었다는 것을
이사 갈 때야 알았네
많은 걸 잊고 살았네
이사 갈 때야 알았네
많은 걸 잊고 살았네
텅 빈 바닥 한구석에
사진 앨범만 남았네
조심스레 열어보니
그대로 그대로 그대로
지친 몸 이끌고
집으로 돌아오면
나 혼자 있어서
외로운 줄 알았어
늘 같은 자리에
서있는 그대가 있는 줄도 모르고
이사 갈 때야 알았네
많은 걸 잊고 살았네
엄마가 간직해왔던
어릴 적 베던 내 베개
눈을 감고 누워보니
그대로 그대로 그대로
지친 몸 이끌고
집으로 돌아오면
나 혼자 있어서
외로운 줄 알았어
늘 같은 자리에
서있는 그대가 있는 줄도 모르고
이사 갈 때야 알았네
많은 걸 잊고 살았네
넓고 커다란 마당이
마음속에 있었구나"
15,7080 가요 앙코르,당신은 모르실거야,[가사 준비중]
16,7080 가요 앙코르,너를 사랑해,[가사 준비중]
17,7080 가요 앙코르,오늘 같은 밤이면,[가사 준비중]
18,7080 가요 앙코르,누구 없소,[가사 준비중]
19,7080 가요 앙코르,가리워진 길,[가사 준비중]
20,7080 가요 앙코르,우연히,[가사 준비중]
21,7080 가요 앙코르,기다려 줘,[가사 준비중]
22,7080 가요 앙코르,안개,[가사 준비중]
23,7080 가요 앙코르,한송이 저 들국화처럼,[가사 준비중]
24,이설아,말,"온통 사라지는 것들아
부디 안녕하기를 바라
우린 언제나 살아남아
사랑의 노래를 부르자
말이라는 것은 제때 뱉지 못하면
영영 갈 곳을 모르고 흐르네"
25,이설아,서로,"어떤 종말이 우릴 기다리고 있어
불안한 마음 점점 커져가고 있어
상해버린 얼굴 좀 안쓰러워
우리 나아질 수 있어
굴하지 않고 세상 걸어갈 수 있어
사랑할 수 있어
사랑할 수 있어
서로를 보자
깍지손 끼고
그대 보드란 뺨에
뜨거운 것이 흐르면
무구한 사랑 더는 막을 길이 없어
우는 얼굴은 두려워할 필요 없어
자랑할 수 있어
살아갈 수 있어
서로를 보자
깍지손 끼고
그대 보드란 뺨에
뜨거운 것이 흐르면
할 수 있는 게 너무나도 없다
나는 그대 우는 볼에
가득 입을 맞출 거야
입을 맞출 거야"
26,공휘,그대여,"사랑하는 사람이여
이제그만 가주오
내곁을 떠나가오
먼훗날에 다시만나
인사하며 만날때쯤
따스히 안아주오
빛바랜 저 노을처럼
설익은 이맘 깊이 다져봐도
그리움에 나는 어떡해야 하는지
가르쳐주오
사랑하는 사람이여
이제그만 가주오
내곁을 떠나가오
먼훗날에 다시만나
인사하며 만날때쯤
따스히 안아주오
그대여
빛바랜 저 노을처럼
설익은 이맘 깊이 다져봐도
그리움에 나는 어떡해야 하는지
가르쳐주오
사랑하는 사람이여
이제그만 가주오
내곁을 떠나가오
먼훗날에 다시만나
인사하며 만날때쯤
따스히 안아주오
그대여"
27,모나 (MONA),Let me in,"One last time
One more time
Look around
Where you are
Trying to find
Where you at
Let your heart be filled
Always I’m glad to
give you my heart
Will you let me in
I will be there wherever you are
You are
Sink in to your world
Dive into you deep inside
Hope this will last forever
Let your heart be filled
Always I’m glad to
give you my heart
Will you let me in
I will be there wherever you are
You are
Sink in to your world
Dive into you deep inside
Hope this will last forever
Baby just turn around
You will see
All the sounds comes
to the love song
Remember us
Heavenly smiles always
Relieve the pain I had
Will you let me in
I will be there where you are
You are
Sink in to your world
Dive into you deep inside
Hope this be last forever"
28,김혜림,멀어진 지금,[가사 준비중]
29,Hanonn,미안해 나의 봄 (feat. 조곤),"바람 살랑이던 그날 밤
너는 그 바람에 실려 날아 갔지
함께 맞이했던 우리의 봄
배웅하지 못해 미안해 나의 봄
점점 진해져 가는 꽃잎도
하나 둘 들리는 매미소리도
점점 따스 해 지는 내 방안도
그저 내 마음만 문제구나
함께 하지 못한 너의 마지막
그 날 난 하염없이 울었어
다시 되돌아올 나의 봄아
그땐 부디 미소 지으며 마중하길
점점 진해져 가는 꽃잎도
하나 둘 들리는 매미소리도
점점 따스 해 지는 내 방안도
그저 내 마음만 문제구나
함께 하지 못한 너의 마지막
그 날 난 하염없이 울었어
다시 되돌아올 나의 봄아
그땐 부디 미소 지으며 마중하길"
30,신주현,너는 오지 않고 (Prod. 남궁은주),"잠은 오지 않고 창문만 보고
너는 올 생각도 하지 않는 것 같은데
알 수 없는 그곳에선 같이 있을까
내가 모르는 저편엔 홀로 있을까
니가 궁금해져 난 너는 어떤지
또 니옆에 있는 난 어떤 모습일지
너를 찾고 싶어 난 너의 모습을
또 니곁에 있는 난 어떤 사람일지
where you are
대체 어디에 있니
here you are
멀지 않은 곳에 있어
anywhere
니가 어디에 있다 해도
찾아가 볼게 거기 그대로 있어
그냥 잘 맞는 게 최고지
안맞아도 맞춰가는
양보할 줄도 알고
배려할 줄도 아는 그런
나도 날 몰라 잘
알아주는 너가 필요해
니 옆에 있는 난 그런 사람일지
where you are
대체 어디에 있니
here you are
멀지 않은 곳에 있어
anywhere
니가 어디에 있다 해도
찾아가 볼게 거기 그대로 있어
나도 내속을 잘 모르는데
알아주길 바라는 건 욕심일까
예쁜 니 두 눈에 내가 있길
바라는 건 내 꿈인 걸까
where you are
대체 어디에 있니
here you are
멀지 않은 곳에 있어
anywhere
니가 어디에 있다 해도
찾아가 볼게 거기 그대로 있어
where you are
대체 어디에 있니
here you are
멀지 않은 곳에 있어
anywhere
니가 어디에 있다 해도
찾아가 볼게 거기 그대로 있어"
31,히키 (Hickee),사랑에 연습이 있었다면 (답가) (Inst.),"이별에 연습이 있었다면
조금은 달라졌을까
지금 알게 된 걸 그때 알았다면
어쩌면 그랬었다면
우린 함께였을까
사랑은 다른 사랑으로
잊혀진다 했지
노래처럼 그럴 줄 알았어
모처럼 눈이 부시게
햇살이 좋은 날에
나를 찾아와 울게 하는지
우리 다시 그때로 돌아갈 순 없어
한 번 어긋난 사랑
우린 똑같을 거야
좀 더 서둘러 걸을게
나를 잊을 수 있게
그리워져도 니가 아프지 않게
시간이 흘러 겨우 알게 되었는데
사랑이 남았어도 보내주는 법
그저 스쳐가는 흔한 사랑
그게 나라고 다 잊었다고 말해줘
너보다 좋은 사람을
만나라는 거짓말 왜 했어
후회할 줄 알면서
이별은 끝이 없어서
가끔 널 생각하고
궁금하겠지 그리워지겠지
우리 다시 그때로 돌아가자는 게
그게 미친 말이지 정신 나간 소리지
니가 더 잘할 수 있다 해도
내 옆엔 지금
그 사람 있는데 어떻게 말이 돼
시간이 너무 흐르기 전에 말하지
나를 울린 걸 후회하고 있다고
다음 만나는 사람은
울리지 않길 바래
함께한 추억 고마웠어"
32,구본근,David,"저 산 저 산 너머에는
내가 바라는 것이 있을까
저 산을 오르고 나면
누가 날 안아줄까
푸른빛이 반짝이는
어떤 사람을 만나면
사랑할 수 있는 사람이 되어
사랑받을 수 있는 사람이 되어
마음이란 걸 가지고 싶어
사랑할 수 있는 사람이 되어
사랑받을 수 있는 사람이 되어
아주 먼 언젠가 둘만 남았을 때
그제서야 나를 안아 주네"
33,네이브로,그해 여름,"참 더웠던 그해 여름
우린 손을 잡고
나무 그늘이 만든
이 길을 자주 걸었지
갑작스러운 비를 피하려
들어선 작은 공간
설레던 그 맘을 잊을 수 없어
꽤 시간이 흘렀고
꽤 무뎌졌지만
아직도 생생한 그해 여름
너도 기억나니
참 아팠던 그해 여름
우린 어렸었지
맘에도 없는 말을
이기적으로 했었지
갑작스러운 비처럼
다가온 이별 앞에
우린 어떤 표정
지어야 할지도 몰랐어
꽤 많이도 울었고
꽤 무너졌기에
아직도 생생한 그해 여름
너도 기억나니
햇빛이 쨍쨍해도 서로의 손을
놓지 않았던 우리
몇 해가 지나
다시 돌아온 여름 그 가운데
이젠 그저 추억만
꽤 시간이 흘렀고
꽤 무뎌졌지만
눈앞에 선명한 그때 우리
너도 기억날까"
34,하아린 (HAARIN),난 왜 너여야만 할까 (Feat. 지오),"여느 때와 다름없이 우린 밥을 먹고
여느 때와 다름없이 커피를 마시지
소소함에서 오던 행복은 사라지고
어색함이 싫어서 열심히 할말을 찾지
너도 나와 같을 거라는 생각이
이젠 불안하고
끝내 삼키고 만 수많은 이야기
이대로 괜찮은 걸까
난 왜 너여야만 할까
넌 왜 나여야만 할까
우린 왜 서로가 아니면 안돼
이렇게 불행해
조금은 미안해지고
조금은 미워지는 지금
내려다본 날 잡은 손
눈물이 나는 건 왜일까
뭐가 뭔지 모르는 채
또 시간은 마냥 흘러가고
이제 서로 다른 곳에 있는 우리
이대로 괜찮은 걸까
난 왜 너여야만 할까
넌 왜 나여야만 할까
우린 왜 서로가 아니면 안돼
이렇게 불행해
조금은 미안해지고
조금은 미워지는 지금
내려다본 날 잡은 손
눈물이 나는 건 왜일까
아무 말 하지 말고 내 손을 잡아줘
이대로 우리 끝이 나버릴까 두려워
난 왜 너여야만 할까
넌 왜 나여야만 할까
우린 왜 서로가 아니면 안돼
이렇게 불행해
조금은 미안해지고
조금은 미워지는 지금
여전히 아름다운 너
눈물이 나는 건 왜일까
난 너여야만 하나 봐"
35,승준,그대라서,"눈치 없이 그댈 바라보다가
내 마음은 한없이 또
작아집니다
나를 보는 그대의 시선에 내 두 눈은
갈 곳을 잃어버렸네요
날 두고 가지 말아요
내가 어떤 맘인지 그댄 알잖아요
우리 볼 수 없다면
나도 살 수 없단 걸
알고 있잖아 느끼잖아
그대라서
난 웃을 수 있죠
내 옆에 그대여서
내가 숨 쉬는 거죠
그대라서
내가 있는 거죠
이제 나 말할 수 있어요
아무 생각 없이 또 바라봅니다
한순간도 그대 말곤
볼 수 없네요
나를 보는 그대의 시선에 내 두 눈도
그대만 담고 있네요
다신 볼 수 없다면
나도 살 수 없단 걸
알고 있잖아
느끼잖아
그대라서
난 웃을 수 있죠
내 옆에 그대여서
내가 숨 쉬는 거죠
그대라서
내가 있는 거죠
이제 나 말할 수 있어요
그대만 괜찮다면
이젠
같은 기억을 걸어봐요
그대 담고 싶어요
그대라서
내가 있는 거죠
이제 나
이제 나
말할 수 있어요"
36,김재성 (modo),하루를 살아 본다 (Feat. 김석민),"나는 너 떠나간 아픔을 찾아서
그 아픔을 내려놓고 싶었는데
하루를 버리고
또 하루를 살아가는 모습에
그 아픔을 간직 한다
잊지 못 할 이야기라서
사랑했던 추억이라서
좋은 사람 만나서
행복 하라는 의미보단
하루를 살아 본다
네가 없는 하루를 살아 본다
조금은 힘이 들겠지만
네가 없는 날들을
네가 없는 시간을
살아가본다 오늘도
하루를 살아 본다
소중했던 기억이라서
그 아픔도 추억이라서
상처였던 말들도
내겐 희미한 사랑이라서
하루를 살아 본다
너와 있던 하루를 살아 본다
조금은 힘이 들겠지만
네가 있던 날들을
너와 있던 시간을
살아가본다 오늘도
하루를 살아 본다
함께 했던 시간들처럼
아픔을 아파하는 길에 살고 있는데
길을 걸어가다 네가 없는 것을
느끼며 살아 너 없는 하루를 살아
하루를 잊어본다
네가 없는 하루를 살아 간다
조금은 더 힘이 들겠지만
네가 없는 날들을 네가 없는 시간을
살아가본다
오늘은 하루를 살아 본다"
37,빌리어코스티,여느 때처럼,"여느 때처럼
나 그대 눈을 바라보았지
봄 하늘 아래 햇살에 비쳐
반짝이던
그 누구보다
따뜻하게 날 봐줬었는데
차갑게 변한 그대 눈빛이
참 낯설다
그대의 소중함을
난 몰랐었나 봐
이제 와서야 나는
깨닫게 된 거야
항상 곁에 있었고
의심조차 할 수 없었던
그대의 모습이
난 너무 그립다
시간을 되돌려
다시 웃음 지었던 때로
거짓말같이
사라져버린 그대 모습에
아무 말도 할 수 없는 내가
너무 밉다
그대의 뒷모습을
난 몰랐었나 봐
너무 늦어버린 걸
이제야 안 거야
항상 곁에 있었고
의심조차 할 수 없었던
그대의 모습이
난 너무 그립다
시간을 되돌려
다시 웃음 지었던 때로
항상 곁에 있었고
영원할 거라 생각했던
그때의 우리가
난 너무 그립다
시간을 되돌려
다시 웃음 지었던 때로"
38,윤한솔,자장자장,"자장 자장 자장 자장 복잡한 마음아
이제 좀 만 편히 잠을 자려구나
자장 자장 자장 자장
어지러운 네 마음아
모든 짐 내려놓은 채 잠을 자자
빛을 감출게
작은 소리로 불러줄게
마치 어릴 적 들었었던
그 포근했던 엄마의 자장가처럼
불안한 맘은 저 길었던
네 하루 끝에 두고 맘 편히 안녕 안녕
굿나잇
불쑥 불쑥 불쑥 불쑥 다시 떠오르는
민망했던 일들 오 수많은 걱정들
자장 자장 자장 자장
괜찮아 나의 마음아
지난밤 꿈처럼 모두 다 사라질 거야
빛을 감출게 hide the light
저 문을 닫아줄게 Over night
지나던 잔 바람조차
너의 잠을 방해치 않게
불편한 맘은 저 길었던
네 하루 끝에 두고
맘 편히 안녕 안녕 굿나잇
빛을 감출게
작은 소리로 불러줄게
마치 어릴 적 들었었던
그 포근했던 엄마의 자장가처럼
불안한 맘은 저 길었던
네 하루 끝에 두고
맘 편히 안녕 안녕 굿나잇"
39,타르트,잠이 오지 않는 밤,"오늘은 꼭 잠을 잘거야
몇번이나 뒤척여봐도
밤이 깊어질수록 선명해지는 얼굴
날 오늘도 잠 못들게해
우연히 마주친 너는
내가 없이도 행복해보여
괜히 내 마음이 슬퍼지려하는건
내가 못된아이라 그런걸까
잠이 오지 않는 밤
새벽에 창문 열고
기대 서서 밖을 쳐다봤어
마음이 심난해 어쩌니
니 생각에 잠못드는 밤이야
슬픈생각은 오늘까지만
몇번이나 밤새워 다짐했던 날
하루이틀 지나도 여전히 네 생각뿐
날 오늘도 잠 못들게해
언젠가 다시 너를 본다면
내가없이도 행복한 너의 모습에
내 마음이 편할 수 있기를
지금의 아픔 모두 사라지길
잠이 오지 않는 밤
새벽에 창문 열고
기대 서서 밖을 쳐다봤어
마음이 심난해 어쩌니
니 생각에 잠못드는 밤이야
새까맣게 타들어가는
내 마음 처럼 잠 못드는 밤
잠이 오지 않는 밤
새벽에 창문 열고
기대 서서 밖을 쳐다봤어
마음이 심난해 어쩌니
니 생각에 잠못드는 밤이야
잠이 오지 않는 밤
새벽에 창문 열고
기대 서서 밖을 쳐다봤어
마음이 심난해 어쩌니
니 생각에 잠못드는 밤이야"
40,서제이,그럴때면,"멍하니 저 노을을 뒤로
쓸쓸하게 걷는다
먼지처럼 사라져버린 슬픈 사랑은
빈 가슴속을 스며들어와
문득 니 생각이 나면
터져 나오는 눈물
아주 가끔 버릇처럼 떠올라
그럴 때면 미칠 것만 같아서
벗어날 수 없는 그리움
또 다시 날 찾아와
문득 니 생각이 나면
터져 나오는 눈물
아주 가끔 버릇처럼 떠올라
그럴 때면 미칠 것만 같아서
벗어날 수 없는 그리움
또 다시 날 찾아와
때가 되면 감기처럼 내게 와
견뎌낼 수 없는 열병 같아서
벗어날 수 없는 그리움
또 다시 날 찾아와
또 다시 날 찾아와"
41,Lee Michelle (이미쉘),단 하루만,"시간이 얼마나 지나야
아무렇지 않을 수 있을런지
물 조차도 삼키지 못해
눈물로 다 샐까봐
두고 간 기억이 다 아름다워
어떻게 널 잊으란 말야
하루만 단 하루만
널 몰랐던 그때로 돌릴 순 없을까
너를 사랑한 그 댓가로
이렇게 아플줄은 몰랐어
너무 사랑했나봐
어딜 봐도 다 묻어있어
함께 한 추억들이
잊으려 다른 누굴 만나봐도
자꾸만 네가 겹쳐 보 여
하루만 단 하루만
널 몰랐던 그때로 돌릴 순 없을까
너를 사랑한 그 댓가로
이렇게 아플줄은 몰랐어
너무 사랑했나봐
달이 차서 기울 듯 내 사랑이 넘쳐서
네가 날 떠난건 아닐까
참 좋았었는데 분명 사랑했는데
어쩌다 이별인거니
하루만 단 하루만
널 몰랐던 그때로 돌릴 순 없을까
살아도 사는게 아냐
숨도 잘 못쉬겠어 너 하나 없는데
하루만 단 하루만
널 몰랐던 그때로 돌릴 순 없을까
너를 사랑한 그 댓가로
이렇게 아플줄은 몰랐어
아직 사랑하나봐"
42,에피타이저 (Appetizer),차라리 그댈 만나지 말 걸 (feat. 리희(Ryhee)),"사랑이 지나간 그 자리에 홀로
그대 휩쓸고 간 우리 흔적만이
그대가 알까요 내 맘을 알까요
그대가 떠난 뒤 나 많이 아프다는 걸
가슴이 아려와 그대의 기억에
내맘엔 그대가 더욱 선명해져
시간이 지나면 오늘이 지나면
나 그대없이도 웃을 수 있을까요
그대를 만나 사랑을 알기전으로
나 그대를 알고 그대를 믿고
사랑하기 전으로
돌아갈 순 없을까 너를 알기전으로
차라리 그댈 만나지말 걸
아파도 이렇게 살 수가 있나봐
하루를 사는게 너무 힘이들어
시간이 지나도 변하지가 않아
너 없이사는게 사는 것 같지않아
그대를 만나 사랑을 알기전으로
나 그대를 알고 그대를 믿고
사랑하기 전으로
돌아갈 순 없을까 너를 알기전으로
차라리 그댈 만나지말 걸
더 많이 사랑할 걸 그랬어
니가 너무 보고싶어서
그 모든게 후회가 돼
그대를 만나 사랑을 알기전으로
나 그대를 알고 그대를 믿고
사랑하기 전으로
돌아갈 순 없을까 너를 알기전으로
차라리 그댈 만나지 말 걸
그랬나봐"
43,장우람,잠시라도,"빌딩 위 어둠 속 작은 별
두 손에 흐르는 물소리
밸브를 잠그네 울음을 참네
거울을 보네 이젠 오
내 맘 한 편 어딘가에
잠시라도 평화를 주오 간절히
가로등 불빛 속 작은 새
길 잃어 힘없는 두 날개
한숨을 쉬네 고갤 떨구네
주저 앉았네 이젠 오
내 맘 한 편 어딘가에
잠시라도 고요를 주오 간절히 오
내 맘 한 편 어딘가에
빗물 대신 햇살을 주오 간절히"
44,1041,보내야 할 때 보낼 수 있을까 (Piano Ver.) (With 박한솔),"보내야 할 때 보낼 수 있을까
쉽게 받아들일 수 있니
나는 그게 잘 안돼
이별이 그렇게 쉬울 수 있니
어떻게 이럴 수 있어
눈을 가리고
하늘을 보는 기분이야
나 정말 받아들일 수 없어
아직도 넌 내 앞에
다시 달려와 줄 것만 같은데
떠나는 그 순간 나의 모든 걸
잃어버린 것 같아
제발 부탁이야 다시 내게 돌아와
꽉 붙들고 있는 손 이제는
점점 차가워져만 가는데
가슴속의 조그만 빛줄기
모두 사라져만 가는데
햇살 속에 웃는 네 모습이
지금도 난 아른거리는데
아직도 난 못해준 말들이
남아있는데
어디서부터 잘못되었을까
매일 밤 지우려다
이내 따뜻한
네 말이 귓가에 맴돌아
나 아직도 너를 보낼 수 없어
지금도 넌 내 곁에
다시 돌아와 줄 것만 같은데
아무 일 없는 듯
다시 그 약속 지켜 가자고 말해
제발 부탁이야 다시 내게 돌아와
꽉 붙들고 있는 손 이제는
점점 차가워져만 가는데
가슴속의 조그만 빛줄기
모두 사라져만 가는데
햇살 속에 웃는 네 모습이
지금도 난 아른거리는데
아직도 난 못해준 말들이
남아있는데
널 위해 가장 멋진 모습으로
상처 없이 보낼 수 있을까
꽉 붙들고 있는 손 이제는
점점 차가워져만 가는데
가슴속의 조그만 빛줄기
모두 사라져만 가는데
햇살 속에 웃는 네 모습이
지금도 난 아른거리는데
아직도 난 못해준 말들이
남아있는데"
45,란 (RAN),좋아한다고 말해도 되나요,"파란 하늘에
빛나는 파도소리가 아름다워
니 손을 잡고서
입 맞추고 싶은 걸 너에게
너무 사랑스러워 오직 너야
좋아한다고 말해도 되나요
사랑한다고 나 고백해도 되나요
안절부절 못하는 나를 그냥
그렇게 내버려둘 건가요
날 좋아한다고 너 대답해줘요
싫지 않다면 나의 손을 잡아줘
오늘부터 지금부터
너의 사랑이고 싶은 걸
눈부신 evening sunset
그대 모습이 사랑스러워
나의 사랑으로 온 세상이
물 들어 wonderful
너무 사랑스러워 오직 너야
좋아한다고 말 해도 되나요
사랑한다고 나 고백해도 되나요
안절부절 못하는 나를 그냥
그렇게 내버려둘건가요
날 좋아한다고 너 대답해줘요
싫지 않다면 나의 손을 잡아줘
오늘부터 지금부터
너의 사랑이고 싶은 걸
I love you 지금 이순간도
다른 사람은 보이질 않아
내 맘엔 너만 내 눈엔
너만 보여 사랑인가봐
좋아한다고 말 해도 되나요
사랑한다고 나 고백해도 되나요
안절부절 못하는 나를
그냥 그렇게 내버려둘건가요
날 좋아한다고 너 대답해줘요
싫지 않다면 나의 손을 잡아줘
오늘부터 지금부터
너의 사랑이고 싶은 걸"
