,artist_name,song_name,lyric
0,The One (더원),그 겨울의 찻 집 (원곡가수 조용필),"바람속으로 걸어갔어요
이른 아침의 그 찻집
마른 꽃 걸린 창가에 앉아
외로움을 마셔요
아름다운 죄 사랑때문에
홀로 지샌 긴 밤이여
뜨거운 이름 가슴에 두면
왜 한숨이 나는 걸까
아 웃고 있어도 눈물이 난다
그대 나의 사랑아
바람속으로 걸어갔어요
이른 아침의 그 찻집
마른 꽃 걸린 창가에 앉아
외로움을 마셔요
아 웃고 있어도 눈물이 난다
그대 나의
아름다운 죄 사랑 때문에
홀로 지샌 긴 밤이여
뜨거운 이름 가슴에 두면
왜 한숨이 나는걸까
아 웃고 있어도 눈물이 난다
그대 나의 사랑아"
1,Various Artists,꿈의 대화,[가사 준비중]
2,"이민혁 (HUTA), 프니엘 (PENIEL), 정일훈",넌 나의 천사 (Feat. JOO),"Uh 넌 나의 천사
처음엔 달콤하고
지금은 중독됐어 콜라
밋밋하진 않지만
부담스럽지도 않아
적당히 입어도 잘 받는 옷발
네 섹시함의 출처는
순수함 티 없지
겨울에 귀마개 찬
넌 충분히 귀엽지
비단결 같은 마음
넌 피부도 하얗고 고왔어
우린 절대 헤어질 기미 없지
가끔 내 맘 몰라주는
네가 야속해
We ain't 줄다리기
밀당 없기로 약속해
넌 호텔로 치면 별이 다섯 개
군더더기 다 걷어내
딴 남자는 없이 완벽해
네 머릴 핥는 햇살조차 질투나
다른 남자는 미끄러운
눈길조차 주지 마
난 네 거니까 나를 소유해
Like sistar
무조건적인 사랑
Like 그리스도
Just fall in love
눈을 맞추고 너와 입을 맞추면
Just fall in love boy yeah
You know that I love you girl
You know that I love you girl
네가 날 바라보면서 걷는 이 길은
황홀함을 넘어
천국의 문을 열어줘
Just fall in love boy yeah
넌 나의 천사
You know I gotta move for the love
누구보다 더
높이 날아갈 수 있게
날개를 달아줘
때론 너무 힘들고
포기하고 싶을 땐
네가 웃고 있는 모습
딱 한 번만 보면 돼
Knock Knock knock
knockin' on heaven's door
Knock knock
knockin' on heaven's door
Knock knock
knockin' on heaven's door
Yeah eh 넌 나의 천사
Yeah 백 번 천 번 만 번을 봐도
아름다워
오 넌 나의 천사여
날 미치게 만들어
All night long
그댄 정말 믿을 수 없는 존재
나만 보고파 남들 몰래
처음이자 마지막
내 전부를 바치고파
두 번 다신 없을
단 하나의 마지막 내 천사 Uh
네 앞에서 난 언제나 약한 놈
안절부절 못 참겠어
너 없인 잠깐도
딱 하루를 살아도
내 선택은 바로 너
넌 그냥 지금처럼만
내 손을 잡아줘
Oh 난 그거면 돼
Uh 딱 그거면 돼
그리고 가끔씩만
내게 보여주면 돼
세상 가장 사랑스러운
너의 미소면 돼
Just fall in love
눈을 맞추고 너와 입을 맞추면
Just fall in love boy yeah
You know that I love you girl
You know that I love you girl
네가 날 바라보면서 걷는 이 길은
황홀함을 넘어
천국의 문을 열어줘
Just fall in love boy yeah
넌 나의 천사
Uh 넌 나의 천사
I can't live my life without you
Uh 완벽한 여자
It's a dream come true
us being together
I must've done something right
to deserve you
You're just my type
You're the closest thing
that I've ever seen
to a perfect human being
You must be an angel without wings
Just fall in love
You know I gotta move for the love
누구보다 더
높이 날아갈 수 있게
날개를 달아줘
때론 너무 힘들고
포기하고 싶을 땐
네가 웃고 있는 모습
딱 한 번만 보면 돼
Knock Knock knock
knockin' on heaven's door
Knock knock
knockin' on heaven's door
Knock knock
knockin' on heaven's door
Knock knock
knockin' on heaven's door
Uh I need you girl
Stay by my side
and never say good bye
넌 나의 천사
And I love you girl
Love of my life
only girl on my mind
넌 나의 천사
I'll be your buzz travel to infinity
and beyond just for you
Only you
I can do anything for you
넌 나의 천사"
3,윤현상,오늘밤,"오늘밤 집에 가지 말아요
나와 조금 더 같이 있어요
걱정 어린 생각들은 모두 다
잠시 접어 두세요
오늘은 뭐가 그리 힘들었나요
일단 가방 내려놓아 봐요
다 알아요 그대 마음 전부 다
많이 힘들었겠네요
다소 지쳐있는 모습
많이 안쓰러워 보여
오늘밤 내게 기대어도 돼요
다 알아서 데려다 줄게
Oh Baby come to me
이 느낌 그대로
사랑을 속삭여요
그대 멈추지 마요
Oh baby love to me
사랑해요 그대
오늘 저녁 밤이 마치 일년 같도록
다소 새빨개진 얼굴
그저 내겐 귀여워요
오늘밤 우리 떨어지지 마요
다 알아서 데려다 줄게
Oh Baby come to me
이 느낌 그대로
사랑을 속삭여요
그대 멈추지 마요
Oh baby love to me
사랑해요 그대
오늘 저녁 밤이 마치 일년 같도록
오늘밤 나 오늘밤 우리
오늘밤 단둘이 오붓이 그대로
오늘밤 나 오늘밤 우리
오늘밤 단둘이 오붓이 그대로
오늘밤 나 오늘밤 우리
오늘밤 단둘이 오붓이 그대로
오늘밤 나 오늘밤 우리
오늘밤 단둘이 오붓이 그대로"
4,"조권, 준케이 (JUN. K), 백예린 (Yerin Baek)",문득,"문득 니 얼굴이 떠올랐어
문득 니 모습이 생각나서
난 또 가슴 깊이 묻어둔
추억들을 꺼내어 보곤해
왠지 오늘 밤에는
니가 있던 그 곳에
내가 서있을 것만 같아
함께 했던 우리 약속들
아직도 너무 선명한데
나 왜 이렇게 널 잊지 못해
바보같이 아파만 하는데
내 가슴은 왜 내 말을 듣지 않아
잊고 또 잊으려고 억지 웃음 져봐도
나 왜 이렇게 널 잊지 못해
아파야 하는데
아냐 아무 말도 아냐 그냥 그냥
나 혼자 또 이래 미안해
니 생각이 떠올랐어 문득
아무렇지도 않니
나를 떠나 버리고서
그래 그래 널 지울게
내 가슴이 널 자꾸 찾아도
나 왜 이렇게 널 잊지 못해
바보같이 아파만 하는데
내 가슴은 왜 내 말을 듣지 않아
잊고 또 잊으려고 억지웃음 져봐도
나 왜 이렇게 널 잊지 못해
아파야 하는데
아냐 아무 말도 아냐 그냥 그냥
나 혼자 또 이래 미안해
니 생각이 떠올랐어
이제 멀리 돌아선 너를 찾지 말기
이 마음이 무너져 내려도
행복하길
혹시 내 가슴이 너를 찾아
다시 널 불러내도 나의 사랑아
나 왜 이렇게 널 잊지 못해
아파야 하는데
아냐 아무 말도 아냐 그냥 그냥
나 혼자 또 이래 미안해
니 생각이 떠올랐어
문득"
5,Various Artists,제주도의 푸른 밤,[가사 준비중]
6,Various Artists,밤에 피는 장미,[가사 준비중]
7,케이윌,하나뿐인 사람,"그대의 눈을 보면
떨려오는 가슴에 설레곤해
그대를 바라보면
온 세상이 멈춰버린듯 느껴지네
겨울이 지나서 봄이 날 찾아오듯
그대 내게 올거라 믿죠
하나뿐인 내 사람
내겐 꿈꾸듯 보물 같은 사람
꽃처럼 피어나는 내 첫 사람
바라만 봐도 난 울컥 눈물이 나
한편의 시를 써도
그대라는 이름만 가득 채워졌네
겨울이 지나서 봄이 날 찾아오듯
그대 내게 올거라 믿죠
하나뿐인 내 사람
내겐 꿈꾸듯 보물 같은 사람
꽃처럼 피어나는 내 첫 사람
바라만 봐도 난 울컥 눈물이 나
아프고 힘은 들겠지만
나 약속하는건 그댈 지켜줄게요
나는 그대뿐인데
그대만 있으면 난 괜찮은데
내 생애 단 하나뿐인 첫 사람
바라만 봐도 난 울컥 눈물이 나"
8,손승연,그대라서,"그대라서

가까이 갈수록 눈물이 나죠
손을 뻗어 봐도 차마 잡을 수 없죠
원해도 원할 수가 없는
버려도 버려지지 않는
닿을 듯 또 먼 그대란 사람
내 사랑이라서 내 전부라서
죽을 듯 아파도
또 가슴이 멍들어도
멀리서 난 기다리죠
그 한 마디 전하지 못해서
그 한 걸음 다가서지 못해서
내 눈가에 그대가 고이죠
눈물 내리는 또 그리워지는 my love
단 하루도 그댈 잊은 적 없죠
단 한 번도 그댈
떠나 보낸 적 없죠
숨 죽여 부르는 그 이름
모질게 삼켜낸 그리움
고갤 저어도 이내 그리는
내 사랑이라서 내 전부라서
시간이 흘러도
또 내 눈물이 흘러도
이렇게 난 바라보죠
그 한 마디 전하지 못해서
그 한 걸음 다가서지 못해서
내 눈가에 그대가 고이죠
눈물 내리는 또 그리워지는 my love
아나요 그대뿐인 나를
눈물로 살아가는 나를
그대로 돌아보지 마요
소리쳐 그댈 부르기 전에
아나요 그대뿐인 나를"
9,김보경 (NEON),너를 위한 노래야 (When the rains come),"비가 오면 나도 몰래 나가보곤 해
우산도 없이 비맞으며 올 것 같아서
매일 퇴근길 전화를 기다리는 일도
이제는 더 할수가 없는데
새 옷을 꺼내입고
친구를 만나봐도 난
하나도 즐겁지 않아
웃어도 눈물나는 이유를 알았는데
니가 필요한것 같아
청승맞게도 너를 위한 노래야
들리진 않겠지만
한번 더 용기내 부른다
안타깝게도 너를 위한
노래 가사들이
네게 못가지만 아직까지도
난 보고싶다구요
그래서 부른다
추억을 다 지우려고
사진을 태워봐도 난
하나도 변하지 않아
웃어도 눈물나는 이유를 알았는데
니가 필요한것 같아
청승맞게도 너를 위한 노래야
들리진 않겠지만
한번 더 용기내 부른다
안타깝게도 너를 위한
노래 가사들이
네게 못가지만 아직까지도
난 보고싶다구요
혹시나 이 노래를 어디선가
듣는다면 꼭 돌아와
잊지 말고
너도 내 생각이 난다면
내 두 손이 그립다면
Don’t Leave Me
천천히 걸어와
청승맞게도 너를 위한 노래야
들리진 않겠지만
한번 더 용기내 부른다
안타깝게도 너를 위한
노래 가사들이
네게 못가지만 아직까지도 난
보고싶다구요
그래서 부른다"
